MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
0.5,0.47,1.14,7.47,-4.38,3.49,0.8,-0.22,-0.46,2.11,2.37,-15.64,0.11,-0.6,-0.02,-12.05,3.77,19.22,0
-0.85,0.62,-0.66,-0.34,3.43,-60.47,-0.25,0.38,-0.61,-3.26,-18.13,1.94,-0.34,0.15,-0.32,-1.31,-8.93,-33.03,0
-0.55,1.37,0.24,29.93,9.29,30.84,-0.4,0.23,0.74,-32.56,-43.04,300.77,0.56,-0.3,1.33,98.79,-95.35,-360.18,0
-0.25,1.22,0.69,4.54,5.38,21.07,-0.4,-0.52,-0.16,9.92,-5.93,-2.94,-0.49,-1.05,0.58,5.53,-1.11,-21.8,0
-1.15,-0.28,-0.36,-0.83,9.29,-12.62,0.35,0.23,1.04,-7.66,-11.3,10.24,-0.19,1.05,0.58,16.27,-4.53,-17.4,0
-0.55,0.62,0.24,-4.25,9.29,16.68,-0.4,1.28,0.74,-9.12,-5.93,-12.71,0.86,0.9,-0.32,9.92,3.28,-7.15,0
-0.1,0.62,-0.66,-2.29,14.17,-10.67,0.35,-0.97,-1.21,7.48,-18.13,7.8,0.26,0.75,0.58,10.41,2.3,-1.29,0
1.4,0.92,0.69,4.05,-3.9,-20.92,0.65,0.83,0.14,15.78,-4.46,3.89,0.26,1.05,-0.62,-18.4,-1.6,-1.29,0
-0.85,-0.13,0.54,6.98,-21.96,-135.67,-0.4,0.98,0.29,13.34,11.65,7.8,-2.44,0,-0.62,-13.03,-3.07,32.89,0
0.2,0.47,0.69,3.08,15.15,16.19,-1.15,-0.22,0.29,-25.23,-15.21,-20.52,0.11,-1.2,0.28,-22.79,-2.58,58.77,0
-0.7,0.92,0.39,-0.83,1.96,-24.83,1.7,-0.22,-0.46,-5.21,-12.28,-1.48,-0.34,-0.6,-0.32,-3.75,6.7,18.73,0
-0.25,0.47,0.39,-1.81,1.47,4.47,1.25,-0.52,-0.16,-2.29,-3.97,13.17,0.86,-0.15,0.28,16.27,6.21,-8.61,0
-1.15,1.67,-0.06,3.56,8.8,-2.86,-0.85,0.23,-0.91,-6.19,-4.46,-15.64,1.01,0,0.13,0.64,-0.62,2.62,0
-0.1,0.32,-0.21,7.47,3.43,-10.67,0.8,-0.22,-0.46,-0.33,-21.06,-20.03,-0.94,1.05,-1.67,-15.96,4.75,1.64,0
-0.55,1.07,-0.21,-10.6,0.01,7.89,0.35,-0.52,-0.16,-2.29,12.63,-55.19,-0.34,0.6,-1.07,-3.26,-1.11,-3.24,0
-0.25,-0.28,0.39,-2.29,9.29,-18.48,0.8,-0.22,0.74,-3.75,-18.62,11.22,0.41,-0.15,-1.07,-20.84,16.95,33.87,0
-0.7,0.92,0.39,-1.81,1.96,2.03,0.2,0.08,1.64,9.92,9.21,2.43,-1.09,-1.2,-1.07,6.02,2.3,-11.54,0
-0.55,-1.63,0.99,-8.64,7.82,24,0.95,-0.37,-0.31,0.64,-8.37,-14.66,-0.34,-0.6,-0.02,-1.8,-1.6,-6.17,0
-0.1,0.62,0.54,2.59,-5.85,-30.69,0.05,0.53,-0.16,4.55,3.84,14.15,-1.09,0.15,-0.02,-13.52,2.3,13.36,0
0.5,1.22,0.69,0.63,-6.34,-42.41,0.65,0.38,0.89,21.15,-20.58,27.82,-0.49,0,0.88,-15.47,4.75,11.41,0
0.5,-0.28,-0.36,-1.32,4.89,97.24,1.7,0.23,-0.46,10.9,-2.51,5.36,0.11,-1.65,-0.32,23.59,-16.25,-62.32,0
-0.7,0.02,-0.06,-18.41,7.82,20.09,-0.55,0.83,-0.31,-9.61,20.93,-109.39,0.11,1.35,0.28,-14,12.56,94.41,0
0.5,0.47,-0.06,-8.64,10.75,15.21,-0.25,0.08,-1.06,14.32,-18.62,9.26,0.26,0,0.13,16.27,3.28,-10.57,0
-0.7,1.67,1.14,3.08,-6.83,2.52,0.05,-0.22,-0.46,4.06,2.86,0.47,0.56,0.75,0.88,5.53,-7.46,5.55,0
-0.25,0.02,-0.81,5.03,7.82,6.91,0.2,-0.67,0.14,-1.31,-0.56,-5.87,-0.94,-0.3,0.13,-2.77,8.65,-6.66,0
0.5,0.47,-0.06,-1.32,7.82,-2.37,0.8,-1.27,-0.91,-8.14,-7.88,14.63,-0.34,0.15,-0.02,2.6,3.28,-6.17,0
0.2,0.02,0.69,-3.27,7.33,4.96,0.05,-0.52,0.29,14.32,11.16,-3.43,-0.49,0,-0.62,1.62,4.75,-12.52,0
0.2,-0.73,-0.36,12.84,0.01,-0.9,-0.4,-0.22,0.29,6.99,-2.02,-8.32,-0.34,-0.15,0.28,9.43,-1.6,-0.8,0
0.8,1.07,-0.21,-7.18,-4.87,19.6,0.05,1.28,-0.16,-8.14,-9.35,5.84,0.86,1.35,-0.02,6.5,-2.58,-2.27,0
-1.6,0.02,-0.06,-8.64,3.43,8.37,0.2,-0.67,-0.31,-11.07,1.88,9.75,-1.54,0.6,-0.02,6.02,5.23,-5.2,0
-0.7,0.92,-0.06,-11.08,3.43,9.35,-0.85,0.98,0.29,11.88,6.77,-1.97,-0.19,-0.3,-0.92,-1.31,0.35,8.48,0
-0.25,-0.28,-1.56,-17.43,-0.97,-4.81,-0.4,0.98,0.74,5.53,-1.04,1.94,0.26,-0.75,0.58,12.36,9.63,9.45,0
0.71,-0.84,0.1,-0.61,-7.28,-0.62,-0.02,0.55,-0.4,-1.1,-7.69,19.05,1.29,0.54,1.01,9.92,-2.95,9.78,0
-0.64,0.51,0.4,8.18,-5.32,18.91,0.28,1.15,-1.3,4.76,-5.73,10.26,-1.41,-0.66,0.26,-1.31,4.86,8.32,0
0.56,-0.24,0.4,-3.05,0.05,17.44,-0.17,0.85,-0.85,-2.56,5.5,-5.37,0.69,-1.56,0.86,-12.06,3.89,11.25,0
-0.04,0.66,0.1,-8.42,12.74,26.72,-0.92,0.85,-0.55,2.81,12.82,-39.06,0.69,-0.36,0.11,0.64,7.3,10.76,0
0.56,-0.24,-0.8,8.67,-6.79,-67.03,-1.37,0.1,-0.55,14.04,-8.66,20.51,1.14,-1.56,0.11,-40.86,5.35,61.54,0
0.41,0.66,0.55,-0.12,9.33,9.14,0.58,1.9,-0.1,-0.12,5.5,-54.19,-0.96,0.54,0.71,-10.59,-4.9,-7.31,0
0.71,-0.54,-0.65,-0.12,-10.21,-14.78,-0.02,0.55,-0.4,-5.98,-15.01,49.81,0.39,-0.36,-0.19,10.89,-6.86,-15.61,0
-0.49,-0.09,-0.2,4.27,2,-6.97,-0.02,1.3,-0.4,-2.56,19.17,9.28,-0.96,0.09,0.71,-4.73,-1,1.97,0
0.56,0.06,-0.5,8.67,-1.9,13.05,-0.92,1.15,0.65,-4.52,2.08,-9.27,0.24,0.84,-0.34,7.96,-9.79,-14.15,0
-0.04,1.11,-1.1,-5,11.77,19.39,-0.62,1.15,-1.3,-16.24,-3.78,19.05,-0.66,0.09,-0.04,6.01,5.35,-27.82,0
0.56,0.51,-0.05,2.32,-1.42,73.59,-0.77,0.55,0.5,-7.45,-1.34,-4.39,0.24,-0.66,-1.09,7.48,12.68,-10.73,0
-0.49,0.66,0.55,-36.74,-30.22,-94.86,-0.17,-0.35,0.2,10.13,37.72,-290.52,1.14,-0.81,-0.64,-94.09,25.37,150.41,0
1.16,0.66,-1.1,10.13,2,-5.02,0.28,0.1,0.95,-2.08,-16.47,9.77,0.39,-0.06,-0.64,-53.07,16.09,66.42,0
0.56,-0.24,-0.5,-20.14,2.98,34.04,-1.37,-0.65,0.65,4.27,-1.83,-17.57,1.14,0.99,-0.19,7.48,-9.79,-19.52,0
-0.49,-0.09,-0.2,-20.63,27.88,-26.5,-0.02,0.55,-1.45,-8.42,40.65,38.09,-0.06,-0.81,0.86,12.36,-2.95,-3.4,0
-0.64,0.81,-0.5,-11.35,0.54,-54.82,-1.37,1.6,-1.3,14.53,16.73,0.98,-0.81,0.69,-0.19,37.75,9.75,26.38,0
1.16,0.36,-0.2,2.81,6.4,55.53,-1.82,1.9,0.2,5.25,18.19,4.4,0.69,-0.36,2.36,5.03,-21.02,18.08,0
0.11,0.06,1.9,9.64,25.44,19.88,0.43,0.25,0.8,3.78,14.78,37.6,0.24,-0.21,2.21,11.38,-9.3,20.52,0
0.41,0.36,1.3,12.08,5.42,-64.1,1.33,-0.2,2.75,7.69,28.45,8.79,2.19,0.54,2.96,-28.17,1.93,82.05,0
0.11,0.06,0.7,897.83,455.13,989.55,1.93,-1.1,1.4,515.5,-1109.25,1007.76,0.99,0.54,-0.04,-984.22,-25.9,308.61,0
-0.34,0.81,0.7,0.85,5.42,-2.09,0.58,0.1,-0.1,-0.12,-2.31,15.63,-0.06,0.39,-0.64,9.43,-5.88,-10.24,0
0.11,-0.69,0.7,5.25,-7.76,14.02,-0.17,0.1,0.2,1.34,7.94,-14.64,0.24,-0.96,0.71,-13.03,4.86,8.8,0
1.31,-0.24,-0.8,4.76,2.98,3.77,0.43,-0.95,1.25,-6.47,-11.59,29.79,0.24,0.84,0.26,14.8,-4.41,-46.86,0
-1.09,-0.99,0.7,5.74,-10.21,-7.95,0.43,-0.5,-0.4,6.23,3.54,-0.48,0.24,-1.71,-0.34,3.57,-6.86,-3.4,0
-0.34,0.51,0.7,8.67,12.74,11.09,-0.32,1,0.05,5.74,-1.34,-41.01,-0.36,0.39,-0.64,-2.78,-0.51,8.8,0
0.11,-1.44,0.4,0.85,-2.88,-15.27,-0.32,0.25,0.5,3.3,-12.08,75.2,-0.36,-0.36,1.91,-22.31,-0.02,27.36,0
-0.34,1.26,-0.05,15.5,1.51,-11.37,0.28,-0.35,0.2,16.97,7.94,-131.83,0.99,-0.21,-0.34,-119.48,53.2,209.49,0
-0.94,0.36,-0.2,-7.45,-2.39,-3.07,0.58,0.1,0.65,3.78,-3.78,20.51,-0.36,-0.81,0.11,7.48,5.35,-10.24,0
0.11,1.26,-0.5,1.34,-12.16,20.86,-1.22,0.25,0.05,-7.93,1.59,-12.69,-0.81,-0.36,0.56,-9.13,11.21,0.5,0
0.71,1.11,0.1,6.71,0.05,-2.58,-0.02,0.55,0.5,-14.28,-6.22,14.65,-0.96,0.54,1.46,10.41,-8.81,-25.38,0
-0.49,0.36,0.85,10.13,-4.35,-15.27,0.58,-0.65,-0.1,1.34,-5.73,-20.01,1.74,-1.26,-1.54,-1.31,-9.79,8.8,0
0.11,-0.24,1.45,1.34,3.47,64.32,-0.32,-0.5,0.8,7.2,4.52,-41.01,-0.06,0.39,0.11,-7.66,13.65,-7.31,0
0.71,0.36,0.85,2.32,-12.16,-16.25,-0.77,-0.2,1.55,9.64,-2.8,6.35,-0.06,-0.06,0.86,-16.45,-4.9,33.71,0
-0.49,-0.54,0.55,12.57,-6.79,17.44,0.88,0.25,-0.7,33.57,-18.43,-118.65,0.99,0.09,0.26,-84.32,40.51,116.23,0
-0.04,1.41,0.55,13.06,1.03,-11.37,0.58,0.4,0.2,4.27,-7.69,-1.46,-0.36,-1.11,1.31,-12.06,4.86,3.43,0
1.01,0.06,-1.7,8.67,-7.76,4.26,0.28,1.6,1.4,-6.47,-2.8,-9.27,1.59,0.39,0.86,4.06,3.89,-14.15,0
0.56,0.06,-0.5,2.81,-4.35,-11.37,-0.62,0.1,-0.1,13.06,0.62,-1.46,0.99,0.84,0.26,-4.24,0.96,3.43,0
-0.49,-0.09,0.55,4.27,0.05,2.3,0.58,0.85,0.2,0.85,4.52,-6.34,0.39,-0.36,-0.64,8.45,-11.74,4.9,0
-0.49,0.66,-0.2,3.78,2.49,27.21,0.43,0.55,-0.4,-5.98,-0.85,7.33,-0.66,-0.21,0.71,18.22,-3.93,-19.52,0
1.01,0.51,-0.8,-9.89,11.77,1.82,0.28,-0.65,0.2,-11.84,7.94,41.02,-0.66,0.84,-0.04,-3.75,4.37,2.46,0
0.71,0.36,0.1,-0.61,7.86,6.7,-0.02,-0.2,0.05,-5.49,-2.8,-2.92,-1.26,-0.36,0.56,6.5,-1.48,-21.47,0
1.01,0.81,1.15,4.76,-6.79,-2.58,0.58,1.6,0.65,3.78,1.1,17.09,-1.56,-0.36,-0.94,-1.8,-1.48,4.41,0
-0.04,0.66,0.1,12.57,6.4,-1.6,-0.62,0.85,0.2,-7.45,-4.76,10.75,-0.96,-0.66,2.21,9.43,-4.41,0.01,0
-1.39,-0.09,0.1,-3.54,0.54,0.35,-0.62,0.4,-0.1,10.13,-5.24,-1.95,-1.26,1.44,0.11,-7.66,4.37,17.1,0
-0.04,0.36,1.3,-14.77,-0.93,-10.88,0.28,0.85,-0.1,-7.45,4.52,-7.81,0.39,0.99,-0.19,-0.83,-12.23,-1.94,0
-0.34,0.06,0.7,3.78,-2.88,12.56,-0.02,1,0.05,-6.47,4.52,7.33,-0.96,-0.66,-0.34,0.64,-12.23,-11.22,0
-0.34,-0.24,-0.5,8.18,1.03,-16.25,-0.32,1.75,-0.4,12.08,3.06,2.93,0.54,-0.21,-0.79,0.15,-1.97,2.94,0
2.06,-1.29,-0.65,2.32,11.28,2.3,0.43,1,-0.4,22.83,16.24,-40.03,0.39,-0.36,0.86,13.82,-10.76,-3.89,0
-0.64,1.26,-0.05,-13.31,-0.93,-4.04,-0.77,0.55,0.05,8.18,-6.22,-5.85,0.54,-0.66,0.26,2.59,-0.02,13.2,0
0.11,-1.44,-0.05,11.11,1.03,5.23,0.28,-0.35,0.2,1.83,2.08,-2.44,-0.06,0.99,-0.64,0.15,-1.48,0.5,0
-1.55,-0.74,-0.58,-8.64,-2.54,-0.6,-0.32,-0.28,0.22,2.89,5.83,-4.69,0.09,0.81,0.47,-7.87,7.41,15.33,0
0.1,-0.74,1.07,-0.34,-6.45,-10.36,-0.32,0.02,-0.23,-6.39,-2.48,3.61,1.14,0.96,0.17,-2.99,0.58,11.91,0
-0.5,-0.14,-1.93,-10.11,11.13,-3.53,-0.32,1.97,-0.53,-14.2,14.61,5.57,-0.66,-0.24,-0.28,14.59,-0.4,-5.18,0
-0.5,0.31,-0.28,-6.69,8.2,-9.87,-0.32,0.47,-0.53,6.8,7.78,-8.11,0.39,0.21,0.92,-0.06,-1.38,5.07,0
0.4,0.31,-0.73,2.1,-3.03,-4.5,-0.62,-0.73,-1.28,-7.85,-0.03,0.68,1.44,-0.84,-0.88,16.54,-1.87,-7.62,0
-0.95,-0.14,-0.73,8.45,7.71,-14.76,-0.32,0.02,-1.28,-7.36,-5.89,-2.73,0.39,0.21,0.62,-5.92,4.48,17.28,0
-1.4,0.31,-0.28,1.12,2.83,0.87,-0.02,-0.58,-1.13,8.26,2.9,-2.73,0.39,-0.09,-0.88,8.24,4.48,-6.65,0
1.75,0.76,0.62,-1.32,-8.4,-19.64,0.13,1.52,-0.23,-4.43,2.9,6.54,1.29,0.81,0.47,3.85,-14.07,0.19,0
-0.65,0.01,-0.58,-2.29,-0.59,-6.46,-0.92,0.62,-0.38,-0.53,4.36,-16.41,1.29,-0.24,-0.73,-2.01,3.51,-8.6,0
-0.35,0.01,-0.58,-11.08,14.06,30.65,0.13,-0.28,-1.73,-1.5,-5.89,26.56,-0.51,0.21,-0.43,19.47,-7.72,-27.64,0
-0.5,-0.14,0.02,-7.18,2.34,-4.5,0.13,0.47,-0.23,2.89,1.43,29,0.54,0.06,0.77,-15.68,-3.33,17.77,0
0.4,0.31,0.02,-4.25,12.1,-3.53,-0.32,-1.78,-1.28,-4.43,-15.66,3.61,-0.81,1.41,-0.88,1.41,12.29,8.98,0
-0.65,0.46,-0.58,1.12,-6.45,-1.08,0.73,1.82,-0.38,4.84,8.75,5.57,-0.06,-0.54,0.17,8.73,6.92,-1.27,0
-0.05,0.61,-0.28,0.15,-7.43,1.36,1.63,0.17,-0.08,7.29,3.87,12.89,-0.06,0.21,1.37,-4.45,2.04,-11.53,0
0.1,1.66,0.32,8.45,-0.59,-1.57,-0.62,0.02,-0.23,-1.02,-0.52,12.4,1.44,-0.84,-0.43,0.92,-5.28,1.66,0
-0.5,0.61,-0.73,-7.18,10.15,-13.78,0.88,0.47,-0.53,-5.9,11.2,-1.27,-0.81,0.66,-0.13,-1.52,-1.87,-16.9,0
-0.35,0.76,1.37,-11.57,1.36,-8.41,-0.02,0.62,-0.83,12.66,0.45,7.03,0.09,0.51,-0.73,-5.92,-4.79,8.49,0
-0.65,-0.29,0.32,-9.13,1.36,4.29,-0.62,-0.73,-0.23,-5.9,-1.01,-0.29,0.39,0.21,0.17,-4.45,-1.87,-0.3,0
-0.5,-0.89,0.77,-15.97,1.85,21.38,0.58,0.02,-0.98,5.33,21.94,0.2,-0.06,0.96,-0.43,-6.41,-1.87,-5.18,0
0.7,-0.89,0.47,-17.92,4.29,48.72,-0.02,-0.58,-0.83,-10.78,22.43,-10.55,0.09,-0.24,1.22,91.25,2.53,-3.72,0
-1.4,1.81,0.02,-4.25,8.2,-12.8,2.53,0.47,0.52,-1.5,17.54,-7.13,0.54,1.11,1.52,4.34,8.39,3.61,0
-0.65,0.76,1.37,-0.83,18.94,6.73,1.33,0.77,0.52,-11.27,17.54,11.43,0.84,0.81,2.57,7.75,4.48,9.96,0
1.15,1.36,0.02,-9.62,8.2,6.73,0.88,0.47,2.02,-2.97,23.89,9.96,0.09,-0.69,1.22,-12.27,-4.79,5.07,0
0.4,1.81,-0.73,0.63,6.73,4.78,1.78,0.02,1.72,-3.95,11.68,-2.73,2.04,0.51,1.52,8.24,-17.98,-2.25,0
0.1,0.01,0.62,-7.67,19.43,-2.06,0.28,-0.88,0.37,5.82,21.45,-3.71,0.69,-0.84,1.67,-3.96,1.55,-4.69,0
0.1,1.21,1.37,-0.34,26.75,-58.7,0.58,-0.28,-0.53,-1.99,19.5,-8.11,1.14,0.96,2.12,-8.85,4.48,-8.11,0
-0.65,-0.74,-0.58,2.1,9.17,-0.11,0.73,0.17,1.87,-6.87,8.27,5.57,0.09,0.81,2.27,16.54,-12.12,-8.11,0
0.4,0.61,0.77,-1.32,18.94,16.98,0.73,0.62,1.57,-17.13,32.68,4.59,0.09,0.51,2.57,5.8,-8.7,3.12,0
-0.5,1.36,0.02,1.61,20.41,24.31,0.73,0.92,1.87,13.63,16.08,1.17,1.44,0.21,1.37,-5.43,-1.38,6.05,0
-1.55,1.21,-1.78,24.56,-7.92,60.93,0.13,-1.78,0.52,11.68,9.24,123.24,1.29,-0.24,3.02,-71.84,-0.89,89.55,0
-0.35,0.76,-0.58,16.26,30.66,205.95,-1.52,-1.03,-0.23,289.02,-159.7,-178.03,-0.51,0.66,-0.13,-47.42,-33.6,20.7,0
0.1,-0.29,-0.58,-0.83,0.87,0.38,1.18,0.17,-0.08,10.21,0.94,-4.2,-0.21,0.06,-0.28,-9.34,2.53,6.54,0
-0.65,0.76,-0.58,-6.69,-6.94,2.33,0.58,0.47,0.97,-3.46,5.83,-5.18,-0.66,-0.69,-0.28,4.82,-3.82,-5.18,0
-1.4,-0.59,-1.18,-1.81,-0.1,-4.01,-0.47,-0.58,1.12,5.33,-3.94,-0.78,0.84,-0.24,0.77,3.36,-2.35,-4.69,0
-1.1,0.01,-0.13,-8.64,0.39,0.87,0.58,0.77,-0.53,9.73,1.43,6.54,1.14,0.21,0.62,1.89,-1.38,12.4,0
-0.5,1.06,-0.73,-8.15,-4.99,-4.01,-0.32,0.02,0.52,4.84,2.9,-9.08,-0.66,-0.24,0.77,2.87,2.53,0.68,0
-0.65,0.01,0.62,-12.55,9.66,-1.57,0.73,0.17,-0.08,11.68,-1.99,-7.62,0.69,0.66,-0.13,5.31,-8.7,-1.27,0
-0.05,0.61,-1.18,-0.83,-10.36,3.8,-0.02,-0.13,0.37,1.43,-9.8,8.01,-0.66,0.51,0.77,10.2,-4.79,-3.72,0
0.55,0.01,1.07,-1.81,1.36,13.08,-1.22,0.17,0.37,26.82,-2.48,-54.49,-0.21,-0.24,-0.28,18.98,9.85,-17.88,0
-0.35,0.46,0.32,-6.69,4.78,-1.08,-0.32,-0.28,-0.53,4.84,1.92,11.91,0.39,0.96,-0.88,15.08,13.27,-6.65,0
0.4,-0.59,-0.28,11.87,1.85,-6.94,0.58,-0.73,-0.23,-8.83,7.29,10.45,-0.06,-0.54,0.62,-8.85,-8.7,1.17,0
-1.4,-0.59,0.02,-5.22,2.34,2.33,0.73,0.62,-0.38,-1.99,0.45,-10.06,-0.21,-0.24,-0.28,7.75,-4.79,-1.27,0
-0.5,0.31,0.47,0.63,1.36,-9.38,-0.32,-1.48,0.97,-2.48,4.85,-1.76,-1.11,-0.69,-0.73,15.57,-0.89,-8.6,0
-0.5,-0.14,-1.48,6.49,4.78,6.73,1.63,-0.13,-0.38,-2.97,0.45,-8.11,-0.81,-0.09,0.92,-0.55,-6.75,-9.58,0
-0.95,0.31,-1.48,-1.32,10.64,-7.92,0.88,0.47,-0.53,0.94,-5.89,-2.73,-1.11,0.51,0.02,3.36,4.97,-1.76,0
-0.35,0.01,0.32,-8.64,-4.01,2.33,-0.02,0.17,-0.38,7.29,-2.96,-2.25,-0.21,0.51,-0.28,-1.04,-4.79,-4.69,0
1.3,0.01,-0.58,-4.25,0.39,-1.08,-0.47,0.62,-0.08,2.4,7.78,-3.71,-0.51,-0.09,0.17,-9.82,-10.17,9.47,0
-0.35,1.66,-0.58,3.56,-9.38,-6.94,1.18,-0.13,0.37,-5.9,-10.78,12.4,-1.11,-0.99,-0.73,1.89,-8.7,3.61,0
-0.35,0.46,0.32,-7.18,-14.26,2.33,0.28,-0.58,-0.38,5.82,8.75,1.17,-0.51,-0.09,-0.13,3.36,-12.61,-6.65,0
-1.1,0.01,-0.13,6.49,0.39,-5.97,0.28,0.92,-0.08,6.31,-8.33,3.61,-0.21,-0.24,0.47,-17.64,-6.75,-2.74,0
1.8,-0.23,-0.88,-2.23,-4.24,0.65,-0.47,1.27,0.63,-14.72,11.32,-8.37,0.21,-0.16,0.97,4.75,-2.52,3.51,0
1.05,-0.68,-0.13,2.65,0.64,10.42,0.13,-0.38,0.33,-13.26,2.05,2.86,-0.09,-0.31,-0.68,-6.97,-4.47,6.92,0
-0.9,-0.53,-1.48,-9.56,1.62,8.96,1.03,-0.23,-0.57,8.72,-4.79,-13.25,-0.39,0.74,0.82,1.82,14.57,-8.7,0
-1.35,-1.28,-0.73,-9.56,-3.75,-1.3,-0.32,-0.83,0.78,16.53,-1.37,0.91,-0.24,0.59,0.22,-3.06,11.64,5.95,0
-0.3,1.27,-0.13,8.51,-1.8,0.65,0.73,-0.23,1.38,-4.47,8.39,-2.02,0.36,0.74,1.27,26.72,0.9,-2.35,0
0.15,-0.23,0.32,-1.74,-3.27,-2.76,-0.32,0.67,-0.42,-1.54,3.51,-9.35,-0.24,0.14,0.97,-0.62,19.45,16.2,0
-1.05,0.52,-0.88,3.63,-3.27,3.1,-0.92,0.52,0.18,-7.89,10.35,12.14,-0.24,0.59,-0.83,-10.87,-5.94,-5.77,0
0,-0.08,0.77,10.46,-0.34,-14.48,-0.47,-0.23,0.63,-3,1.07,3.84,0.36,-0.31,-0.98,3.77,-1.05,14.25,0
-0.3,-0.23,0.32,-7.6,-8.64,8.47,0.28,1.27,0.18,9.2,1.56,-16.18,0.51,0.14,0.22,4.26,-0.08,5.46,0
0.45,0.67,-1.18,-0.77,2.59,0.65,0.88,0.37,0.78,2.86,-6.25,4.33,0.96,0.89,0.97,9.63,4.8,-1.87,0
-0.3,0.82,0.62,56.36,-26.7,-41.83,0.13,0.67,-0.42,16.53,-29.2,3.35,-0.69,0.59,0.67,11.1,-9.84,-0.89,0
-0.9,-0.83,0.02,10.95,-12.54,-42.8,0.28,0.22,0.63,23.85,-0.88,-32.78,-0.69,-0.61,0.22,8.17,7.25,33.29,0
-0.9,0.67,0.02,13.88,27.5,42.16,0.43,-0.08,0.78,-1.54,6.93,38.99,-0.69,0.14,1.72,19.89,-22.05,-32.63,0
1.2,0.67,-0.73,2.65,7.48,5.05,0.43,0.37,2.73,-3,11.81,7.74,1.71,-0.16,1.72,7.68,-9.84,11.81,0
1.8,0.82,-0.13,4.12,11.87,6.03,1.33,-0.38,2.28,2.37,8.88,6.28,-0.09,-0.76,1.27,-3.55,-1.54,14.74,0
1.05,0.82,-0.58,-12,11.87,-1.79,0.13,1.57,1.98,13.6,7.42,-1.53,1.86,-0.31,2.32,15.49,-10.33,-0.4,0
-0.45,0.37,-1.18,1.19,18.22,-12.04,0.73,-0.53,1.68,-3,3.02,-4.46,-0.39,0.74,2.32,9.63,1.87,-0.89,0
0.6,0.82,0.62,5.58,16.26,-7.65,1.03,1.27,0.63,3.83,22.07,-11.79,1.11,0.44,2.32,-7.46,0.41,8.88,0
0,1.12,-0.28,0.21,20.17,2.12,0.73,-0.23,1.68,8.72,23.04,-2.02,0.36,1.04,0.82,14.52,-5.94,11.32,0
-0.3,0.07,0.32,-10.04,6.5,-0.81,0.13,-0.38,1.23,1.39,30.85,4.33,-0.39,-0.01,2.62,9.15,-10.33,6.92,0
0.75,1.12,0.47,-5.16,-2.78,-0.81,1.33,-0.08,2.73,-2.51,9.86,4.33,1.56,0.44,3.07,8.66,-9.84,-6.75,0
-0.3,2.02,0.32,6.56,5.52,18.23,0.73,-0.53,2.13,-0.07,7.91,9.21,0.36,2.54,2.62,10.12,7.73,9.85,0
1.35,0.82,1.07,2.16,19.68,-21.81,1.78,-0.08,2.28,0.42,1.07,73.66,-0.39,0.74,1.87,13.54,-3.5,34.76,0
-1.05,1.27,0.62,22.18,-5.71,-32.55,1.48,0.22,-0.12,-0.56,24.02,-60.13,-0.24,-1.66,0.67,-7.46,-14.73,13.76,0
-0.3,0.82,-0.88,10.46,8.45,-1.79,-0.17,-0.23,-0.12,-68.92,344.82,-1038.15,0.96,-0.91,0.22,-402.96,-78.69,-444.25,0
-0.45,0.37,-0.28,-0.28,1.62,2.61,0.73,-0.53,-0.57,-5.44,-4.3,-3.97,-0.09,0.44,0.07,1.82,-4.47,-9.19,0
-1.35,-0.08,-0.28,0.7,8.45,10.42,-0.47,0.22,0.63,-8.86,5.46,-22.04,-0.84,-0.31,0.52,-5.01,-3.98,-4.31,0
0.6,-0.23,-0.88,4.12,9.43,3.58,-0.92,0.22,-0.57,6.27,-4.3,7.26,-0.69,-0.61,-0.08,2.31,-4.96,-8.21,0
1.8,-0.23,-0.58,6.56,-1.8,7.49,-0.47,-0.98,0.63,15.06,-4.3,5.3,-0.09,-0.76,0.52,1.82,4.32,2.53,0
0,1.12,0.02,-4.67,-0.83,-5.21,0.43,1.12,-0.72,-3.98,-11.63,-4.46,-0.09,-0.01,0.07,0.84,13.59,4.97,0
0.45,0.37,-0.28,-12,-2.29,-0.81,-0.92,0.22,0.63,6.27,-2.84,-8.86,0.66,0.44,0.82,0.84,0.9,5.46,0
0.75,0.37,0.77,-6.63,0.64,2.61,-0.92,0.52,0.93,6.76,-4.79,8.23,-0.99,0.59,-0.08,-8.92,-1.54,3.51,0
0.75,-0.53,0.47,5.58,5.03,-1.79,-0.47,0.52,0.93,-0.56,4.98,-10.81,-0.69,0.89,-0.83,-9.9,-3.98,-0.89,0
-0.3,-0.23,0.32,-5.65,5.52,9.93,-0.17,0.22,-0.57,-9.84,-6.25,-2.51,-0.99,-0.16,-0.38,4.75,-5.45,-14.56,0
-0.3,1.27,0.32,-9.56,5.52,2.61,-1.07,1.57,-0.72,4.81,-0.4,17.02,-0.69,-0.91,-0.08,-1.6,2.36,1.55,0
-0.3,0.07,-0.88,-10.04,3.57,-2.28,-0.32,-1.13,-0.42,1.88,3.02,-2.51,0.66,-1.51,0.52,6.7,-0.08,10.34,0
0.15,-0.23,-0.13,-7.6,-3.27,7.98,1.78,-0.83,-0.42,8.72,7.42,-10.81,0.51,-0.61,0.67,5.24,-3.98,2.04,0
