MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
0.35,0.96,-0.96,-24.37,238.17,86.81,-0.69,0.27,-0.1,148.58,13.13,-98.45,0.76,0.63,-0.84,178.16,-13.34,-225.7,0
-0.4,0.51,-0.21,-70.27,31.62,-85.07,-2.04,1.17,-1.75,-154.16,134.71,35.83,-1.04,-0.27,0.81,-781.8,82.85,158.58,0
-1.45,0.66,-1.26,82.56,30.16,12.1,-1.74,-0.03,-0.25,144.18,-71.84,53.41,0.46,0.03,1.11,350.04,91.15,97.06,0
-1.3,0.51,0.24,15.67,23.81,-5.97,-2.04,1.17,-0.25,14.3,0.43,30.95,-0.59,0.48,-0.24,28.75,10.58,12.1,0
-2.35,1.86,-1.26,18.6,29.67,1.36,-0.84,0.72,-1,12.84,0.92,2.63,0.31,-0.42,1.41,31.68,13.51,10.14,0
-0.4,2.01,-0.66,8.34,22.35,-8.9,-1.29,1.17,-0.7,18.69,2.38,-9.58,-0.89,1.38,1.71,20.45,-1.13,3.8,0
-0.85,1.71,-0.96,10.29,36.51,-5.48,-0.69,1.02,-0.4,19.18,4.34,-10.56,0.16,0.78,1.56,6.29,2.28,2.33,0
-1,1.11,-0.36,10.29,32.11,-12.8,-1.44,0.57,-0.1,14.3,6.29,-8.6,0.76,-0.42,1.41,15.08,10.58,6.73,0
-1.3,0.06,-0.66,16.64,21.86,-11.34,-1.44,1.02,-1.6,20.16,6.29,19.72,-0.59,0.48,0.06,0.43,12.54,-6.46,0
-0.4,2.46,-0.66,7.85,24.79,4.78,-0.84,1.47,-1.45,9.91,16.54,12.39,2.11,2.28,0.81,3.85,18.89,1.84,0
-0.7,0.66,-1.26,16.15,33.58,3.8,-0.69,0.57,0.35,29.44,-9.82,38.76,0.16,0.48,1.86,-30.33,16.44,-0.11,0
0.05,2.01,-1.41,14.2,11.11,50.67,-0.09,0.42,0.05,15.28,15.57,33.88,0.91,-1.02,1.11,-32.28,34.51,36.02,0
-0.85,2.01,-0.21,-51.23,3.3,23.82,-1.44,-0.18,0.35,10.88,-36.68,58.78,0.16,0.48,1.86,-36.68,58.44,78.5,0
-0.4,1.71,-0.21,95.26,-48.94,993.97,0.81,0.72,0.95,163.71,-82.58,530.95,-1.04,1.53,2.31,-127.99,103.36,264.05,0
-0.4,-0.99,0.54,-0.45,-2.07,-9.87,-0.54,-0.03,-0.25,7.46,-4.94,0.19,-0.89,-0.42,-0.09,-2.01,-37.76,-134.88,0
0.95,-0.09,-1.26,-5.82,-2.56,7.22,0.36,0.42,-1.45,-9.14,-3.48,9.95,0.31,0.18,-0.54,-2.5,-1.13,-4.99,0
0.95,-0.09,-0.81,-1.42,1.84,14.54,-0.09,0.72,-0.25,9.91,2.87,-1.28,-0.89,-0.42,0.21,0.43,-10.41,-9.88,0
-1.3,0.51,-0.66,-7.28,-3.53,1.36,0.36,-0.33,0.5,-3.77,0.92,-2.25,-0.29,0.03,-0.24,-10.8,-1.62,-6.46,0
1.25,-0.69,0.24,-3.38,-2.07,-3.53,0.36,-0.33,-0.25,7.95,7.75,9.95,0.16,0.48,-0.69,-4.94,-1.13,4.28,0
-1,0.36,-0.06,2.48,2.81,9.66,-1.44,0.27,-0.1,-4.74,0.43,0.68,-0.89,-0.12,-0.54,-5.92,-3.58,6.24,0
-0.7,0.36,-0.81,3.95,1.35,-0.6,0.06,0.27,-0.1,7.46,3.36,3.12,0.16,0.48,-0.69,-1.52,5.7,-9.88,0
-0.25,0.66,-0.36,13.22,2.81,2.82,0.06,0.57,-0.1,-6.7,6.29,7.51,0.31,-0.87,-0.09,-1.03,-5.53,-5.48,0
0.65,-0.84,-0.06,-6.31,-11.83,-4.01,0.36,-0.03,0.95,-6.7,-6.89,-6.65,-0.29,0.48,1.11,-2.01,-1.62,5.26,0
1.4,0.36,-0.06,1.51,-3.05,-1.57,1.41,0.57,0.65,0.63,6.78,-2.25,-0.29,0.48,-1.44,-3.96,3.26,0.38,0
-1,-0.09,-0.06,5.9,-8.42,-0.11,0.51,0.27,-0.1,-10.11,-6.89,10.93,0.31,0.93,-0.54,2.87,-2.6,-3.53,0
-0.25,1.56,-0.81,-0.45,-0.12,14.05,0.81,0.42,-0.25,1.12,0.92,2.63,-0.59,0.03,0.81,-1.03,-1.62,-7.43,0
0.05,1.26,0.24,-6.8,-11.83,9.17,0.51,0.27,0.35,-1.81,0.43,1.16,-1.04,-0.27,-0.24,6.78,6.19,-9.88,0
-0.7,-0.39,0.84,-6.8,-6.95,1.36,0.06,0.57,-1.15,-5.23,-7.87,-12.51,0.76,-0.42,0.21,-2.99,-4.06,-5.97,0
0.2,0.36,1.59,-0.94,6.72,-3.53,-0.09,-0.33,-0.25,1.12,-2.01,4.09,0.46,0.48,-0.24,6.78,-0.16,2.82,0
-0.7,-0.39,0.39,-14.12,-0.12,1.36,-1.14,-0.18,-0.4,-0.35,-6.41,-2.74,0.16,0.78,0.06,5.8,-1.62,-3.04,0
0.8,-0.69,0.54,-2.89,1.84,10.63,-0.69,-0.18,1.4,-4.74,6.29,-3.72,0.01,0.63,-0.09,-0.55,4.72,4.28,0
0.35,-0.24,-0.66,-0.45,6.72,-3.53,-0.84,-0.03,-0.25,4.53,-10.8,-3.23,1.06,0.63,0.96,17.03,-11.88,1.35,0
1.25,0.51,0.54,-7.28,14.04,-9.39,0.06,-0.48,0.35,-1.32,6.78,8.98,2.11,-0.72,-1.44,-3.48,0.82,2.33,0
0.8,0.06,0.54,-2.89,-11.83,-2.06,-0.09,-0.03,-0.25,-1.81,1.89,-0.3,0.16,0.03,0.06,-2.99,-15.29,-0.6,0
0.2,-0.09,-2.01,-2.4,-7.44,-8.41,0.36,0.42,0.05,0.14,-10.31,2.63,-0.59,0.03,-0.69,-3.96,3.75,-12.81,0
-0.85,0.51,0.99,-2.89,8.19,10.15,-0.09,-0.03,0.5,-10.6,-4.94,4.09,0.01,-0.42,0.66,-0.55,1.8,-6.95,0
-0.25,-0.09,-0.81,9.32,-5.97,-0.6,0.81,-0.78,0.5,-2.3,3.36,3.12,0.76,-0.12,-0.54,-2.99,5.7,-14.27,0
-0.4,0.96,0.54,3.46,-5,-10.85,-0.69,0.27,-0.1,-7.67,-8.36,13.86,0.31,0.63,0.96,-15.19,-0.65,-4.51,0
0.65,-0.09,0.39,-4.84,-0.6,-5.48,0.36,-0.03,-0.25,2.09,5.31,3.6,0.91,-0.27,0.06,8.24,-3.09,1.84,0
-0.25,0.36,0.84,2.97,3.3,0.87,0.36,-0.03,1.25,0.14,-9.34,1.16,0.01,-0.12,0.21,4.34,1.31,7.7,0
0.14,-0.66,0.55,2.62,-1.94,1.41,0.07,0.29,0.04,2.32,-10.31,2.54,0.18,0.08,0.47,-0.84,5.37,-6.25,0
1.19,0.69,0.85,-18.87,-12.2,2.87,0.37,0.44,-0.11,1.34,3.36,2.05,0.03,0.68,-0.43,1.11,4.39,20.6,0
0.14,-0.66,0.55,-4.22,1.96,-9.34,0.52,-0.46,-0.71,1.83,-2.99,0.09,-0.42,-0.07,-0.43,7.46,-7.32,0.58,0
1.04,0.09,-0.2,2.13,-0.97,5.31,-0.68,-0.76,-2.21,-7.94,9.22,-1.86,0.03,-0.07,-1.18,12.83,0,8.4,0
-0.16,-0.96,1,0.66,6.36,1.89,0.07,-1.21,0.04,8.67,1.41,-6.74,-0.12,-0.22,-1.03,10.39,13.67,1.07,0
-0.16,-0.21,-0.2,-2.27,5.38,0.92,-0.53,0.44,-0.56,0.36,0.43,-4.3,-2.52,0.38,-0.58,13.32,-10.74,-0.88,0
-2.56,0.39,-0.35,-2.76,-1.94,4.82,-1.13,0.29,0.04,-5.01,3.85,-3.32,0.93,0.38,0.47,0.62,-8.79,5.95,0
-0.16,-0.66,-0.65,15.8,-5.85,3.85,-1.13,-0.01,0.79,6.71,6.78,-1.86,-1.62,-0.07,0.62,-6.7,1.95,10.84,0
-0.46,0.69,-1.25,-168.77,11.73,-12.27,-0.08,-0.61,-0.56,-60.18,94.18,-5.28,0.18,1.13,0.47,30.41,9.28,7.91,0
-0.61,0.09,0.25,190.12,-52.72,158.63,-0.23,-0.01,-0.26,285.03,-243.22,-9.18,-0.12,0.08,-0.28,443.49,79.59,205.17,0
-0.91,-0.06,-0.35,-104.32,29.31,-27.4,0.37,0.14,0.64,-85.08,85.88,-2.84,-1.92,1.43,0.32,-133.65,34.18,-32.13,0
-0.46,1.14,-0.05,-15.45,18.56,-10.8,-1.43,1.04,0.49,-4.03,-3.96,-3.32,-0.42,0.23,1.07,-18.42,-7.32,-6.74,0
-0.16,0.09,-0.2,2.62,31.26,14.1,-0.83,-0.61,-0.11,8.18,-11.78,-7.23,-1.17,-0.82,0.62,-0.35,10.25,-4.79,0
-0.91,1.14,-0.8,21.17,26.38,-1.52,0.07,-1.51,-1.01,18.92,-6.4,-9.18,0.63,0.83,-0.58,13.81,8.79,-6.25,0
-0.01,1.14,0.85,11.4,27.84,-19.59,-1.43,-0.01,-0.71,17.94,-6.89,5.95,-1.17,-0.07,0.32,15.76,5.37,-2.35,0
-0.61,0.54,-0.2,12.38,21.98,-9.82,-1.43,-0.46,-1.01,9.64,0.92,2.05,1.23,0.68,1.07,15.27,2.93,5.47,0
-0.61,1.74,-0.2,21.17,16.61,-6.41,-0.83,0.44,-0.56,16.97,-9.33,-4.79,-0.57,-0.22,0.47,16.25,6.35,14.74,0
-1.06,1.74,-0.2,24.1,13.19,-15.68,-0.68,-0.46,-0.26,21.36,-10.8,-7.23,0.03,1.43,0.62,22.6,0,-1.37,0
-2.11,1.89,0.4,22.15,21.01,0.92,-2.48,-0.31,-0.11,15.99,-12.75,0.58,-1.02,1.13,0.17,1.6,-13.18,5.47,0
-1.21,-0.06,-0.05,17.75,33.7,14.59,-0.53,-0.61,-0.11,15.99,-4.94,-5.28,-0.42,0.68,-0.73,10.39,-0.49,7.91,0
-2.11,2.34,-1.25,-29.12,139.17,-4.45,-0.08,-0.31,-0.56,8.18,-8.85,37.69,-1.32,0.08,-0.58,-109.73,-2.93,38.18,0
-0.16,0.99,-0.2,-296.21,-180.17,-151.91,-0.68,-0.46,-0.26,-510.87,340.76,397.07,-1.17,-0.52,1.07,-534.53,112.79,-266.51,0
0.44,-0.36,0.85,31.42,-0.48,-15.68,-0.68,-1.21,-1.01,241.09,-171.44,-330.47,-1.02,0.38,0.47,1011.85,99.12,227.15,0
0.59,0.09,1.75,8.47,-5.85,3.85,-0.08,0.44,-0.11,-10.38,8.24,1.56,0.03,-1.57,0.02,5.02,2.93,2.54,0
-0.91,1.59,-0.05,-2.76,0.5,2.38,-0.08,0.89,-0.11,5.25,6.78,6.93,0.18,0.83,0.92,11.36,-4.88,-10.16,0
-0.61,0.54,0.55,-7.64,-4.38,7.27,0.07,-0.76,0.04,-4.03,3.36,2.05,0.93,1.13,-1.03,4.04,-0.98,4.98,0
0.44,-0.36,0.85,-5.69,-1.46,2.87,0.07,-2.26,0.49,3.78,2.87,-0.88,1.53,0.68,-0.73,-3.77,-2.44,-2.84,0
0.14,0.54,0.55,-3.73,2.94,-6.89,-0.68,0.29,1.24,3.29,2.38,0.09,-0.57,0.38,0.47,-0.35,8.79,10.35,0
-0.91,-0.81,-0.35,2.13,3.92,-2.99,-1.13,-0.46,0.49,-19.65,-2.99,7.91,0.18,0.08,1.22,14.29,-4.39,-0.39,0
0.59,0.09,0.25,9.45,-4.38,-0.06,-1.73,0.14,0.19,-3.54,4.34,-0.88,0.78,0.23,0.02,-6.7,-1.95,-3.32,0
-0.01,-0.81,-0.05,-1.29,0.01,-6.89,0.37,-0.61,0.19,-3.05,-4.94,5.47,0.33,-0.52,-0.43,8.43,5.86,2.05,0
-0.16,-0.66,-0.95,-1.78,2.45,-9.82,-0.53,-0.61,-2.06,3.78,0.43,-1.86,0.33,0.68,-1.48,-6.7,8.79,0.09,0
-1.21,0.69,0.85,-8.61,1.96,1.89,-0.08,-0.31,1.39,1.34,9.22,4.98,-1.02,-0.67,0.92,12.83,-7.81,-12.6,0
-1.21,-0.96,0.25,-4.71,-5.36,-0.06,-0.53,0.14,0.64,2.32,-1.03,-6.74,0.63,-0.67,-0.28,-2.8,5.86,-4.3,0
-0.61,-0.66,1,7.99,1.96,-0.06,0.37,0.44,0.64,1.34,10.69,-1.37,-0.42,-0.07,-0.43,1.11,-6.84,-3.32,0
0.14,-0.21,0.55,-4.22,-3.41,-1.52,-0.53,0.44,-0.56,-16.24,-6.4,2.54,1.23,0.23,0.62,-1.33,-1.46,0.09,0
0.14,-0.96,-0.2,-1.29,-3.9,-1.04,0.52,-0.01,0.49,-0.12,0.92,1.07,0.33,-0.07,0.62,14.29,6.84,-3.32,0
-0.01,-0.36,0.85,3.59,-4.38,5.8,-0.08,0.14,1.09,0.36,-10.8,4,-0.72,0.23,0.62,-3.77,-0.49,6.93,0
0.14,-0.21,0.25,18.24,-13.17,-5.43,1.12,-0.61,-0.11,8.67,-0.55,4,-0.72,-0.52,-0.43,0.13,4.88,-9.67,0
-0.01,-0.06,-0.05,11.4,-9.27,7.75,0.37,0.44,-0.11,-1.59,-1.52,5.47,-0.57,0.08,0.92,5.02,0.49,0.58,0
-1.51,-0.21,-0.65,-20.33,-0.97,1.41,-0.08,-0.31,0.19,2.32,-0.55,-3.32,0.03,-0.52,0.62,-18.42,-4.88,5.95,0
-0.61,0.54,0.25,1.15,-4.38,-1.52,-0.68,0.74,0.04,0.85,1.9,8.88,-0.12,0.08,0.47,-1.82,5.86,-3.81,0
0.44,-0.81,-0.05,-2.27,1.47,-7.38,-0.23,-0.46,0.04,-5.01,-4.94,-4.79,0.03,-0.52,0.32,-7.68,-6.84,-2.35,0
-0.46,-1.26,-0.05,-1.29,-2.43,1.89,-0.68,0.29,-0.26,10.62,-3.47,2.05,-1.92,-0.52,0.62,4.53,-6.84,-1.86,0
-0.46,-0.36,0.4,-5.2,12.71,-5.92,-0.23,-0.46,0.04,-7.45,-2.5,4,1.98,-0.07,-1.18,-7.19,3.42,3.51,0
0.14,-0.21,0.55,9.45,-1.46,1.41,-0.23,-0.01,1.24,0.85,4.34,5.47,-0.57,0.38,-0.58,-0.84,-8.79,-6.74,0
-0.01,-0.36,0.4,-14.96,-5.85,-4.45,-0.83,-0.31,-0.56,-5.98,-5.43,4.49,-0.57,-0.97,0.92,7.95,-10.74,-5.77,0
0.44,-0.36,-0.35,-3.24,-4.87,4.34,0.37,0.14,0.19,-9.89,2.38,-4.3,0.93,1.58,0.47,-1.33,12.21,-7.72,0
-0.46,-0.36,-0.05,9.45,-6.83,-7.87,-1.13,-0.01,0.04,-3.54,2.87,7.91,0.93,0.38,-0.28,12.83,6.35,9.86,0
0.59,-0.66,-0.2,13.85,15.15,-1.04,0.52,0.29,0.04,-14.28,-14.71,3.02,0.18,0.38,-0.58,-2.31,9.28,-0.39,0
0.11,-0.06,0.25,-16.41,9.33,-15.07,1.22,-0.3,-0.13,-2.49,-12.82,5.89,-1.34,0.27,-1.04,-1.85,2.82,3.63,0
-1.39,0.99,-0.35,1.65,-1.42,-20.44,0.62,0.3,-0.28,1.41,-1.59,4.91,0.16,-0.18,0.61,17.19,-5.97,-7.11,0
0.26,0.54,1.3,6.54,12.74,8.37,-1.78,-0.75,0.02,-34.72,-36.74,4.91,0.46,1.17,0.16,-2.34,7.22,-6.14,0
-0.49,-0.66,0.1,6.05,1.03,1.53,1.07,-0.45,0.77,9.23,2.81,6.38,0.91,0.12,0.16,-8.69,-4.99,4.61,0
-0.34,0.69,-0.2,2.63,4.93,-8.72,0.92,-0.3,0.17,4.83,1.34,3.45,0.91,0.12,-0.14,-8.2,8.19,-1.25,0
0.26,0.54,-0.35,4.1,4.44,-0.91,0.47,-0.3,-0.58,9.72,0.37,-13.64,0.91,-0.18,-0.59,5.47,5.26,12.42,0
0.56,0.39,0.25,8,-18.99,4.46,-0.13,0.3,0.77,5.32,-0.61,-9.25,0.16,0.12,0.91,-1.85,13.08,1.68,0
-0.04,0.09,1.3,-4.69,-6.79,4.95,0.62,-0.75,0.47,-2.49,-0.12,-8.27,-0.74,0.12,-1.34,11.33,10.63,-10.53,0
-1.09,-0.81,-0.2,8,-4.35,-18.98,-0.58,1.05,0.02,-6.89,8.67,-10.22,-0.44,-0.78,2.26,24.52,-5.97,-16.88,0
-0.04,-1.41,0.4,-1.28,7.86,-6.77,-0.58,-1.2,-0.28,-6.4,15.5,-19.99,0.61,-0.03,0.46,-4.78,-21.59,11.44,0
0.71,1.29,0.4,7.51,0.54,7.88,0.92,-0.6,0.17,-1.52,12.57,-5.83,-0.44,-0.03,-1.04,-7.22,-0.6,4.61,0
-1.84,-0.21,0.4,-1.76,-0.44,4.95,-0.43,-1.05,0.17,-9.33,9.65,-3.39,-1.04,0.12,0.16,15.73,2.33,-3.21,0
0.71,-0.66,0.1,-1.76,-16.06,2.99,1.52,0,0.47,0.93,3.79,1.49,1.21,0.42,0.61,15.73,0.38,-6.14,0
0.56,1.14,-0.95,-8.6,0.05,9.83,0.47,-0.6,-1.63,3.86,1.34,-0.46,0.16,-0.18,-0.14,5.47,-5.48,-7.6,0
-0.04,-0.96,-0.35,11.42,6.88,3.48,-0.43,-0.6,0.62,-10.79,-5.98,9.79,-0.14,-0.03,1.06,-1.85,4.29,5.09,0
-0.49,-0.96,-0.35,22.16,-10.21,4.46,0.02,-0.6,-0.88,7.27,-2.56,3.94,-0.44,0.27,0.46,5.47,-0.11,10.46,0
-0.49,-0.21,0.85,-2.25,7.86,-10.68,-0.43,0.15,-0.58,6.79,12.09,0.52,1.51,-0.03,0.46,-5.76,-6.46,-2.72,0
-1.54,0.39,-0.2,-9.58,0.05,1.53,0.02,0.15,1.07,18.5,12.09,2.96,0.91,1.62,-0.14,-16.99,-17.2,-2.72,0
-0.04,0.99,-0.8,-5.67,-3.86,-8.72,-0.73,-0.6,0.62,0.93,-1.1,-8.76,0.16,-0.93,0.16,-2.34,1.85,-4.18,0
0.56,0.39,-0.95,2.63,-2.39,2.99,-0.58,-0.75,-1.03,3.86,-6.47,-1.92,-0.29,-0.93,-0.14,4.01,-0.6,-5.16,0
-0.04,-0.96,0.1,-6.65,-3.37,3.48,-0.73,-1.05,-0.88,5.81,12.09,5.4,1.66,0.12,0.61,4.99,7.22,-2.23,0
0.71,0.09,-0.35,-9.58,-6.3,-0.42,0.17,-0.75,0.47,-3.47,-5,-9.74,-0.44,-1.83,-0.29,2.06,-6.94,-1.74,0
-1.09,-0.81,0.25,1.65,-1.42,-1.4,0.47,-1.05,0.17,3.86,0.37,5.89,0.31,-0.78,0.01,-5.76,-0.11,-0.28,0
-0.49,0.99,0.4,11.91,5.42,9.83,0.17,0.75,0.47,-1.52,-13.79,-10.22,0.91,-0.63,-1.64,-11.62,0.87,-3.21,0
-0.79,-0.81,-0.2,-6.65,1.03,0.55,0.02,-1.05,-0.88,0.44,6.23,-8.27,0.16,-0.18,-0.59,5.47,4.78,8.02,0
-1.09,0.69,0.25,3.12,6.4,2.99,-0.43,-1.05,-0.13,-6.4,2.81,8.33,0.61,-0.03,0.01,-3.31,-3.04,9.98,0
-0.49,-0.66,-0.35,-10.07,-2.39,3.97,-1.18,-1.05,1.37,-0.05,1.34,0.52,0.91,0.12,0.16,-3.8,-8.9,-0.77,0
-0.49,1.29,0.85,4.1,-2.88,7.88,0.47,-1.05,-0.88,0.93,0.86,1.49,0.46,0.87,-0.14,-3.31,-4.99,-6.14,0
0.26,1.29,0.4,3.12,-5.81,7.39,0.02,0.45,-0.58,1.9,0.37,-5.34,-0.74,-0.63,-0.89,5.96,-3.04,-6.62,0
0.26,0.99,0.85,11.91,-6.3,0.06,0.92,-0.6,-0.13,-2.49,5.74,0.03,-0.14,0.72,0.46,-0.87,9.17,-1.25,0
-1.09,-0.36,-0.2,3.12,-2.39,7.88,-1.18,0.45,-1.63,3.37,8.67,1.98,0.46,-1.38,0.16,8.89,-2.06,-7.11,0
-0.04,0.54,-0.35,-4.21,2.49,2.99,0.02,-0.3,0.62,9.23,-4.51,6.38,0.61,-0.03,0.46,4.01,-1.57,-9.55,0
-0.91,-0.06,0.4,6.03,-3.41,-2.01,-0.68,-0.01,0.04,2.32,-9.33,3.02,-1.02,0.08,-0.28,-0.35,-0.49,2.05,0
0.74,0.39,-0.35,-4.22,-13.66,9.71,-0.08,-0.31,-0.11,-6.47,0.92,-2.84,-0.72,-0.07,0.32,3.06,-0.98,-4.79,0
1.19,-0.36,-0.8,3.1,-2.92,-2.5,0.07,0.74,-0.26,-1.59,-5.92,5.47,0.78,-0.07,-1.18,-4.26,0,2.05,0
0.14,-0.96,0.55,-9.59,-1.94,-8.85,0.37,-0.31,1.39,-6.47,-4.94,-3.81,-0.57,0.38,-1.33,0.62,-0.98,-3.81,0
-0.01,-0.06,-0.05,-2.76,0.01,7.27,0.07,1.04,-0.71,-4.03,-1.03,-4.3,-1.32,-0.67,0.47,-7.68,1.95,3.51,0
0.44,0.39,-0.35,0.66,4.4,2.87,0.37,-0.31,0.19,11.6,-2.99,4.49,-0.12,0.38,-0.58,2.58,-4.39,3.02,0
-0.46,-0.06,-0.8,-4.22,7.33,3.85,0.07,-0.01,0.04,-5.49,-5.43,3.51,-0.72,0.68,-0.73,6.48,-0.49,15.23,0
-0.61,0.09,0.25,-8.61,-0.48,6.29,-0.08,0.14,0.64,-5.01,2.38,1.56,0.33,-0.07,-1.18,-5.73,-4.39,-2.84,0
-1.21,-0.06,0.4,-4.71,-1.46,-2.99,1.12,0.44,-0.56,8.67,2.38,15.23,-1.17,0.68,-0.43,3.55,-2.44,4,0
0.44,0.39,-0.05,-7.64,-13.66,-9.34,0.37,-0.31,-0.56,12.57,-0.06,1.56,0.03,0.98,-0.43,-0.84,13.18,-2.35,0
0.44,-0.36,1.15,-5.69,-3.9,2.38,-0.53,-0.31,-0.11,3.78,1.41,9.37,0.18,-0.67,-0.58,-1.33,-1.95,0.58,0
1.04,0.54,0.25,-6.17,-0.97,4.34,0.37,-1.36,-0.11,-0.61,-10.31,-6.25,0.03,-1.12,-0.73,3.55,-12.21,6.44,0
-1.06,-0.66,0.25,8.47,1.96,9.71,-1.28,-0.31,0.64,9.64,5.31,-4.3,-0.12,0.38,-0.28,3.55,-12.7,-7.23,0
-0.46,-0.36,0.4,5.06,-3.9,-6.41,0.07,0.74,-0.26,-10.87,-0.06,4,-0.72,-0.07,-0.43,0.13,-3.91,16.21,0
-0.61,0.09,0.25,3.1,1.96,5.31,-0.83,-0.61,-0.11,8.67,7.27,0.09,0.18,-1.42,-0.28,3.55,0.49,-12.11,0
-0.16,0.09,0.25,-6.66,6.85,-3.48,0.82,0.14,0.19,5.74,13.13,4.49,0.78,0.23,-0.73,5.99,2.93,-12.11,0
0.74,-0.06,-0.05,0.66,-9.76,7.27,1.12,0.44,-0.11,7.2,-8.85,3.51,0.78,-0.52,0.62,-4.26,-7.81,8.88,0
-0.61,-0.21,0.25,-6.17,-6.83,3.36,-0.53,-0.31,1.39,7.69,-3.96,-10.65,-1.02,0.38,-1.03,-0.35,-1.46,-9.18,0
-0.95,-0.13,-0.79,2.07,-1.29,7.63,-0.59,0.86,-0.23,10.59,-5.66,-6.24,0.63,0.28,1.03,-1.78,1.16,0.14,0
-0.05,-0.28,-0.19,-3.79,7.5,-0.19,-0.74,1.01,0.67,-0.64,-1.26,-7.21,0.48,0.43,-0.92,5.06,14.83,3.07,0
0.1,-0.13,-0.79,-9.65,-6.66,6.16,0.31,-0.34,0.52,3.27,-12.49,-4.28,1.08,-0.77,0.73,-2.26,-3.72,0.14,0
0.1,-0.43,-0.34,10.85,-17.89,9.09,0.76,-1.09,-0.23,8.64,-0.28,4.02,0.93,-0.17,-0.62,-5.68,8.48,6,0
-0.8,-0.43,-0.34,2.07,1.15,-13.86,0.31,-0.34,-0.68,1.31,1.67,-1.35,0.33,-0.47,-0.77,5.06,4.09,-5.23,0
0.25,0.02,-0.64,5.48,9.45,-4.09,-0.14,-0.64,1.27,-0.64,15.34,8.9,-0.42,0.73,0.73,-20.33,-9.1,3.07,0
-0.5,-0.28,-0.64,14.27,-3.73,1.77,1.51,-1.09,-0.23,-1.13,1.67,7.43,-1.62,1.03,-0.02,-0.8,9.46,6.98,0
-0.05,0.92,-1.39,-8.68,7.01,-1.65,0.46,-0.79,-0.38,-8.94,-0.77,-3.8,1.08,0.73,0.43,33.38,-12.02,-9.63,0
-0.05,-0.28,0.26,8.41,-5.19,-32.9,-0.29,-0.04,-0.08,21.33,-26.16,-28.21,-0.42,-0.47,0.73,27.52,22.64,36.76,0
-0.8,-0.13,-0.34,0.11,11.9,69.64,-0.74,-0.04,-0.83,0.83,-14.93,21.59,1.23,-0.17,-0.92,-75.51,42.66,74.85,0
0.1,0.32,-0.34,-25.77,-7.15,28.13,-1.34,0.11,-0.23,-9.92,47.57,-83.87,0.93,-0.62,0.58,202.33,-116.52,-419.78,0
-0.8,0.62,-0.04,-40.9,-8.12,10.56,-1.49,-0.49,0.37,-47.03,6.55,61.15,-0.12,0.73,0.73,-66.23,70.49,128.56,0
-1.1,1.07,0.41,24.53,-1.29,46.2,-2.09,0.11,-0.98,190.77,-128.21,-1.35,-0.42,1.78,1.03,249.2,59.26,106.59,0
-1.55,1.82,-0.79,6.46,24.1,34.97,-0.74,1.01,-0.08,6.2,4.6,24.04,-0.27,0.43,0.88,-16.91,3.11,23.09,0
-1.85,0.47,-1.39,4.51,37.78,-62.2,0.01,-0.79,0.37,0.83,3.62,-3.8,-0.12,0.73,1.48,10.92,2.62,11.86,0
-0.35,0.62,-0.34,13.3,30.45,-30.95,-1.94,-1.24,-0.08,13.52,6.06,-2.33,-1.02,0.43,0.13,12.87,-4.7,-28.18,0
-2.6,1.67,-0.94,32.34,50.47,-81.73,-1.34,0.86,0.07,89.69,78.33,-128.8,-0.42,-0.02,1.78,28.5,-2.26,-20.37,0
-1.4,1.22,-0.64,-177.62,131.04,-67.08,0.31,0.86,-0.68,5.71,-63.27,282.34,-0.42,-0.02,-0.02,122.74,-33.51,-43.32,0
-0.8,-0.43,1.61,1.58,0.67,-4.58,-1.19,0.71,-0.08,81.88,508.5,-2235.24,-0.12,0.73,0.43,2423.94,-756.17,-2898.79,0
0.7,0.92,0.26,4.02,4.08,-8.49,-0.89,-0.34,-0.23,-2.1,4.11,6.46,-0.72,0.88,-0.62,3.11,2.14,3.07,0
-0.95,-0.73,0.56,5.48,2.13,1.28,-0.59,-0.34,-0.68,-7.96,-7.61,14.76,-0.72,1.18,1.33,0.18,16.78,-0.35,0
0.1,-0.43,-0.34,4.02,2.62,12.51,-0.59,0.41,-0.68,6.2,-0.77,0.6,-0.12,-0.47,-0.32,-4.7,-3.72,6.98,0
-0.05,-0.28,0.56,1.58,5.06,-7.51,0.76,-1.09,-0.68,0.83,-0.28,22.57,0.33,0.73,0.43,3.11,0.67,-2.79,0
-0.35,-0.13,0.41,-12.58,0.18,5.67,0.31,-0.34,0.07,-1.62,1.18,3.04,-0.27,1.63,-0.17,-11.54,-4.21,0.63,0
1.3,0.32,0.86,8.41,0.18,-2.14,-0.89,-0.34,0.97,8.15,-7.12,4.51,0.18,0.43,-0.17,-1.29,-6.17,10.88,0
-0.8,-0.43,-0.34,-10.63,11.9,-7.02,0.31,0.86,-0.23,-3.08,-4.68,-2.82,0.93,0.43,1.33,-7.63,-2.26,-4.74,0
0.1,-0.43,-0.04,6.46,-1.29,-0.67,-0.89,0.41,-0.68,-6.99,12.41,-9.17,-0.12,0.28,0.43,15.8,3.11,-1.32,0
