MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
-0.21,0.14,1.61,12.9,1.34,0.02,-1.12,-0.61,0.7,0.5,11.04,5.97,1.82,0.3,-1.1,-9.17,-12.32,5.57,1
0.69,-0.31,0.86,0.69,-2.08,-4.37,-0.82,-0.76,0.25,-11.71,9.58,-11.61,1.82,1.05,-0.65,-0.86,-6.46,0.2,1
0.54,1.04,2.66,1.67,-1.59,-3.4,-0.52,0.29,1.3,0.01,6.65,-0.86,2.12,0.75,-0.35,9.88,-6.46,7.52,1
-2.46,-0.16,1.46,-20.3,-15.26,-22.44,-0.07,0.74,1,-10.73,10.06,-0.86,-0.88,-0.45,0.4,8.41,5.25,6.06,1
-1.41,-0.31,2.81,10.46,-19.17,-20.98,-3.07,-1.81,4.15,-6.83,5.67,133.41,-0.43,2.7,0.55,44.06,23.32,-22.26,1
-1.41,-1.51,2.06,-21.77,6.71,1.97,-2.02,-2.26,6.25,-16.59,14.95,15.25,1.22,4.5,0.55,-38.46,2.32,-31.54,1
-0.36,-1.21,2.21,-48.62,17.94,151.39,-1.27,-2.71,8.65,-61.51,62.8,-63.85,2.12,4.8,0.85,-9.17,37.48,95.9,1
0.84,-1.21,2.21,0.21,-4.52,-127.42,0.98,-0.61,8.35,8.8,-33.88,17.69,1.07,3.3,2.65,-78.99,-31.37,17.78,1
-0.36,-0.16,1.01,105.67,-104.62,-572.73,-0.82,-0.46,2.05,-291.01,-2.63,304.31,2.42,4.5,1.75,98.26,72.15,32.92,1
0.69,-0.76,2.36,5.09,-3.06,1,1.73,0.89,1.6,-9.76,-13.37,-8.19,1.37,1.8,0.1,164.17,-17.21,-809.37,1
1.29,0.29,0.71,10.46,-5.99,2.46,0.53,0.89,1.9,-1.46,12.5,-8.68,1.22,1.2,-0.5,7.44,-5.49,2.15,1
0.84,-0.91,1.46,-0.77,-2.08,0.02,0.38,1.04,1,-2.92,-2.63,1.09,1.37,0.75,-0.35,-6.72,-6.46,9.48,1
1.74,1.04,0.71,2.16,0.85,-4.37,0.38,1.49,-1.4,-8.29,-4.1,-2.33,0.17,-0.75,-1.4,0.11,-4.02,-8.59,1
0.84,-0.46,-0.19,-7.61,2.31,-7.3,0.83,0.29,0.55,11.24,12.5,-8.68,0.02,0.45,-0.2,10.85,-5,0.2,1
-1.41,0.44,-0.79,-10.54,-3.06,7.83,-0.52,-0.01,0.55,-11.22,11.53,-16,-0.58,0,0.1,-14.05,2.32,-5.17,1
1.14,0.14,0.11,-6.14,-7.45,-4.37,-0.07,-0.46,0.55,11.24,-0.19,8.41,-0.58,0.75,-0.35,0.11,1.84,-8.1,1
1.14,-0.31,0.11,6.06,16.47,-12.19,-0.52,-0.76,0.25,0.01,6.65,-14.05,-0.13,-0.75,0.1,-19.91,-0.12,-0.29,1
0.24,0.14,-1.54,-7.12,6.22,-8.28,0.53,-1.06,-0.05,-1.94,8.11,-0.86,-0.73,-0.6,-0.8,-1.84,-12.32,-2.24,1
-0.81,0.29,-0.19,-9.56,-1.1,4.9,0.53,-0.31,-0.05,-13.17,-7.03,-3.31,0.17,0,-0.65,2.07,-1.09,-4.19,1
-0.36,-0.31,-0.34,8.99,-5.01,-5.35,-0.07,-1.21,0.55,5.38,10.06,-2.82,0.77,-0.9,-1.55,0.11,-11.35,4.59,1
0.24,-1.06,-0.34,-1.26,4.27,-0.47,-0.22,-0.31,-0.35,6.36,-1.17,-11.61,-0.43,0.15,-0.2,-4.28,-8.91,-7.12,1
0.09,-0.16,0.26,5.58,-10.87,-4.37,-0.67,0.14,-0.05,3.92,3.23,-6.24,1.22,0.45,-0.2,-0.38,-3.05,11.92,1
-0.36,1.04,-0.19,-8.1,0.36,-1.93,0.08,0.44,-0.05,-4.38,0.79,-4.28,0.62,1.05,-0.65,4.02,-2.07,2.64,1
0.69,-0.31,-0.79,4.6,1.83,-4.86,0.53,-0.31,-0.05,4.89,-15.33,-10.14,-0.13,1.5,-0.35,-4.77,-2.56,2.15,1
1.14,0.14,-0.79,3.13,0.36,-16.58,-0.07,-1.21,1,-4.87,-19.23,0.6,-0.43,0.9,-0.2,-11.61,2.81,0.2,1
-0.21,0.14,-0.79,-2.24,-11.36,-9.75,0.83,0.29,-0.95,2.45,-3.12,4.02,0.77,1.2,-0.8,4.51,-5.98,-10.05,1
-0.21,-1.06,0.41,-11.03,-9.89,10.76,0.08,-1.06,-0.8,9.29,11.04,-6.72,1.52,0.9,-0.5,11.83,2.32,-3.71,1
2.34,1.64,0.11,3.62,-2.08,-9.75,0.08,-0.61,-0.05,2.94,6.16,-0.86,-0.43,-0.6,-1.25,0.11,7.21,-3.22,1
-0.96,0.14,0.86,-12.49,-6.96,-5.84,0.08,0.14,0.4,2.45,0.3,-0.86,-0.73,0.15,-0.2,1.09,-5.49,6.06,1
-0.96,0.44,0.86,1.67,0.85,-11.21,1.73,-0.31,0.7,-4.87,9.09,-8.19,-0.73,-0.15,-0.8,5.48,-8.91,-3.71,1
0.24,-0.31,0.11,-7.12,5.73,-14.63,0.08,0.89,-0.05,10.26,3.72,-9.65,-0.58,0.75,-0.65,5,9.65,0.69,1
-0.36,1.04,-1.39,1.67,-2.57,9.3,-0.07,-0.46,0.25,-2.92,4.69,-8.68,-0.58,-0.45,0.4,-3.79,-0.61,6.06,1
-0.36,0.29,-0.94,-8.58,0.85,-7.3,-0.67,0.14,1.15,5.38,-9.47,-4.28,0.47,-0.6,-0.8,1.09,0.86,2.15,1
-0.81,-0.46,-0.19,-4.19,-7.45,-10.23,-0.67,-0.61,-0.8,0.99,8.11,-6.24,-0.43,-0.9,-0.5,7.44,-0.12,3.62,1
-0.36,0.74,-0.49,-0.28,-7.45,-5.84,0.53,0.14,-0.05,-5.85,5.18,19.16,1.07,0.75,1.45,3.53,11.11,14.85,1
-0.51,1.19,-0.79,6.06,-5.01,8.81,0.38,1.04,-0.5,8.8,2.74,5,-0.88,-0.75,-0.65,2.55,-0.12,11.43,1
-0.36,0.74,-0.49,1.18,-7.94,-0.96,0.83,-0.01,-0.95,10.75,2.25,8.9,1.07,0.75,-1.1,-1.84,5.74,-1.75,1
0.24,0.89,0.11,-6.14,7.2,-16.58,0.08,-1.36,-0.05,3.43,2.25,1.58,0.17,0.3,0.4,-7.7,-6.95,12.9,1
0.24,0.14,0.41,-1.75,7.69,1.48,-0.22,0.14,-0.35,5.87,-6.05,-1.84,-0.13,1.05,-0.35,11.83,2.81,-8.1,1
-0.28,-0.55,-0.37,-1.39,-2.91,5.18,-1.09,-0.21,-0.17,3.5,1.59,0.56,-0.45,-0.1,0.33,7.57,6.42,-10.49,1
-0.43,1.1,-1.42,11.8,-0.47,9.57,-0.19,0.84,-0.32,-0.41,2.08,12.28,-0.6,0.05,0.93,8.54,13.75,2.2,1
0.32,0.35,-0.67,-0.41,4.9,-4.1,-0.49,-1.41,0.73,-8.22,-2.31,7.89,0.6,0.8,0.48,0.73,2.03,0.25,1
-1.78,0.35,-0.67,-4.32,7.34,14.45,-1.39,0.09,1.18,3.01,-0.85,3,-0.45,-0.85,0.63,0.24,1.05,-6.59,1
-2.08,-0.85,0.53,7.4,16.13,3.71,-0.34,-0.51,0.13,2.04,3.54,-5.79,0,-0.55,0.33,-5.13,-6.27,0.74,1
-2.53,-1.15,1.73,-6.76,1,9.57,-1.09,-0.21,1.33,-0.89,8.43,-4.32,-1.8,1.55,0.48,11.96,-6.76,-8.05,1
-1.93,-1.75,3.53,-76.58,64.96,-502.64,-3.34,-1.11,2.98,-30.68,-57.49,-30.2,-0.15,1.85,3.48,45.17,-17.99,-49.07,1
0.62,-0.55,4.73,24,13.2,-24.12,-0.94,0.09,3.43,-32.14,49.93,-7.25,0.15,1.85,1.53,19.29,-10.67,7.09,1
1.97,-1.6,2.48,15.21,16.62,-43.16,3.26,-0.21,3.28,-22.87,8.92,12.28,1.2,3.5,2.58,-11.96,1.54,-16.35,1
-0.13,0.8,0.53,-37.03,13.2,200.98,5.96,-1.11,1.93,14.24,29.42,21.56,2.55,2.15,3.48,128.17,34.25,99.37,1
1.22,-1.9,-1.42,125.57,-36.11,-130.57,2.51,-0.21,0.58,237.88,33.82,145.09,1.2,2,1.83,-51.03,68.92,184.33,1
1.37,-0.25,1.88,-4.8,-6.33,-1.66,-0.19,1.14,1.18,9.36,4.03,-0.42,0.45,2.45,-0.42,-817.63,-53.15,-893.31,1
0.17,0.2,1.13,1.05,3.93,-9.96,0.11,1.44,1.33,3.01,0.62,8.86,0.6,0.8,-0.57,3.66,-13.11,8.06,1
-0.28,0.65,0.83,-6.27,-1.93,-1.17,-0.79,1.44,0.13,2.52,-10.13,-3.34,-1.2,1.7,-0.72,16.36,-9.2,-3.17,1
-2.83,0.65,0.83,-5.78,0.51,-3.12,-2.59,1.14,0.73,-5.29,-8.66,-7.25,0.75,2,0.63,7.08,-3.34,-9.03,1
-2.08,1.1,2.18,104.08,-35.14,-21.68,-1.39,0.84,1.48,-15.05,59.7,128,0.45,1.25,-0.12,72.51,-45.83,-112.06,1
-1.03,1.55,2.93,17.66,-8.77,-2.15,-0.49,0.39,1.48,-1.38,18.68,11.3,-0.75,1.7,-1.17,-1.22,3.98,-1.22,1
-0.43,0.8,3.68,-54.12,3.44,250.78,-0.34,0.54,3.58,-68.76,63.12,-67.31,0.15,1.1,-1.02,-10.01,24,105.72,1
-1.78,1.55,0.98,52.32,-8.28,118.46,0.26,0.39,2.98,-44.35,66.04,-8.23,0.15,0.8,0.48,-49.56,-8.72,-68.11,1
0.62,0.95,0.38,166.58,-8.28,970.51,1.31,-0.21,2.53,-52.16,68.49,-280.69,-0.75,1.25,1.08,190.19,7.89,-289.3,1
1.67,0.8,0.23,4.96,3.93,7.13,0.11,0.54,-1.37,4.97,-0.85,9.35,1.05,-0.4,-0.27,2.69,4.96,-0.73,1
0.92,0.65,0.83,-13.11,3.44,-3.12,0.41,0.99,0.58,-3.33,2.08,-0.42,1.05,-0.4,-0.27,9.52,8.37,-6.1,1
0.92,-0.25,-1.57,3.01,-13.16,5.66,0.26,0.09,-0.77,-0.41,-10.62,9.35,0.45,-0.55,0.33,-2.2,-2.86,-1.7,1
-0.13,0.05,0.23,-2.36,12.23,-0.68,0.41,-0.21,-0.17,-8.71,11.85,12.77,0.45,1.7,0.33,2.2,-0.42,1.71,1
-0.28,0.2,-0.82,10.82,-5.84,-2.15,-0.49,0.39,-0.02,4.97,-2.8,7.4,0.75,0.2,0.33,5.13,12.28,-8.05,1
-0.73,0.65,-0.07,-3.83,-3.89,0.78,1.16,-1.11,-0.77,3.01,0.13,-8.23,0.45,-0.55,-0.42,-2.2,-6.27,3.67,1
0.17,-0.55,-1.27,-6.76,-2.42,6.15,0.86,0.54,-0.62,8.87,-8.66,0.56,0.15,0.05,1.53,-7.08,4.96,6.11,1
-1.48,0.65,-0.37,11.31,1.48,9.08,1.16,0.39,-0.02,7.9,-5.24,7.89,-0.75,-0.55,-1.17,-3.17,5.44,4.16,1
0.62,0.95,-0.37,-0.9,8.32,-3.12,-1.99,-0.21,-0.17,0.57,-5.73,-0.42,-1.35,-0.4,0.48,6.1,14.23,5.62,1
-0.43,-0.85,-0.67,1.54,-3.89,-5.57,-0.94,-0.66,-0.32,-6.26,11.36,0.56,1.2,-0.55,0.63,-1.71,-3.83,13.43,1
0.32,-0.4,0.23,-4.32,-3.89,-9.96,0.26,0.84,-0.32,-11.64,1.59,7.89,1.2,-0.55,0.33,2.2,7.4,4.16,1
-0.13,0.05,0.23,2.52,5.39,5.18,-1.54,-0.96,0.13,6.43,3.06,8.86,0.6,0.35,-1.02,-3.66,-0.9,-2.19,1
0.92,1.4,1.13,0.57,9.79,12.01,1.31,1.44,0.13,-3.33,11.36,-3.34,-1.2,0.2,1.38,-2.2,8.86,-3.66,1
-0.73,0.2,0.38,-3.34,-12.68,1.27,-1.09,-0.51,-0.17,-0.89,4.52,-15.06,0.75,-1.3,0.33,-6.1,1.54,-6.1,1
-0.43,-0.85,-0.67,1.54,-6.33,1.27,-0.19,0.09,-0.77,4.48,-15.5,7.89,-0.45,-0.85,1.38,1.71,-3.83,-0.73,1
-0.28,0.65,-0.82,6.91,-5.84,-3.12,-0.19,-1.11,0.43,7.9,4.03,-6.76,-0.75,-0.85,0.33,-6.1,3.49,13.92,1
-0.88,0.05,-0.97,3.01,-1.93,-9.47,0.71,0.09,-0.32,9.36,-3.78,4.96,0.45,-0.85,0.33,10.5,9.84,-7.08,1
1.82,0.95,0.38,-0.41,10.27,-0.2,1.16,0.09,-0.02,5.45,1.1,-2.86,0.45,-0.55,-0.12,1.71,19.12,20.27,1
0.17,-0.55,-0.07,0.08,-7.79,6.15,0.26,0.09,-0.32,0.08,0.62,-1.88,0.15,0.35,-0.27,3.66,-1.88,4.16,1
0.77,-0.4,-0.22,-3.34,2.95,2.25,-0.49,0.39,0.43,-1.38,-11.59,6.91,-0.9,-0.7,-0.27,-1.22,-7.25,-0.24,1
-1.03,0.2,-1.27,3.5,1.48,7.13,0.41,-0.51,0.58,0.08,-11.59,-0.9,0,-0.1,-0.12,-7.57,-0.42,6.11,1
0.62,0.2,-1.27,-1.87,2.46,0.29,0.26,-0.66,-0.77,1.55,-6.22,0.07,-1.95,0.2,1.38,-0.24,-1.39,-11.96,1
0.62,-1.3,-0.07,-10.18,15.64,4.2,-0.79,-0.51,0.88,-1.38,3.06,4.47,1.8,0.35,-0.27,-2.69,8.37,1.71,1
-0.13,-0.4,-0.22,5.45,-6.33,-0.2,2.36,0.09,-1.22,6.92,0.62,3.98,0.15,-0.4,0.48,1.71,7.4,-4.63,1
0.62,0.2,-0.07,7.4,-3.4,4.2,-0.19,0.09,0.43,-4.31,-2.8,-1.39,-0.45,0.2,-0.42,-3.66,5.93,5.13,1
-0.43,0.8,-0.22,3.01,-9.75,-16.8,0.11,-0.96,0.58,-3.82,-6.71,-1.39,0.6,0.05,0.18,10.99,4.47,8.55,1
-0.88,0.05,-0.22,-1.39,-13.16,-0.2,0.26,0.39,0.43,-6.75,8.92,5.93,1.05,-1.45,-1.02,1.22,7.89,-7.56,1
0.32,-0.4,0.23,-2.85,-6.82,7.62,1.16,-0.66,0.73,-5.78,2.57,-12.13,-0.9,-0.7,0.18,-5.13,-0.42,-4.63,1
0.32,0.05,0.23,3.98,4.9,-7.52,-0.34,-0.51,-1.67,15.71,9.89,-4.32,-0.6,1.55,-1.02,-2.69,-0.42,-2.68,1
0.62,0.2,-0.82,3.01,-2.42,7.62,-0.34,0.54,0.13,9.85,-5.24,3,-0.15,-1.45,-0.57,-8.06,-0.9,-9.03,1
-0.77,-0.2,0.05,-4.44,9.58,3.53,-0.44,0.99,-1.01,-9.91,-0.3,-7.07,-0.7,0.06,-0.45,6.67,-0.7,9.03,1
-0.62,1.9,0.65,3.37,10.07,-3.79,0.31,0.24,0.19,-2.1,1.17,-2.19,-0.25,-0.69,0.3,6.67,-9,-4.15,1
-1.52,-0.05,0.35,4.83,-1.16,3.53,-0.29,0.09,-0.71,-8.94,-5.67,-7.07,0.35,-0.54,-0.3,9.59,0.27,-8.06,1
-0.77,1.3,0.5,1.42,4.7,0.61,0.91,-0.51,0.94,-7.96,4.58,-9.02,0.35,0.66,-0.3,-6.52,-1.19,0.73,1
0.28,-0.05,-1.3,-38.13,-28.99,49.43,1.96,0.69,0.19,3.27,-17.39,33.95,0.95,0.36,0.3,-27.51,26.15,-21.24,1
-1.07,1.15,-0.1,58.06,6.65,-139.53,-1.04,1.59,-1.16,-49.46,146.19,1.72,0.5,-0.24,1.05,36.45,-7.54,97.41,1
-3.32,2.5,0.95,18.02,12.51,5.98,-2.69,-0.36,0.79,-2.1,12.4,-3.65,0.2,0.06,2.1,17.41,-9.98,-5.13,1
-2.27,1.45,1.85,7.76,-0.67,9.39,-2.69,-3.66,4.24,1.81,15.82,-5.61,-0.85,0.66,3.45,36.94,-4.61,17.82,1
-4.22,1.75,2.9,8.74,15.93,25.51,-5.69,-6.21,6.34,13.04,13.37,1.23,-0.85,0.96,1.95,-15.31,-8.52,4.64,1
-4.22,2.05,2.45,4.83,24.72,12.32,-8.24,-7.26,4.09,9.13,11.91,6.11,-0.85,0.96,0.9,35.47,-5.1,31.49,1
-3.17,0.7,2.6,24.85,1.28,-57.01,-5.69,-3.81,3.64,7.67,-3.23,34.43,-0.85,-0.09,0.9,-0.66,-1.68,-20.75,1
-0.77,-0.2,-0.7,8.25,-3.12,6.95,-0.74,-1.86,2.29,-10.4,14.35,1.72,0.5,0.06,0.3,-2.61,-12.91,9.52,1
-1.07,0.4,1.4,6.79,8.6,-0.37,-0.14,-0.51,1.69,3.27,3.12,2.21,1.25,-0.24,0.3,-77.32,141.87,857.18,1
-2.72,-1.25,1.4,6.3,2.26,-7.7,-0.89,-0.06,1.69,0.34,1.66,-8.05,1.85,1.41,0.9,-3.1,0.76,-3.17,1
-0.77,0.1,-0.7,12.65,4.7,-0.86,-0.29,-0.66,2.29,8.15,-2.74,-9.02,-1.45,-0.24,1.05,-1.15,1.25,-3.66,1
-2.72,-0.5,-0.1,4.83,-8.49,-2.81,1.21,-0.06,1.39,15.97,-13.48,14.41,0.2,1.56,0.6,8.62,13.95,0.73,1
-2.12,-2.15,2.45,124.46,12.51,215.94,1.81,-0.66,4.54,-46.04,12.4,-10,1.25,0.81,1.8,-7.01,11.02,-25.15,1
-2.12,-1.85,0.5,-22.51,5.19,-30.64,1.51,1.44,6.64,31.1,13.86,51.52,2.15,2.31,2.85,88.7,106.23,181.4,1
-1.22,-4.85,2.9,20.46,11.04,9.88,2.11,3.54,12.19,8.15,13.37,-0.72,1.25,2.61,2.85,29.61,-8.03,-4.15,1
-0.62,-5.15,3.05,3.37,0.79,54.32,3.31,2.79,17.14,-14.79,25.58,40.78,2.3,3.21,3.45,42.31,9.06,27.1,1
-1.22,-4.55,3.2,12.16,-2.14,-23.81,1.36,2.79,19.54,-75.34,62.2,-8.05,1.85,3.21,2.7,15.94,-1.68,-12.45,1
-2.72,-3.5,2.6,-13.23,-12.39,17.7,-0.29,-4.86,15.34,-57.76,122.75,-379.14,-0.25,2.31,2.1,43.77,-9.49,54.93,1
-3.32,-2.6,1.7,14.6,0.79,300.41,-1.04,-3.66,6.49,-15.77,25.58,-27.58,0.35,2.76,2.7,-24.58,-1.68,-24.17,1
-1.82,-0.5,1.4,7.76,1.77,-3.79,-1.64,-2.76,2.44,-6.49,-4.2,1.23,-1,1.11,2.1,-7.01,-7.05,-5.62,1
-1.22,-0.2,1.7,-0.54,3.23,3.05,-0.44,-0.51,0.19,6.2,-3.23,0.25,-0.4,0.21,0.9,6.67,0.27,-11.47,1
-0.17,-0.5,-0.55,-1.03,-3.12,-17.46,-0.89,-0.06,0.64,-2.59,10.44,0.25,-1.15,0.21,0.15,2.27,3.69,1.22,1
-2.12,0.1,-0.7,-2.49,2.26,-4.77,-0.74,0.84,0.79,5.71,2.63,-8.05,-1,0.06,0.3,-1.64,-5.1,4.64,1
-0.62,0.4,-0.1,9.72,-11.9,6.46,-0.89,0.24,1.39,5.71,-0.79,11,0.5,0.36,-0.75,-11.4,11.02,3.17,1
-0.62,1.45,0.65,7.76,-13.37,12.81,-0.89,-0.06,-1.01,-0.15,-2.74,-7.07,-1.6,-1.14,-0.3,1.29,9.55,0.24,1
-2.27,-0.8,0.65,12.65,18.86,4.02,-0.74,-0.66,0.04,0.83,-2.25,4.65,0.5,-0.24,0.3,1.29,-3.14,-0.24,1
-1.82,-0.05,-0.55,14.11,2.26,13.79,-0.29,0.39,-0.71,2.78,-1.76,-12.93,-0.4,0.66,0.9,-4.57,-4.12,-9.03,1
-2.12,-1.85,0.5,-7.37,-0.19,0.61,-0.89,-0.06,-0.11,1.32,-9.09,1.72,-1.15,-0.54,0.9,0.32,-9.98,2.2,1
-1.22,-0.2,0.95,0.93,-15.32,0.12,1.96,-0.06,-0.56,-14.79,-0.3,-10,-1.6,-0.09,0.9,3.74,-0.21,-3.17,1
-0.17,0.4,0.35,0.93,0.3,11.35,0.76,-0.06,-0.56,-5.03,-10.55,2.21,0.95,-0.24,-0.15,-0.66,-0.7,5.62,1
-3.32,1.3,0.05,-0.54,-13.37,-7.7,0.31,-0.06,0.64,3.27,8.98,5.14,-0.25,0.06,-0.45,-12.38,1.25,0.24,1
-1.67,1.3,-0.25,5.32,-0.67,13.3,0.46,0.39,-0.41,8.15,5.07,-3.16,-0.7,0.06,1.05,0.81,16.39,6.1,1
-0.77,-0.2,-0.25,11.67,4.7,-10.63,-0.14,-0.81,-0.11,-1.61,-3.72,6.6,0.5,-0.24,-0.15,-2.12,7.11,10.01,1
-1.52,1.45,1.1,3.86,4.7,1.09,-0.44,-0.06,-0.56,2.78,9.96,3.67,-0.1,0.66,-0.3,5.69,-5.1,-3.17,1
-1.52,-0.05,1.1,-3.96,-6.04,-7.7,0.31,-0.51,0.64,1.81,-6.65,-10.98,-0.1,0.21,-1.05,-5.05,1.74,-4.15,1
-1.52,0.4,0.65,5.32,9.58,0.61,0.31,0.69,0.19,4.25,6.54,-2.19,-0.85,-0.54,0.9,2.27,-4.61,-2.2,1
-2.42,-0.2,0.95,-6.88,10.07,2.07,-0.29,-0.66,0.79,10.6,2.63,-6.09,-0.25,0.06,-0.15,-2.61,-0.7,-2.69,1
-1.52,0.7,-0.55,2.39,-4.58,-9.16,-0.74,-0.36,-0.71,8.15,-3.72,9.04,-0.7,-0.24,-0.45,-11.4,7.11,0.24,1
-0.62,0.7,-0.1,-5.91,10.56,3.05,-0.74,-1.11,-1.16,3.27,4.1,-1.7,-0.4,-0.09,-1.05,-5.54,0.27,1.22,1
-0.17,0.4,0.65,-7.37,1.28,0.12,0.16,0.39,0.04,3.76,-1.76,1.72,-1.15,1.41,0.45,-9.45,6.13,0.24,1
-1.67,0.1,-1.45,-3.96,6.65,5.49,0.46,-0.66,0.34,4.74,3.61,-4.14,-0.25,0.36,0.3,-8.96,-16.82,-4.15,1
-2.42,0.55,0.95,7.76,-6.53,0.12,-0.14,-0.51,0.19,3.76,0.68,4.65,-0.1,0.66,-0.6,-0.66,-6.56,6.1,1
-1.07,0.7,1.4,6.79,0.79,5.98,-1.34,0.99,0.19,6.2,2.63,-5.61,0.2,-0.24,0.6,-4.08,5.64,-6.59,1
-2.27,1.15,-0.55,3.37,8.12,8.91,-0.44,-0.81,0.19,-1.61,13.86,5.14,-0.1,2.01,-1.05,-10.42,-12.91,-8.06,1
-1.22,0.1,0.95,7.76,8.6,-3.79,0.76,0.24,0.64,-7.47,9.96,2.7,-0.7,0.06,0.3,-2.61,3.2,2.2,1
-1.67,-0.2,-1.15,-3.96,7.63,2.56,0.46,-0.36,-0.71,1.81,-11.04,0.25,-0.1,-0.54,-1.05,-0.66,4.67,-5.62,1
-0.96,-0.25,-0.01,-2.38,-6.86,-4.87,-1.23,-0.68,0.55,-13.51,-15.3,5.72,0.67,-0.1,-0.29,14.4,5.13,9.22,1
-2.01,-0.85,0.14,-0.92,-7.84,16.62,-0.18,-0.53,-0.8,-5.69,5.21,-9.91,1.72,0.35,-0.14,3.17,5.62,5.81,1
-2.16,-1.45,0.74,2.5,-5.4,-10.24,-0.63,-0.23,0.4,9.44,-5.54,-1.12,1.42,-0.85,0.46,-3.17,7.57,5.32,1
-1.71,0.2,-1.21,8.85,0.95,8.8,-1.23,-0.68,-0.2,-0.32,2.28,-6,-0.23,0.05,0.61,-2.69,-7.56,4.34,1
-2.31,-0.4,-0.61,17.15,-9.79,-3.89,-1.08,-2.03,1.15,-4.23,-7.98,6.21,-0.23,0.05,1.36,-3.66,7.08,-0.54,1
-3.06,-0.25,2.39,-1.89,-19.56,-10.73,-2.28,-0.98,0.7,14.33,-6.51,6.21,-0.83,1.7,0.46,2.69,-3.17,-2.98,1
-0.96,-0.7,3.89,-29.24,45.39,7.83,-1.08,-2.78,7.3,58.76,-35.32,64.8,-0.98,2.9,3.61,137.45,-17.82,-126.52,1
-0.96,-0.25,3.59,-0.43,17.55,17.1,0.57,-9.23,15.7,-32.06,30.6,15,1.27,4.4,4.36,-16.36,-14.4,-27.89,1
-0.51,-1.75,1.19,-35.59,11.21,16.62,9.87,-15.23,20.2,-49.64,53.06,-23.58,1.87,6.05,4.51,-10.99,-8.54,11.18,1
-1.56,-0.4,1.04,-1.41,10.72,-60.53,12.57,-14.93,19.9,-13.02,15.46,18.41,2.62,6.8,4.81,42.24,8.55,-16.17,1
-2.31,-2.35,0.14,-239.69,294.9,731.95,8.67,-4.73,11.8,15.3,-3.1,-27.49,3.82,6.35,4.51,7.57,-32.95,-46.44,1
-2.76,-0.4,1.34,340.88,514.14,498.06,3.27,0.07,6.7,-30.11,-176.44,226.91,1.42,3.2,1.96,298.58,18.32,-255.91,1
-1.56,0.35,1.04,11.29,-1.49,-3.4,-1.08,0.97,1.6,-2.76,-3.1,-2.58,0.97,0.8,0.61,-1.22,13.92,6.29,1
-1.56,-0.4,0.14,-0.92,6.81,-1.45,-0.03,1.57,1,5.54,-0.65,6.69,-0.23,0.35,-0.89,5.13,6.11,-12.26,1
-1.71,0.95,1.49,6.89,-4.91,9.78,-0.63,-0.23,1.6,-7.16,2.28,-0.14,-0.53,1.7,-1.79,-3.66,4.16,-4.94,1
-2.61,-0.7,1.94,13.24,-8.33,-7.8,-1.98,-0.38,-0.2,-0.32,3.25,-5.51,-0.98,1.85,-0.44,3.17,1.71,-3.47,1
-2.16,-0.25,2.69,78.67,-28.83,73.26,-2.88,0.07,2.05,-10.09,71.61,41.85,-0.68,1.85,1.06,-96.92,78.86,170.84,1
-0.06,-0.7,3.14,-12.15,26.34,-5.36,-1.98,-0.68,5.95,0.17,-0.65,9.14,-0.68,2.9,-1.19,4.15,-9.52,0.92,1
-1.41,-1.45,3.59,-76.6,43.43,-87.88,-0.78,0.37,10.15,-54.03,46.71,-32.86,-0.08,2.75,0.76,24.66,18.8,70.26,1
-0.96,-0.25,2.69,59.63,-24.93,-173.33,1.62,1.57,9.7,110.52,-24.58,11.09,-0.23,3.65,1.66,81.79,12.94,19.97,1
-2.61,-1.75,-0.01,355.53,-181.67,-501.94,0.87,1.12,3.7,2.12,-109.05,-97.31,0.37,2.45,-0.29,-415.28,0.25,26.31,1
-0.36,1.55,1.79,-3.36,1.44,0.99,1.47,0.97,0.4,5.05,-3.1,5.23,0.67,0.95,0.01,-16.36,3.67,8.74,1
0.99,-0.85,1.79,-1.41,3.39,7.34,0.57,-0.23,-0.05,-0.81,1.3,4.74,0.97,1.1,1.36,-4.15,-4.63,7.76,1
-1.11,0.8,0.14,2.5,1.93,1.97,0.12,0.22,-0.05,8.96,-15.79,-0.14,0.07,0.35,0.61,-1.71,-4.63,6.29,1
-0.66,-0.85,-0.16,-7.27,5.35,-1.45,-0.03,-0.38,0.25,2.61,-3.58,1.32,0.37,0.95,-1.04,-4.64,-4.15,1.41,1
-2.16,0.2,0.74,1.04,2.42,4.41,-0.63,-0.53,-0.05,12.37,-3.1,7.67,0.52,-0.7,0.31,-13.43,4.64,-9.33,1
-0.96,0.95,-0.46,1.04,-1.49,7.34,-0.78,0.82,-0.95,-6.67,5.69,-0.63,1.12,-0.1,0.46,1.71,4.64,-5.42,1
-0.66,0.35,-0.16,-2.87,4.86,-2.43,-0.03,-0.38,0.55,-5.69,1.3,2.3,-0.68,0.05,1.06,-13.43,-1.22,-0.54,1
-0.66,-0.85,0.14,-1.89,-11.74,4.41,0.12,0.22,0.4,9.44,-7,-0.63,0.37,-0.1,-0.29,-7.08,8.55,-2.01,1
-1.71,0.2,0.44,9.82,3.88,10.27,0.57,-0.23,0.4,-5.69,-2.12,-9.91,0.67,-1.3,0.01,-2.2,-11.47,1.41,1
