MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
0.38,-0.78,0.84,-7.95,-7.81,0.28,-0.25,0.69,-0.09,-0.49,1.56,-17.92,-0.53,-0.17,0.09,6.58,-20.34,-38.5,2
-0.07,0.27,1.59,-8.44,2.44,21.28,0.2,0.69,0.66,4.88,4.0,5.03,-0.53,-0.62,0.09,-0.74,-4.71,-9.2,2
-0.07,-0.48,-0.36,-0.63,-1.95,1.75,0.2,-0.06,0.21,-3.9,-2.35,5.03,-0.83,0.28,-0.51,-8.06,0.66,7.89,2
1.88,-0.63,-0.51,18.9,-6.84,88.17,-0.4,0.09,-0.39,5.86,1.07,-14.99,-0.23,0.13,-0.96,-12.46,-1.78,-4.81,2
-0.07,0.27,-0.36,2.3,2.44,6.14,-0.4,0.39,0.81,2.93,-11.14,12.85,-0.83,-0.47,0.99,32.95,-9.1,-25.31,2
0.08,0.12,1.14,-4.05,-3.42,-20.71,0.35,-0.66,1.56,0.98,-4.79,-11.57,-1.13,-0.77,0.99,-27.11,6.52,57.21,2
-0.52,0.27,0.09,15.0,13.18,10.05,-0.55,-0.06,0.21,3.42,0.09,1.13,0.22,0.43,-0.21,16.84,-0.8,-26.78,2
-0.07,-0.48,0.09,-0.63,6.35,0.77,0.05,0.39,0.06,-4.88,-11.63,0.64,-0.23,1.18,0.84,2.19,4.57,1.54,2
-0.52,-0.03,0.54,15.97,13.67,7.61,-1.45,-0.51,0.21,-1.95,-5.77,9.92,2.02,-0.77,-0.81,-15.88,15.31,11.79,2
0.38,-0.03,-0.36,2.3,3.42,-3.14,-0.85,-0.36,0.06,4.4,-3.33,12.85,1.57,0.73,-1.11,4.14,-13.01,-20.43,2
0.53,0.87,-0.06,9.63,-6.84,-15.83,1.25,1.29,-0.69,1.47,-3.81,-17.43,-0.08,-0.47,-0.06,-2.69,-5.69,9.35,2
1.88,-1.08,0.24,9.14,-7.33,3.7,0.8,0.39,-1.44,-3.42,-1.86,-15.96,0.37,-0.47,-0.51,4.63,0.17,-39.96,2
0.38,0.27,-0.36,15.0,-1.95,-4.11,0.8,0.09,-0.39,1.95,-8.7,17.73,1.12,-0.77,-0.06,-22.22,17.26,58.67,2
0.83,-0.78,0.84,10.11,11.23,30.07,0.65,-1.26,-0.09,8.79,14.25,-35.49,-0.23,0.43,-0.21,33.44,-8.62,-52.66,2
-0.07,-0.03,-1.56,-4.53,1.95,-0.21,0.35,0.09,1.26,-9.76,2.53,12.36,0.22,-1.67,-0.21,-12.95,-2.76,23.51,2
-1.12,0.12,-0.51,5.23,13.18,-1.67,0.05,-0.36,0.81,0.0,0.58,-2.29,0.82,0.73,0.99,5.61,8.47,-4.32,2
0.83,-0.03,0.09,6.21,-5.37,8.58,0.2,1.44,-0.99,-8.3,-8.7,-14.5,0.52,-0.62,0.84,-13.44,9.45,6.42,2
-0.22,0.57,-0.06,7.18,-0.98,10.05,-0.4,0.09,-0.69,10.74,-3.81,15.78,-0.38,-0.77,1.44,-0.25,-18.87,-12.62,2
0.08,2.82,-0.06,-11.37,-4.4,0.77,0.2,-0.06,0.21,-5.86,2.53,-21.82,0.37,0.73,-0.06,-3.67,6.03,3.01,2
0.83,0.27,-0.36,-6.98,7.81,7.61,0.35,-0.36,-0.39,1.47,-18.46,25.05,0.82,1.48,0.24,0.72,-7.15,-8.22,2
-0.52,1.47,-0.36,-3.07,9.28,-8.02,-0.55,-0.81,0.66,-5.86,-1.37,-30.61,-0.23,0.88,-0.96,2.19,7.5,22.05,2
0.83,0.27,-0.36,-3.07,-3.42,1.26,0.05,0.39,0.06,6.35,-3.81,8.45,-1.73,0.43,-0.21,0.24,-2.27,-3.83,2
1.13,0.27,-0.66,3.28,3.9,2.72,-0.85,-1.11,-0.39,6.35,-0.88,1.13,-1.43,-0.17,-0.96,11.96,-9.1,-2.85,2
-0.97,0.72,0.09,-3.56,8.3,2.24,-1.15,1.29,-0.39,-4.39,-3.33,17.24,0.22,0.13,0.84,-16.36,3.59,8.87,2
0.38,2.22,-0.36,5.72,-4.4,-6.06,1.25,0.09,0.81,-0.49,-2.84,2.59,-0.08,-1.07,-0.06,-3.18,1.15,-9.69,2
0.83,-0.78,0.54,0.35,0.97,-3.62,-0.4,0.39,-0.69,4.4,12.3,-12.54,-0.98,-0.92,1.59,18.3,-0.8,-3.34,2
-0.07,0.72,0.54,13.04,-4.88,0.77,-0.85,0.39,-0.69,5.37,-0.4,6.01,-0.08,-0.47,-0.06,7.07,7.01,-4.81,2
-0.52,0.27,-0.66,9.14,5.37,1.75,-0.25,-0.51,0.66,5.37,-5.77,-0.83,-0.98,-0.92,0.84,2.19,-0.8,6.42,2
-0.07,1.17,1.29,8.16,8.79,-0.21,0.35,-0.36,0.81,0.0,-5.77,4.55,-0.53,-0.62,0.84,7.07,-5.69,1.05,2
0.98,-0.18,-0.96,9.14,9.76,-7.53,1.85,-0.51,-0.09,3.91,1.56,-9.61,-0.53,0.88,0.54,1.7,-11.06,-5.78,2
-0.97,-0.03,0.09,15.97,-3.42,17.37,1.4,-0.81,0.96,-9.28,-7.23,-10.1,0.82,0.28,0.69,11.96,-13.99,-21.9,2
0.38,0.27,0.09,-13.81,-1.95,72.55,-0.25,0.24,1.41,13.19,-9.67,27.01,-0.08,-1.07,-1.56,17.81,-10.08,-21.9,2
0.53,0.12,0.24,-8.44,8.3,-17.78,0.8,0.09,0.06,3.91,-1.37,-7.17,-0.53,0.88,0.54,-51.52,26.54,113.85,2
1.43,2.07,1.44,-2.09,-9.77,-65.64,-0.25,-0.51,1.41,-12.69,16.69,-62.35,-0.83,0.28,0.24,-44.2,43.63,124.59,2
-1.12,-0.18,-0.06,85.8,-5.86,174.6,-1.0,0.24,-0.54,-35.64,96.77,-313.33,-1.58,1.48,0.69,88.62,-68.68,-161.54,2
-1.27,-0.48,1.59,126.81,74.22,367.47,-0.55,-0.51,0.66,-155.27,-114.17,827.79,-0.83,0.28,2.19,39.79,49.49,119.22,2
-0.07,-1.23,3.69,-2.58,110.84,-0.21,-3.25,-1.41,5.76,195.31,-109.28,298.0,-0.23,3.13,1.59,-827.89,232.11,1074.72,2
0.53,-4.98,4.29,-22.6,-8.3,-93.47,-4.0,-1.41,13.41,-9.28,18.65,1.13,1.12,4.78,3.99,-100.84,23.61,12.77,2
1.43,-4.53,3.09,40.39,35.15,-52.45,-0.55,0.69,27.36,-125.0,171.48,-319.18,1.72,7.33,5.94,-35.41,16.77,32.3,2
0.38,-4.68,3.24,80.43,23.44,28.11,4.25,2.49,21.21,3.91,81.15,-4.73,2.17,6.28,5.19,17.33,-31.08,-139.57,2
0.83,-5.43,3.69,113.14,-141.6,-648.64,1.85,2.94,12.81,4.4,77.24,410.31,2.32,7.18,5.49,-213.14,-22.78,288.65,2
0.83,-3.93,3.69,-24.07,9.76,80.85,3.05,-0.51,8.31,14.65,-29.2,106.6,2.47,4.93,3.84,-936.29,884.45,1074.72,2
3.23,-2.73,3.69,-25.04,-24.42,-237.51,2.3,-0.81,7.11,26.37,5.95,-123.87,1.72,4.48,3.09,-225.35,104.66,367.75,2
2.48,-2.43,2.79,-88.03,-54.69,-201.38,2.0,1.59,3.51,18.56,-127.35,617.83,3.67,1.93,1.89,-66.17,32.89,97.73,2
2.03,-0.03,0.54,-128.56,53.22,-193.08,1.4,2.19,0.66,84.47,-15.04,396.15,2.77,1.48,1.44,-728.77,246.75,1074.72,2
1.88,1.32,0.24,36.97,-38.58,-292.2,1.85,2.19,-1.29,-12.69,45.99,-34.03,1.12,0.28,2.19,-113.04,36.79,186.11,2
-0.22,2.82,-1.26,-60.69,98.63,323.04,3.65,3.09,1.26,20.02,-0.88,75.83,3.67,0.43,5.64,168.69,-86.25,-76.58,2
-1.12,2.07,0.69,-325.82,174.31,155.07,-1.75,0.69,-0.99,-1.95,-129.3,179.35,1.57,-1.52,3.54,189.69,98.32,40.6,2
0.53,0.87,-2.46,-518.69,269.53,-2403.04,-2.2,-1.26,-2.04,-177.24,233.0,1018.16,0.52,-2.72,1.14,-309.82,-74.05,177.32,2
-1.27,0.27,-0.36,5.72,7.81,12.0,-1.45,0.24,0.21,3.91,-1.37,-0.83,0.22,-0.62,-0.66,8.54,-2.76,-29.22,2
-0.52,-0.03,0.09,7.67,6.35,-12.9,-1.75,0.69,-1.29,0.49,-0.88,14.31,-0.53,1.63,-0.21,0.24,17.75,13.26,2
-0.67,-0.63,-0.06,-7.95,-8.3,-8.02,-0.4,0.84,0.36,-4.39,0.58,-21.82,0.22,0.13,-0.66,-1.23,2.61,13.75,2
0.38,0.72,-0.36,9.63,0.49,-6.06,0.65,-0.06,-0.54,-4.39,2.53,-9.13,2.17,-0.17,0.09,-12.46,-3.25,28.4,2
-0.52,-0.03,-0.36,-9.91,-7.81,18.35,0.05,0.09,0.06,9.77,-6.25,-13.03,-0.53,-0.62,0.54,-9.04,-5.2,0.08,2
0.83,-0.48,-1.11,7.67,0.49,-4.6,1.25,0.84,-0.39,-8.3,0.58,-8.15,-0.83,1.48,-0.51,-4.65,14.33,9.35,2
-0.07,-0.48,0.54,-0.63,0.97,1.75,-1.45,0.24,0.21,3.91,1.07,-8.64,1.72,-1.37,0.84,3.17,7.5,3.49,2
0.38,-0.48,0.09,16.46,-10.74,1.75,-0.25,0.24,0.21,-0.49,-7.23,32.38,-0.23,-0.92,1.89,11.47,-11.55,-21.9,2
-0.52,-0.03,0.54,11.09,-11.23,-8.51,-0.85,0.39,-0.39,-5.86,2.05,-5.71,-0.38,-0.47,0.99,-1.72,3.59,-5.29,2
1.43,0.57,0.24,9.14,7.32,3.21,-0.25,0.69,0.21,8.3,3.51,7.96,0.22,0.43,0.54,13.42,-7.64,-14.08,2
-0.07,-0.03,0.54,16.46,-8.3,6.63,-0.85,0.09,-0.39,-2.44,0.09,8.45,1.42,0.43,0.09,1.21,-9.59,-0.41,2
-0.52,0.27,-0.36,0.84,-5.86,-8.02,0.05,-1.86,0.06,-2.93,3.02,6.5,0.37,0.73,-0.51,-13.92,-2.76,11.79,2
-0.52,-0.03,-0.66,3.77,3.42,8.1,0.8,0.09,0.06,-7.32,-9.18,-0.83,0.52,0.88,0.54,4.14,8.47,5.94,2
0.38,0.27,-0.66,4.74,-9.28,-17.3,-0.4,0.39,-1.14,-5.37,9.37,-4.24,-0.23,0.13,0.09,-13.92,-0.32,18.63,2
-0.52,-0.03,-0.66,5.23,-7.81,-2.65,-0.25,-0.06,-0.99,0.98,3.51,-14.01,-0.83,1.03,-0.81,-3.18,-7.64,0.56,2
-0.67,-0.63,-1.26,2.3,-5.37,-2.65,-1.0,0.99,0.66,0.98,1.56,7.96,0.52,-0.17,0.54,3.17,1.64,14.24,2
0.08,-0.18,-0.51,6.21,-6.35,-0.21,0.2,-0.06,-0.09,-11.23,4.98,-3.76,0.82,-0.02,0.24,-0.25,8.96,0.08,2
0.38,-0.78,0.84,6.21,-2.44,-11.92,-0.25,-0.06,-0.54,0.98,8.88,10.89,-0.08,0.73,0.24,4.14,15.31,5.94,2
-0.52,0.72,-0.36,10.11,-5.37,-8.99,-1.15,-0.36,-0.69,-7.32,-5.77,4.06,-0.08,-0.02,-0.51,2.68,5.06,6.42,2
1.88,0.57,-0.51,5.72,0.49,10.54,-0.55,0.69,0.66,14.16,0.58,5.52,1.12,-0.02,-0.06,-4.16,-8.13,3.98,2
1.13,0.27,-0.36,-6.0,-0.98,7.12,0.05,-0.36,0.36,-3.42,-4.3,-12.54,1.42,0.88,-0.21,-19.29,7.5,21.07,2
0.38,-0.03,-0.36,-6.49,-2.93,6.63,0.05,0.84,0.06,7.33,0.09,8.94,-0.23,0.43,0.09,2.19,-2.76,-3.83,2
-0.07,-1.23,-1.11,1.32,-4.88,5.65,0.8,0.09,0.81,0.0,-0.4,-10.59,-0.23,-0.17,0.09,5.12,-6.66,2.03,2
0.98,0.12,0.24,15.97,-2.44,6.14,0.65,-0.51,-0.09,-6.35,-2.35,3.08,1.57,-0.47,-0.81,32.46,-10.08,-7.25,2
0.38,0.72,0.09,9.63,12.69,-14.37,-0.85,-0.36,-0.69,9.77,-2.35,-8.15,0.22,-0.62,0.54,-7.58,11.4,18.14,2
1.43,0.12,0.24,-5.51,-3.91,12.49,1.4,0.24,-0.54,-7.32,-17.0,7.48,0.37,-0.02,0.69,3.65,-0.32,-12.13,2
0.08,1.77,-1.26,0.35,-6.35,-5.58,-0.85,0.09,-1.14,9.28,10.83,-14.01,-0.83,-0.47,0.69,-1.23,-2.76,1.05,2
0.83,0.72,-0.36,1.32,-1.95,-11.92,-0.25,-0.06,0.66,-4.88,-3.33,5.03,0.22,0.43,-0.21,9.03,-0.8,9.35,2
-0.52,-0.03,0.09,-9.42,3.42,5.65,0.65,0.24,-0.54,5.37,-8.21,1.13,0.37,-0.47,-1.56,2.19,-8.13,-3.34,2
0.83,1.17,-0.66,-14.79,2.44,10.54,-2.05,-0.36,0.81,-11.23,-8.21,-1.31,1.12,-0.77,0.99,-0.74,-4.71,4.47,2
0.83,-0.03,0.09,16.95,-0.98,-4.6,0.95,-0.51,1.41,-0.97,12.3,4.06,-0.83,0.73,-1.56,17.81,5.54,-0.9,2
-2.17,0.27,-0.36,14.51,-9.77,-5.09,-0.4,-0.36,-1.14,-7.81,6.44,-23.77,0.37,0.28,0.69,14.89,-0.8,-3.83,2
-0.07,-0.03,0.84,4.74,-0.98,38.86,0.05,0.39,1.26,0.98,0.58,32.38,-0.08,0.28,1.44,15.86,-17.89,-45.82,2
0.83,-0.78,0.54,15.97,-1.95,-45.62,0.05,0.09,-0.69,7.33,-12.6,26.52,-1.13,0.28,-0.06,-56.4,21.66,118.73,2
0.98,-1.38,-0.06,6.7,-11.72,-55.87,-1.0,-0.81,1.41,-5.86,7.42,-77.0,-0.53,1.63,1.14,-18.81,5.06,49.88,2
0.53,-1.08,-1.26,17.93,34.67,99.4,-0.55,-0.06,0.21,11.23,21.58,-94.58,-0.53,1.18,1.14,79.83,-44.75,-202.56,2
-0.22,-0.18,0.24,-53.85,30.76,-130.58,0.05,-0.36,0.36,15.14,-62.41,115.39,-0.08,-0.02,0.24,105.22,-75.51,-258.71,2
-2.62,-0.03,3.69,-77.78,-63.97,-94.93,-1.45,-0.06,1.41,-6.83,184.66,-1036.47,-0.53,1.93,1.59,217.52,-55.0,-415.94,2
-2.92,0.27,6.84,11.58,0.97,-0.69,-2.65,0.99,2.91,96.19,-72.66,-134.61,0.82,1.48,1.44,-251.23,-31.08,-74.63,2
0.38,-2.73,13.44,-3.07,5.37,7.12,-3.85,2.19,1.71,-4.88,39.16,-54.05,-0.98,2.38,1.59,-6.6,-6.66,22.05,2
3.23,-4.68,16.59,-14.79,-2.93,6.63,-3.7,3.09,3.81,20.51,-2.35,47.51,1.42,2.68,3.39,-61.29,12.38,-7.74,2
4.28,-4.53,12.54,-1.12,12.21,-103.72,-3.25,4.59,5.01,52.74,24.51,-61.86,-0.08,1.03,2.19,-16.85,31.42,27.91,2
3.68,-0.78,8.34,-46.04,61.03,189.74,-1.6,5.04,3.81,-4.39,24.02,-59.42,-0.53,2.38,3.39,-10.02,29.96,63.06,2
1.58,-0.78,6.84,283.06,18.55,-10.95,-3.1,2.19,4.41,-180.17,-99.03,553.86,-1.43,2.38,3.84,644.77,-351.88,-920.82,2
-0.67,0.12,5.04,-6.49,18.55,1.75,-3.25,0.09,4.56,12.7,9.37,-71.63,0.22,2.38,-0.06,-7.09,3.1,27.91,2
0.83,0.27,3.69,7.18,-1.95,-69.54,-1.15,1.59,4.11,-21.48,-15.04,89.51,0.52,3.13,1.59,-22.71,26.54,74.29,2
1.58,-0.48,2.49,58.94,-23.93,-99.81,0.65,0.99,2.46,-18.06,44.53,-184.42,0.82,1.48,0.99,48.09,-38.89,-98.07,2
2.18,-1.38,-0.06,-112.93,10.25,464.15,0.05,0.84,0.81,-21.97,47.94,87.55,1.12,1.48,0.69,326.41,-122.87,-499.92,2
-0.52,-0.48,0.54,244.49,89.35,-445.52,0.05,1.29,0.06,-162.11,132.91,210.11,-0.83,1.03,0.24,-556.89,88.06,485.43,2
-0.22,-1.08,-2.01,-46.04,55.17,95.01,-1.15,0.09,0.81,-23.92,-0.88,29.94,1.42,1.63,0.54,-73.98,-7.15,17.17,2
-1.12,-0.18,-0.51,-55.8,24.41,179.97,-1.0,1.74,0.96,-39.06,9.37,248.69,0.97,1.18,0.54,-92.54,9.45,-1.88,2
-2.32,-0.63,0.69,12.07,-5.37,-11.44,0.05,-1.41,0.81,-32.22,38.18,170.56,-0.08,1.03,0.99,-89.61,65.11,187.58,2
-1.27,-0.78,-1.11,-12.84,126.46,73.04,0.05,-0.66,1.26,-106.44,-8.7,132.96,0.37,-0.02,0.99,68.6,14.33,-80.0,2
-1.27,-0.03,-1.56,172.71,221.68,-2575.89,-1.0,-0.06,-0.54,-223.63,-7.23,168.12,1.12,0.73,1.44,-358.65,-55.49,24.98,2
0.38,0.27,0.54,-1.12,-8.3,-6.06,-0.25,0.99,0.21,-1.95,8.88,-5.71,0.97,0.13,-0.21,5.61,-10.57,-10.18,2
0.38,0.27,0.54,-0.14,8.79,1.75,-0.85,-0.36,0.06,8.79,1.56,-4.24,0.82,0.28,-0.81,-6.6,-6.18,-11.64,2
0.83,1.17,-0.36,7.67,-1.47,-9.48,-0.55,0.24,0.66,5.37,7.91,3.57,-0.08,-0.47,-0.06,-8.06,3.59,15.21,2
-0.07,-0.48,0.09,-6.49,8.3,13.95,0.05,0.39,0.36,1.95,-8.21,-6.2,-0.53,-0.62,0.09,9.51,0.66,3.49,2
0.83,0.27,1.59,-0.63,6.83,-19.25,-1.15,0.84,-0.39,3.91,-11.14,3.08,0.52,0.43,-0.21,-0.74,-3.25,-16.53,2
-0.22,-0.63,-0.96,0.35,0.97,0.28,0.8,0.09,-0.39,7.81,-1.37,-13.52,0.37,0.28,0.24,-15.39,10.43,20.58,2
1.88,-0.18,-0.96,1.32,1.95,0.28,-0.85,0.39,0.36,10.74,-10.65,-0.83,-0.38,-0.47,-0.06,-5.13,4.08,5.94,2
-0.67,1.32,-0.06,9.63,20.02,-0.69,-0.85,0.39,0.36,16.11,-12.6,2.59,1.42,0.43,0.54,-1.72,0.66,-5.78,2
-0.52,0.72,-0.36,9.14,-3.42,-5.58,0.65,-0.51,-0.54,-1.95,-2.84,-7.17,-0.23,0.43,-0.21,13.91,-9.59,-15.06,2
0.08,0.12,0.24,4.74,2.93,-15.83,-0.25,0.24,0.21,11.23,-0.88,9.43,-0.53,0.43,-0.21,-7.09,11.89,21.07,2
0.08,-0.63,-0.51,1.81,-9.77,1.75,0.35,0.39,0.06,-1.95,-9.67,1.13,-0.23,0.43,0.09,-5.62,-10.08,1.05,2
-0.67,-0.18,-0.51,2.79,-6.84,-3.62,1.7,-0.66,0.81,-3.42,-10.16,-10.1,1.12,0.73,0.69,8.05,-1.29,-17.99,2
0.83,-0.78,1.29,3.28,-4.88,4.19,1.25,-1.86,0.06,-2.93,6.93,-6.2,0.97,-0.92,-0.66,-7.09,4.57,18.14,2
-0.67,-0.18,-1.71,-3.07,-9.77,11.03,0.65,-0.06,-0.09,2.44,-10.65,-5.22,-0.83,0.73,-0.51,-5.62,-3.73,-10.67,2
-1.72,0.27,0.54,-3.07,7.32,0.28,0.05,0.09,-1.14,7.81,-9.18,-4.24,-0.53,0.43,0.09,2.68,-1.78,-15.06,2
-0.97,0.27,-0.36,-3.07,4.39,-3.14,1.25,0.39,0.81,10.26,10.83,-8.64,0.52,-0.62,-0.21,-16.36,7.99,39.63,2
-0.07,-0.03,-1.11,7.67,-7.81,7.12,0.8,0.84,-0.39,-4.88,-1.37,14.8,-0.08,0.28,-0.51,5.61,3.59,-17.01,2
-0.22,0.12,1.14,0.84,-2.44,-8.51,1.25,0.39,1.26,0.98,0.58,-0.83,0.52,0.13,0.09,12.44,4.57,-16.04,2
-0.07,0.27,0.84,1.32,-2.44,-12.9,-0.55,0.99,0.21,-5.37,8.39,-9.61,-0.23,0.43,-0.21,-9.53,-4.22,0.56,2
-0.67,-1.08,-0.96,8.65,11.72,0.28,0.2,0.24,0.66,6.84,2.53,13.33,-0.38,0.28,0.24,-13.44,1.15,10.82,2
-0.07,1.92,-0.36,-8.44,8.3,1.75,-0.4,0.09,-1.14,9.28,1.07,14.8,-0.38,-0.02,-1.11,7.07,-1.29,-8.22,2
0.38,-0.03,0.09,7.67,-3.91,-10.95,0.05,0.09,-0.69,0.98,1.56,-14.99,1.57,0.73,-0.51,3.65,-5.2,0.56,2
0.38,-0.78,0.54,7.18,4.88,-7.04,-0.55,0.69,-0.54,18.07,0.09,-10.59,0.37,0.73,-0.06,-9.04,23.61,11.79,2
-0.67,-0.63,-0.06,4.74,2.44,10.05,0.05,0.09,0.06,-3.9,-2.35,3.57,0.22,0.43,0.84,7.07,-4.22,-12.62,2
0.08,0.57,0.24,1.32,5.37,0.77,0.2,-0.06,0.66,4.4,6.93,-6.68,0.52,-0.17,1.59,6.58,7.99,-10.18,2
0.08,-0.18,-0.06,4.74,-6.35,-12.41,0.05,0.39,1.26,-4.39,8.39,-7.66,0.52,0.13,0.09,-9.04,5.06,5.45,2
0.83,-0.48,0.09,1.32,-5.37,-4.11,0.65,-0.06,0.66,-1.46,7.91,14.31,0.52,0.13,-0.66,-8.06,4.08,13.75,2
-0.22,0.57,-0.51,4.74,16.11,46.67,-1.15,1.29,-0.39,-4.88,-5.77,60.7,-0.98,0.43,1.14,40.28,-13.5,-87.81,2
-0.07,1.47,-0.36,-2.58,2.44,-2.65,-1.45,-0.51,-0.09,13.19,-22.37,43.61,-0.98,0.13,-0.66,-70.08,29.96,96.76,2
0.53,0.87,1.14,-12.84,-14.16,-74.42,-0.4,-0.66,0.81,7.81,-2.84,-31.1,0.22,1.18,0.09,-81.31,28.98,175.86,2
0.08,0.87,-1.26,-0.14,-21.0,-171.1,-0.55,-0.81,-0.09,4.4,15.23,-129.24,-0.53,0.13,1.14,-94.49,30.93,156.33,2
0.38,1.47,-1.11,6.21,-11.72,-6.55,0.05,0.09,-0.69,-29.3,67.96,-157.56,-0.98,0.88,1.14,21.72,1.15,8.87,2
-0.22,0.57,-2.01,-24.07,-64.94,-452.84,-0.25,-0.06,0.66,-88.87,80.66,-127.29,-0.23,0.13,-0.21,-84.72,77.32,378.98,2
-0.52,1.17,-0.36,205.91,89.84,-209.19,0.65,0.69,-0.54,-43.94,-55.57,643.22,2.02,0.28,3.24,415.28,-56.96,170.49,2
0.83,0.72,0.09,4.25,-5.37,75.97,-0.85,0.84,0.06,-2.93,13.28,85.11,5.62,-1.67,4.14,22.21,14.82,30.84,2
1.43,0.57,1.44,-22.6,-1.47,94.52,0.65,0.69,1.41,-1.46,42.08,-6.2,14.02,-2.27,5.79,1.7,45.09,94.8,2
1.43,0.87,-0.06,-64.59,28.32,-141.81,1.4,0.99,2.91,9.77,97.26,-40.38,12.97,-2.57,8.04,31.49,-11.55,3.01,2
1.88,0.12,-0.51,-82.17,-1.95,45.2,2.0,-0.66,1.56,-12.21,-52.64,220.85,10.42,-2.12,6.39,-61.78,2.13,135.33,2
1.58,-1.23,0.54,-221.33,333.49,-324.91,2.9,0.39,2.76,-176.27,101.66,-405.61,9.37,0.28,5.79,176.51,-90.16,313.06,2
-0.22,-1.38,1.14,11.09,2.44,37.39,1.25,-2.61,2.31,-2.44,23.53,-71.14,3.37,0.43,3.84,11.47,-110.18,65.51,2
0.08,-3.03,0.24,20.37,-29.3,-312.22,1.7,-2.91,2.31,23.44,68.94,-22.31,3.37,1.63,7.44,309.81,105.15,122.15,2
-0.67,-1.08,1.44,10.11,-34.67,-155.48,0.65,-3.81,2.91,-33.2,21.09,-190.77,-0.83,1.03,6.99,18.3,-203.44,-367.11,2
-0.67,-1.08,1.44,-5.51,-120.12,259.56,-0.55,-3.51,1.71,23.44,161.71,-714.69,-1.13,1.78,3.24,30.02,-103.34,-147.87,2
-1.27,0.27,-0.36,-4.05,-18.56,42.28,-2.8,-0.36,3.51,2.44,57.22,-83.34,-0.53,1.63,4.59,-220.95,159.35,671.95,2
0.53,-1.38,1.89,15.49,31.74,-99.33,-5.2,-2.61,2.76,-72.75,7.42,-42.33,-0.08,1.48,7.29,6.58,-17.41,-99.53,2
0.08,-1.38,0.69,-23.58,-0.98,-163.78,-3.7,-5.16,6.21,-3.42,-45.32,263.82,0.22,1.93,6.69,-26.13,8.47,127.03,2
-0.22,-0.18,1.89,201.52,82.03,643.84,-3.1,-4.26,4.11,-86.42,-165.92,182.77,1.12,2.08,6.24,3.65,-52.56,14.24,2
-1.87,-1.08,0.24,-146.62,594.72,-2387.9,-1.6,-4.11,1.26,-334.47,979.58,-2326.51,-0.23,1.18,5.64,-632.09,34.35,332.11,2
-0.07,-0.78,1.59,-2.58,-8.3,6.14,-0.55,-1.26,2.16,0.98,-0.4,3.08,-0.83,1.03,0.69,4.63,4.08,19.61,2
-0.22,0.12,-0.06,1.32,10.25,8.1,1.25,-0.36,2.76,-12.21,-3.81,13.82,-0.83,1.48,-0.51,7.07,-4.71,-10.67,2
-0.52,-0.03,-0.36,11.09,4.39,2.72,-0.55,-0.81,0.21,1.95,-11.63,-3.76,0.22,0.13,0.09,-10.02,14.33,27.42,2
0.08,0.12,1.44,-5.02,-10.26,13.47,-0.55,-0.81,0.21,-8.3,3.02,-13.52,1.12,-0.02,0.24,0.24,-13.99,-20.43,2
-0.67,-1.38,-0.51,-1.12,-3.42,-8.51,-0.25,0.69,0.21,-7.32,6.93,-5.71,0.82,0.28,0.69,9.03,6.03,18.63,2
1.13,1.17,-1.56,0.35,-3.91,-12.9,1.25,-0.36,0.36,-1.46,10.35,-14.01,0.37,-0.47,1.74,0.72,1.15,0.08,2
-0.07,1.17,0.54,13.04,6.35,-15.34,-0.55,0.24,0.21,-2.44,1.56,5.52,0.22,0.13,0.84,-12.46,3.59,24.98,2
-0.22,0.12,0.69,-2.58,11.23,4.19,0.2,0.24,0.21,0.49,-1.86,-7.17,0.52,0.13,0.84,2.68,-16.92,-4.81,2
-0.22,-1.08,-2.01,4.25,-26.86,-24.13,1.25,-0.36,1.26,1.95,2.05,-5.71,1.57,-1.07,-0.06,0.24,6.03,1.54,2
0.98,-0.18,-1.26,15.49,14.65,-6.55,-0.4,-0.66,0.36,-7.32,-7.72,-0.34,0.52,-0.62,0.84,-15.88,5.54,21.56,2
-1.12,0.12,-0.06,-1.12,6.83,10.05,-0.25,0.69,-0.54,12.21,-2.35,-5.71,0.82,-0.02,-0.51,10.98,1.15,-11.64,2
-0.07,-0.03,0.84,-4.53,-2.44,-14.37,-0.4,-0.66,-1.14,1.47,1.07,9.43,-0.38,0.73,0.69,5.61,6.03,-1.88,2
-0.52,-0.48,-0.36,9.63,13.67,-2.65,0.35,-0.36,0.36,-9.28,14.25,-21.82,0.52,0.13,1.59,-13.44,-1.29,3.98,2
0.38,-0.03,-2.31,1.81,1.95,11.03,-0.4,1.29,-0.39,3.42,-6.74,24.57,0.37,0.73,1.44,-3.67,7.5,18.63,2
-1.27,0.27,-0.36,10.11,10.74,15.42,0.2,0.24,0.21,0.49,4.0,-12.06,-0.53,-0.17,0.09,14.89,-15.94,-50.22,2
-0.52,1.47,0.09,-4.05,-8.79,-8.02,-0.55,-0.81,0.96,-4.39,-1.37,-7.66,0.52,-0.62,0.09,-13.44,6.52,26.93,2
-0.07,-0.03,-1.56,9.63,-3.91,5.65,-0.25,0.69,-0.09,1.95,-13.09,-5.71,-0.23,0.88,0.54,13.91,-13.01,-36.06,2
