MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
0.24,0.58,0.43,9.65,0.3,-6.62,0.15,-1.41,0.55,-2.89,3.62,3.83,-1.94,0.29,0.43,3.99,5.19,16.33,2
0.99,-0.92,-0.77,-0.61,4.21,10.95,-0.3,0.09,-0.2,-10.22,-3.21,15.06,0.31,-0.61,0.28,10.34,4.7,7.06,2
0.54,0.13,-0.32,7.21,3.72,-2.72,0.9,-0.36,1,-6.8,-4.19,2.37,0.46,-0.46,0.43,2.04,0.8,7.06,2
1.29,-0.02,0.28,-5.49,5.68,-3.21,0.3,-0.81,1.45,4.43,-1.75,-0.56,-0.14,0.89,1.33,10.34,-2.62,-1.73,2
-0.06,0.73,-0.62,1.84,6.65,-2.23,1.35,0.09,-0.95,-4.85,-1.75,-2.51,0.31,-0.61,0.28,-13.1,8.12,12.92,2
0.84,-0.47,-0.17,-21.11,-3.6,-7.6,-0.15,-0.06,1.15,-5.33,-5.17,11.16,0.91,0.29,0.13,-3.33,-1.64,14.87,2
-0.51,-0.47,0.28,1.35,1.28,2.65,-1.2,-0.66,-0.2,-5.82,-4.19,1.88,1.06,-1.36,-0.47,9.85,4.22,7.55,2
-0.21,1.33,0.88,-3.05,-5.07,-4.18,-0.75,0.84,0.55,-1.92,9.48,2.37,-0.29,0.29,-1.07,9.36,9.1,1.69,2
0.24,0.58,0.43,-13.79,-1.65,3.63,-0.75,-0.36,0.25,-1.92,-0.28,12.13,0.46,0.74,-0.62,-4.31,6.66,4.62,2
0.39,-0.77,0.58,-4.51,4.21,-2.23,-0.9,-0.06,-0.35,-6.8,3.13,3.35,1.06,-0.61,-0.77,-9.19,2.26,-4.66,2
0.24,-0.92,-0.32,-3.54,-6.04,3.63,0.3,-0.06,-0.35,2.48,0.21,9.69,-0.14,-1.66,-0.47,2.04,6.66,1.69,2
-0.06,-0.02,0.28,-1.09,0.3,-5.65,0.45,-1.41,0.25,21.03,-1.75,7.74,0.61,-0.61,-0.02,5.95,1.29,1.2,2
-0.81,0.43,-1.37,1.35,-9.95,-0.76,-0.6,-0.06,-0.05,3.46,-1.75,-3.98,0.61,0.14,-0.47,16.2,11.54,-1.73,2
-1.26,0.43,-0.92,-7.44,-2.14,9.49,0.15,-0.66,-0.2,-8.26,-3.21,1.39,-0.59,-0.16,1.03,1.55,13.49,0.22,2
-0.21,-0.17,-0.32,-11.35,8.12,0.7,0.3,-0.51,-0.35,8.34,6.06,-8.37,0.91,-0.01,-0.32,5.95,10.07,6.57,2
-0.06,-0.47,-0.62,-6.46,-9.95,-6.62,-0.6,0.24,-0.35,7.36,6.06,-4.47,0.61,1.19,-0.02,3.99,3.24,9.5,2
0.54,0.13,-0.02,4.77,12.02,-2.23,1.35,0.09,-0.2,-4.85,1.18,7.25,-0.14,0.14,0.58,12.29,-4.09,0.71,2
1.29,-0.02,1.03,-3.54,-4.09,4.61,1.5,0.99,-1.1,-2.89,-9.07,1.39,-0.29,-0.46,-0.62,3.02,-2.62,4.13,2
-0.06,0.73,-0.17,-1.09,12.02,10.95,-0.3,-1.11,0.55,6.39,7.53,7.25,0.91,0.29,1.18,8.39,-5.55,6.57,2
-1.11,-0.62,0.88,-3.54,2.75,-2.72,-0.6,-1.26,-0.05,-3.87,-3.21,6.27,0.01,0.74,-0.62,1.55,8.12,4.13,2
0.54,-0.62,0.88,-6.46,-7.02,7.05,0.3,-0.81,0.4,2.97,6.55,6.27,-0.74,-0.46,0.43,-0.4,7.15,0.71,2
1.29,0.43,-0.17,3.3,6.65,-4.67,-0.3,0.39,0.55,-4.85,5.09,3.35,-0.74,1.49,-0.32,-3.33,-2.13,-2.22,2
-0.06,-0.47,0.28,-14.77,-2.63,9.98,1.65,-1.11,0.25,2.97,0.69,1.39,-1.04,-0.46,0.43,2.53,8.61,1.69,2
-0.21,0.58,-0.77,-13.3,3.72,3.14,1.95,-0.06,-1.1,12.24,6.55,1.39,-0.59,-0.16,1.33,1.55,2.75,7.06,2
1.59,0.43,-0.17,-2.07,-1.65,0.21,-0.6,-0.81,-0.05,-0.94,-3.7,7.74,-0.89,0.14,1.33,-0.4,6.66,6.57,2
-0.66,-0.17,-0.32,0.37,11.05,-7.6,0.15,-0.66,0.25,-1.92,0.69,-5.44,0.31,-0.91,1.03,7.9,0.8,9.5,2
-0.06,1.18,-0.17,-5.49,6.65,9.49,0.45,-0.36,1.75,-10.7,-0.77,0.42,-0.89,-0.16,0.28,0.57,2.75,-1.24,2
-0.06,-0.77,-1.37,-4.02,6.65,-6.62,-1.2,0.84,-0.65,-1.92,5.09,-9.35,0.31,-0.16,-0.02,-12.12,-1.16,2.66,2
-0.06,-0.77,1.03,-3.54,-1.65,0.21,-0.75,0.84,0.55,-7.78,6.55,0.9,-0.14,-0.61,-0.77,17.18,-0.67,-0.27,2
-0.06,0.43,0.28,0.86,6.16,1.68,-0.6,-0.06,0.7,2.97,7.53,-0.56,0.31,-1.36,-0.02,7.9,17.4,6.08,2
0.99,-0.62,-1.22,1.84,-7.02,3.14,1.05,0.69,-0.8,1.99,-5.17,-7.4,0.31,-0.16,0.58,6.43,-2.13,7.06,2
1.59,0.73,-0.62,0.86,-5.56,7.05,-0.15,-1.26,-0.35,-0.45,2.65,2.37,-0.29,-0.01,-0.32,0.09,-12.87,5.59,2
0.54,0.13,-0.02,-8.91,-12.88,3.14,1.35,-0.66,-0.2,-1.92,6.06,-3.98,0.61,0.44,-0.77,-8.7,-4.57,1.69,2
-0.06,-0.44,-0.25,0.83,-0.75,-11.28,-1.07,-0.73,0.34,-4.62,-2.24,4.53,-1.28,-0.97,-0.68,3.54,0.6,-5.43,2
-1.11,-1.34,-1.15,-2.58,7.06,-1.52,0.28,-0.13,1.99,-2.67,-6.15,3.07,1.87,-0.97,0.07,-7.69,8.9,-0.06,2
0.54,-0.14,0.05,-6.49,-5.15,-3.96,-0.32,-1.18,0.64,-4.62,-8.59,-2.79,-0.53,0.53,1.27,-2.81,1.57,-5.43,2
-0.06,0.01,0.65,-8.44,6.57,-3.96,-1.07,0.02,-0.41,2.21,-15.91,-2.3,-0.98,1.28,0.07,-1.83,-10.14,-7.38,2
0.24,1.81,-1.6,-3.07,-5.63,-1.52,0.13,0.32,-1.31,-4.62,-6.15,26.02,0.07,-0.82,-0.08,-3.79,-0.38,0.43,2
-0.51,-0.44,-0.55,4.74,-0.26,2.39,0.73,0.17,-0.71,6.12,7.52,-2.79,0.67,1.28,1.87,-6.71,-1.36,5.32,2
-0.21,-0.14,0.05,-7.95,-9.54,-1.03,0.73,0.62,1.69,8.56,-2.73,6.97,1.27,0.38,0.67,0.12,-0.87,6.78,2
-0.66,-0.14,0.05,-10.4,3.64,-0.54,-0.02,-1.33,-0.71,0.75,-4.2,-4.75,-0.38,0.38,-0.83,-13.06,-2.33,1.41,2
-2.01,0.76,0.2,-2.58,-13.45,2.39,0.58,0.32,-0.11,-3.16,-2.73,2.58,-1.58,-0.82,-0.83,4.52,2.06,1.9,2
-0.21,-0.59,0.05,8.65,-2.71,-4.93,0.58,0.32,1.09,-8.04,-0.29,5.02,-0.68,-0.07,1.42,16.23,3.04,1.41,2
-0.66,-1.04,0.8,-0.14,-5.15,7.27,0.88,0.77,-0.41,3.68,1.18,-0.84,0.22,0.08,0.52,-13.06,3.04,1.41,2
-0.81,1.96,-0.55,15.48,3.15,1.9,0.28,0.62,-0.71,0.75,-3.71,3.07,-1.28,-0.22,-0.23,-4.76,-2.33,-12.75,2
-0.21,-1.04,0.35,-5.02,-4.17,-4.45,0.73,-0.13,0.49,2.7,-1.27,0.62,-0.68,-0.82,1.72,-4.27,1.09,11.18,2
0.39,-0.44,0.65,7.67,3.64,19.48,-1.67,0.17,0.49,-8.04,2.64,4.04,-0.38,0.38,-0.53,3.05,11.83,1.9,2
0.39,-0.44,-1.0,-6.0,4.62,8.74,-0.47,0.62,0.79,1.72,9.96,-2.3,0.97,1.28,-0.23,-7.2,-6.24,3.36,2
-0.51,0.01,-0.55,2.3,-1.73,8.25,-0.32,0.77,-0.86,-4.14,4.59,3.55,0.37,0.68,-0.83,0.61,4.99,-1.03,2
-1.26,0.01,0.2,-5.51,-1.73,-5.42,0.28,0.92,0.04,-3.16,-1.27,-1.82,0.22,1.28,0.07,-9.64,2.55,-1.52,2
-0.06,0.31,-0.25,1.81,-1.24,6.79,0.28,0.17,-0.71,0.75,-12.5,6.0,-0.38,0.68,-0.08,-13.06,-2.33,-8.36,2
0.39,0.01,0.65,-2.58,-0.75,-0.54,-0.62,0.02,0.64,-5.6,-0.78,9.41,1.57,-0.82,-0.53,-2.81,-2.33,7.27,2
-0.81,0.76,0.65,-10.4,-6.61,-4.45,-0.32,0.77,0.34,14.42,3.62,7.95,0.07,-0.07,-0.08,4.03,4.99,-7.38,2
-1.11,-0.59,-1.15,6.21,4.62,-0.05,0.28,0.17,-0.71,5.63,-0.29,-5.23,0.22,1.28,0.07,5.49,-2.82,5.8,2
0.39,0.01,-0.25,11.58,12.43,-3.96,1.33,0.32,0.34,1.72,-0.29,-1.33,0.07,0.68,-0.08,4.52,6.46,-3.47,2
-1.41,0.16,0.35,-9.91,-6.61,-0.05,0.28,-0.13,0.04,7.58,0.2,14.78,-0.38,-0.82,-0.53,-3.79,7.92,18.5,2
-1.11,-1.34,-0.85,10.6,15.36,-0.54,-0.32,-1.18,1.39,18.33,-6.15,-0.35,-0.53,0.53,-1.43,-0.86,4.5,-3.47,2
-1.56,0.01,0.2,-9.42,-3.68,-2.98,-0.47,1.37,-0.26,3.19,-1.75,-0.84,0.67,0.08,-0.68,10.37,-7.7,2.87,2
-0.21,-0.59,0.8,3.76,0.71,5.81,0.13,0.77,-0.86,-0.23,11.92,0.14,-0.53,0.08,0.07,3.54,9.39,-1.03,2
0.54,-0.59,0.35,-0.63,4.62,-0.05,0.58,-1.18,0.64,3.19,-0.29,5.02,-0.53,0.83,0.07,10.37,-4.29,1.9,2
-1.11,-0.14,-0.4,-1.12,-9.54,4.34,-0.32,1.07,-0.86,1.72,-7.61,1.11,0.37,-0.37,-0.83,6.96,9.87,4.83,2
1.59,0.31,-0.25,-12.35,4.62,1.9,-0.47,-0.13,1.24,10.02,1.18,0.62,0.82,-0.37,0.22,5.0,-6.73,-6.4,2
-1.26,-1.49,0.2,-0.63,2.18,0.44,0.58,-0.43,0.64,5.63,4.59,1.6,0.22,-0.22,0.07,-10.13,7.43,-1.52,2
-0.81,-0.74,-0.55,-10.4,-2.71,-3.96,-0.32,-1.18,-0.11,-9.51,3.62,-0.84,1.87,0.83,0.52,5.0,-5.75,0.43,2
0.54,-0.14,-0.4,-4.54,0.22,-2.0,-0.02,-0.13,0.79,-7.55,7.52,2.09,0.37,-1.12,-0.53,7.93,0.11,-9.33,2
-0.06,0.76,-0.55,8.16,5.11,-2.0,-0.47,0.17,1.24,3.68,10.94,-16.95,0.82,-0.37,-0.08,5.49,1.09,-2.98,2
-0.66,1.36,0.35,-3.56,-9.05,12.16,-0.32,0.02,0.34,-4.62,9.48,-4.75,0.07,-0.37,-0.08,7.93,-7.7,-9.82,2
-1.26,-0.44,1.4,0.83,8.53,-3.96,0.58,0.02,-1.31,7.09,-2.73,9.9,-1.58,-0.07,-0.08,-0.86,4.99,0.92,2
-0.51,0.31,0.2,7.18,4.62,4.83,1.18,0.17,-0.26,10.51,1.18,3.07,0.37,-1.87,0.22,-3.79,-6.24,1.41,2
-0.21,0.61,0.05,2.3,7.55,6.3,-0.32,1.07,1.09,5.14,8.5,8.44,0.07,-1.87,1.42,0.61,-0.38,-1.03,2
0.39,-0.44,0.65,9.62,-9.54,-7.37,2.38,0.17,1.24,8.56,11.92,-6.7,0.82,0.68,-0.53,-2.81,5.97,5.8,2
0.99,-0.14,-0.4,-4.54,6.57,-24.95,-0.32,0.02,0.64,4.65,-5.66,1.6,0.67,0.08,0.07,-2.32,5.48,4.83,2
0.39,0.01,1.4,5.72,11.46,2.39,-0.32,-0.43,-0.11,-3.65,-6.15,-9.14,0.22,-0.22,-0.68,-2.81,4.5,-4.94,2
0.99,-1.04,-0.85,-0.63,-0.75,-0.05,0.13,-0.73,2.14,-1.69,0.69,4.53,-0.98,-0.52,1.27,-5.74,-4.77,-1.52,2
-0.06,-0.44,-1.0,-10.4,1.2,5.32,0.28,-0.88,-0.26,15.4,2.15,5.02,-0.38,-1.12,-0.08,10.37,-5.26,-3.47,2
-0.06,0.01,-1.0,1.81,-6.61,-2.49,-0.47,0.17,1.69,-11.95,-3.71,-3.28,-0.23,-0.22,-0.68,-6.71,6.46,-3.47,2
0.39,0.01,0.2,-12.35,-8.56,-15.19,-0.92,0.17,0.04,10.51,2.64,-2.3,2.02,-0.07,0.22,1.1,8.41,5.32,2
0.39,-0.44,-0.55,-7.95,-7.59,-13.72,-0.47,0.17,1.69,0.26,2.15,-3.28,-0.38,0.38,0.97,-3.3,18.66,-6.4,2
35.49,-50.39,20.3,-402.49,65.17,-72.32,-0.32,-0.43,0.34,-6.58,-3.22,-0.84,0.82,-0.82,0.22,-2.32,6.46,-14.22,2
0.54,-0.14,-0.85,3.76,-7.1,8.25,-0.02,0.62,-0.71,5.14,1.18,11.37,-0.68,-0.37,-0.08,1.59,-8.68,6.29,2
-0.81,0.31,-1.45,-6.98,-7.1,-8.35,0.58,0.02,0.34,-16.83,6.06,3.55,-0.53,0.53,0.07,-1.34,4.02,0.92,2
-0.66,-0.59,-0.85,-2.09,-4.66,-11.28,0.58,0.02,-1.61,-6.09,-0.29,-12.07,-0.23,-0.22,0.82,-1.34,-9.17,-3.47,2
-0.66,-1.04,0.05,4.25,11.94,-14.21,-0.62,0.32,0.34,-2.67,-7.61,-8.65,0.67,-0.22,0.52,-11.11,7.92,2.39,2
-0.06,0.31,0.2,7.18,-12.47,-4.93,-0.02,0.62,0.79,7.58,6.06,10.39,0.97,-0.22,1.57,5.98,-0.87,0.43,0
-0.51,0.31,-0.25,-0.63,-4.17,-10.79,0.88,1.52,0.64,-3.16,4.1,11.86,0.07,0.68,-0.08,3.54,3.53,3.85,0
0.39,1.21,0.95,5.23,-0.26,-16.65,0.13,0.32,0.64,-6.09,-11.52,-1.82,0.07,0.68,-0.08,7.93,-3.31,7.27,0
-0.06,1.51,1.4,-12.35,-2.22,6.3,-0.02,-0.13,-0.71,1.24,8.5,10.88,1.27,-0.07,1.42,5.0,4.02,-2.98,0
0.24,0.61,2.0,-4.54,5.6,-2.0,0.13,0.77,1.09,-4.14,-13.47,4.04,2.02,0.68,-0.08,1.59,2.06,-3.47,0
0.39,1.51,1.4,-6.0,1.2,0.93,-0.62,-0.73,2.59,-7.55,0.2,7.46,0.07,0.38,0.67,2.56,-0.38,1.9,0
-0.66,1.81,1.25,-0.63,-0.26,7.76,0.58,1.52,0.64,11.0,2.64,9.9,-0.23,0.83,-0.68,2.56,-1.84,-1.03,0
-0.06,1.21,0.95,3.28,2.18,-5.42,0.13,0.77,1.09,-5.6,2.64,-4.75,2.02,-0.37,-0.53,4.52,13.78,3.85,0
0.24,2.11,1.25,-6.49,5.11,-6.89,-0.02,1.37,1.24,2.21,10.45,-0.84,0.97,-0.97,0.82,-0.37,-5.26,-2.98,0
-0.66,0.91,2.0,-1.12,-0.26,-3.47,-0.47,0.17,1.69,-0.23,3.62,0.62,1.27,-0.82,-0.83,-0.37,-3.31,19.48,0
-0.51,1.21,0.95,-5.51,-4.66,-4.45,0.58,0.02,0.34,-1.21,-0.78,2.09,1.57,1.43,0.22,-8.18,1.57,-0.06,0
0.84,0.31,0.65,-7.95,-10.03,-3.96,0.13,-0.43,1.84,-1.21,6.55,-2.79,0.22,1.28,-0.68,-2.81,-5.26,-0.06,0
-0.21,0.91,1.55,6.69,-6.61,15.09,-0.32,0.32,1.39,-2.67,7.03,6.48,1.57,-0.37,0.22,-5.25,-2.33,-7.87,0
-0.21,0.91,2.0,-0.63,11.46,-0.54,-0.47,0.92,0.04,6.61,-12.01,9.41,-0.23,1.28,1.57,2.56,-3.31,-2.5,0
1.29,0.76,1.7,15.0,-14.42,7.76,-1.52,0.02,0.64,6.12,13.38,1.11,0.82,-0.37,-0.08,9.4,-7.7,10.2,0
-0.66,2.11,1.55,-5.51,-5.63,-7.86,0.13,-0.43,2.14,-7.55,3.13,-4.26,1.27,0.38,-0.08,-5.74,-6.73,1.9,0
1.44,1.81,1.25,4.74,-0.26,-5.91,-0.32,-0.73,1.09,9.54,5.08,9.41,1.87,-0.52,-0.68,-2.32,-10.63,10.2,0
1.29,1.21,0.65,5.23,-4.17,-2.0,0.13,0.77,0.64,4.65,9.96,6.0,0.22,0.53,1.27,10.37,4.5,0.92,0
0.39,1.21,0.95,-5.02,4.13,12.64,0.13,0.32,1.39,2.21,8.5,1.11,-0.23,0.83,-1.43,-2.81,-3.31,2.39,0
-0.51,0.01,0.95,0.35,-1.24,3.37,-0.32,1.82,1.09,7.09,5.08,-6.7,0.07,0.68,0.22,7.45,-0.87,-8.84,0
0.39,0.76,1.4,-1.12,-7.59,-6.4,0.13,0.77,0.34,-3.65,-0.78,3.55,1.57,-0.37,-1.13,-6.23,0.6,6.78,0
-0.66,0.91,2.0,3.28,-0.75,3.37,1.18,1.37,0.79,-10.0,1.18,7.46,-0.23,0.08,-0.98,8.91,6.46,-3.47,0
-1.41,-0.59,1.25,-7.95,12.43,-1.52,-0.62,0.77,0.64,-8.53,-1.27,4.53,0.22,0.08,0.52,13.3,2.55,-2.98,0
-0.06,1.51,1.7,-2.09,14.38,3.37,1.18,-0.58,1.99,5.14,3.62,3.55,0.37,0.68,-1.13,-5.74,5.48,6.29,0
-1.26,1.21,1.4,7.67,-6.12,-2.49,0.73,0.62,0.04,-0.72,2.15,-6.21,0.22,0.83,0.82,-3.79,-5.26,11.18,0
-0.51,0.01,1.4,-6.49,-11.49,-6.4,0.73,-0.58,0.79,0.26,5.57,-0.35,0.37,-0.07,0.22,-8.18,13.29,3.85,0
-0.06,1.96,2.15,-8.93,-1.24,5.32,-0.02,0.62,0.04,8.07,7.03,-3.77,1.27,0.68,0.67,-2.32,-2.82,18.01,0
0.24,1.36,1.55,-14.79,-0.75,5.32,0.13,0.32,2.14,-4.62,5.08,-6.21,1.87,1.58,-0.23,6.96,4.02,0.92,0
0.24,0.16,0.8,-5.02,9.99,-5.42,-0.32,-0.43,1.39,-1.69,3.62,11.86,0.97,-1.27,-0.68,7.93,-3.8,-3.96,0
0.54,1.36,0.8,-11.37,-5.63,-3.96,1.78,0.32,0.64,-9.02,4.59,6.48,0.22,-0.52,0.07,6.47,-2.33,7.76,0
-0.51,1.21,0.95,5.23,0.22,2.39,0.88,0.02,1.39,1.72,1.18,2.58,-0.38,0.68,0.97,11.84,-1.36,6.29,0
0.39,1.96,2.15,-0.63,-3.19,3.86,-0.02,-0.88,0.04,-9.02,0.69,5.51,0.97,2.03,0.82,-3.3,-8.68,-5.43,0
0.54,1.81,1.55,-2.09,-13.45,-8.84,-0.02,-0.13,0.79,-6.58,8.99,3.07,0.97,1.28,-0.68,-4.27,-8.68,-6.89,0
-0.21,0.91,0.8,-6.49,5.6,-4.93,0.73,-0.58,1.99,0.75,-4.2,-2.3,0.22,-0.97,0.82,0.12,-7.7,1.41,0
-1.11,0.91,2.0,-16.74,-0.26,-1.03,-0.32,1.52,1.39,20.77,-11.03,-6.7,1.27,-0.07,-0.83,1.59,1.57,3.36,0
-0.66,1.81,2.0,-3.56,-6.12,-10.79,0.58,0.77,1.09,7.58,-0.29,-6.7,1.57,0.38,0.97,-5.25,-0.87,-1.03,0
0.24,1.81,2.0,8.65,-7.59,-6.89,-0.47,0.17,1.69,-6.09,0.2,0.14,0.37,-0.07,-0.08,-0.86,-10.63,10.2,0
-0.66,0.91,3.2,-6.98,3.64,-2.98,-0.32,2.27,1.09,-8.53,6.06,5.51,0.97,0.83,-0.23,7.93,6.94,-3.96,0
-0.81,1.21,1.7,-8.44,-2.22,3.37,-1.07,0.32,1.09,0.26,1.66,4.04,-0.23,0.53,-0.23,9.89,-3.8,14.59,0
-0.51,1.21,1.7,-8.44,9.01,-0.54,1.48,0.92,1.24,4.65,-9.57,0.62,0.37,0.68,1.72,-1.34,-11.12,-7.38,0
-0.81,0.31,-1.0,-6.0,3.15,11.67,0.58,2.27,0.64,3.68,0.2,9.41,0.97,-0.22,-0.23,-2.32,8.41,0.43,0
-0.21,0.16,0.35,-10.4,-0.26,4.34,0.58,-0.43,1.09,-5.11,2.64,3.55,-0.23,-0.22,2.32,-2.32,-7.22,10.2,0
-0.06,1.51,0.2,-4.54,9.01,-3.96,0.13,1.07,1.39,0.26,8.99,6.48,0.22,1.28,-0.68,2.07,0.6,9.71,0
-0.66,0.16,2.3,4.25,4.13,-3.47,-0.32,0.77,0.64,-7.07,5.08,9.9,-1.13,-0.82,0.22,4.03,-8.68,-3.47,0
-0.21,-0.14,0.35,-2.09,-1.73,-6.4,1.33,1.07,0.64,4.17,-5.66,4.53,0.07,0.68,-0.08,8.91,1.09,5.32,0
0.84,1.21,0.95,-5.51,-3.68,-5.91,-0.62,0.32,1.84,6.61,-3.71,6.97,0.97,1.58,-0.98,-3.3,-8.68,6.29,0
0.39,2.26,1.4,8.16,-3.68,-8.35,0.88,1.52,0.64,7.09,5.57,8.44,0.37,-0.37,0.67,1.1,-4.77,13.62,0
0.99,0.61,1.55,-0.14,8.04,8.74,1.33,0.02,1.09,3.19,-1.27,1.11,0.82,0.38,0.22,-0.37,-3.8,9.71,0
0.24,1.36,2.3,13.53,3.15,9.23,1.33,0.02,-0.11,9.05,5.08,3.07,1.27,0.68,-1.13,-2.32,-2.82,-5.91,0
-1.56,1.51,2.15,-1.12,3.15,9.72,1.18,0.62,0.49,1.24,-11.52,5.02,0.37,0.38,-0.53,9.4,-4.29,-2.5,0
