MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
1.88,0.69,2.3,-3.67,-4.88,-12.54,0.92,1.08,1.96,7.82,-1.49,9.97,0.46,1.65,0.05,-2.76,6.41,10.4,2
-0.22,0.24,2.3,10.01,-3.42,-10.09,-0.28,2.28,2.41,10.27,-1.0,13.87,1.51,1.49,-0.1,-0.32,-2.87,-15.96,2
0.38,0.54,1.7,43.21,3.9,-17.91,-0.28,2.28,-0.74,-20.01,15.11,-32.51,0.61,1.2,0.95,1.64,1.04,-0.83,2
-0.97,0.09,1.7,-43.7,159.18,-203.94,0.02,1.23,2.26,-48.82,-33.23,-201.46,1.51,-0.31,0.65,71.95,-75.62,99.76,2
0.53,-0.06,0.35,-2.69,4.39,-14.0,-0.28,1.53,3.46,39.56,-40.55,30.96,1.66,0.3,-0.7,23.61,-2.87,13.33,2
0.08,-1.26,2.3,23.19,11.72,-7.65,-0.43,1.23,3.31,19.54,-15.16,-10.54,1.21,0.6,-0.7,-44.26,4.45,55.81,2
-0.22,-1.71,2.3,23.19,-21.0,2.6,-0.58,1.83,4.36,55.68,-51.29,-392.38,0.31,0.74,1.7,-33.52,17.64,11.87,2
-0.22,-1.71,2.75,87.64,24.9,-46.23,-1.18,1.23,2.56,2.94,20.97,-162.4,1.51,-0.31,0.65,85.62,-27.77,22.12,2
-0.67,-1.26,1.85,-169.19,-64.45,-183.43,-0.58,0.33,1.66,118.66,-63.01,37.31,-0.74,1.05,0.8,-109.2,-72.21,19.19,2
-0.52,0.84,0.5,6.59,10.74,10.41,-0.58,-0.42,0.46,61.05,153.79,-234.66,-0.44,0.74,0.35,121.27,-31.19,-70.65,2
-1.12,0.69,0.8,7.08,6.83,14.81,-1.03,0.33,-0.74,-0.97,4.86,-9.56,0.01,-0.45,0.05,2.61,2.5,6.01,2
-1.12,-1.26,0.35,-4.64,-0.98,7.0,0.17,0.78,0.91,5.87,-7.84,-5.66,-0.44,-0.31,0.35,7.5,11.78,-0.34,2
-1.27,0.54,0.95,4.15,-3.42,-5.7,-0.88,-0.57,-0.44,4.41,-11.74,0.69,-0.44,-0.6,0.65,9.94,14.71,8.45,2
0.53,0.69,-0.1,3.17,0.49,-1.79,0.02,-0.27,2.26,0.01,-0.02,-4.19,0.01,-0.45,-1.45,-0.32,9.34,6.5,2
-0.67,-0.51,0.35,-9.52,-7.33,-1.79,0.02,0.18,0.31,-6.34,8.77,-10.05,0.31,0.15,-0.1,17.75,14.71,3.08,2
-0.07,0.09,-0.25,-10.5,0.97,1.62,-0.43,0.48,-0.14,-3.41,-5.88,2.15,0.61,0.44,-0.4,-2.27,-5.8,11.87,2
-1.27,0.54,0.5,8.54,0.49,6.02,-0.43,-1.02,0.31,15.64,3.88,9.48,-0.74,-0.15,0.05,-8.13,5.43,18.22,2
0.83,1.29,0.95,4.15,-1.95,-14.49,0.32,-0.27,-0.44,4.41,2.42,-1.26,0.46,-0.15,0.05,-6.66,-0.43,-1.32,2
-1.72,0.09,0.5,10.01,3.9,6.51,-1.93,0.33,-0.29,-6.34,-9.3,-12.49,-0.29,0.6,-0.25,-1.78,3.48,9.43,2
-0.97,0.54,-0.25,1.71,-3.42,-0.82,-1.18,-0.57,-0.14,-1.45,-10.28,7.04,-0.29,-0.15,0.5,-4.22,-3.85,12.36,2
0.38,0.54,1.4,14.89,-3.42,-1.79,-0.28,0.78,0.16,-1.94,-6.86,-1.75,-1.64,-0.6,-0.1,-2.27,6.41,0.15,2
-0.07,0.54,0.2,-5.13,5.86,-4.72,-0.28,-1.17,0.16,-0.97,0.95,8.01,-0.74,-0.9,1.55,-4.71,3.97,13.82,2
0.08,-0.51,-0.1,5.61,-4.4,-5.21,0.17,0.03,1.21,12.71,0.95,4.6,1.21,-0.9,0.05,-7.15,0.06,3.08,2
-1.72,0.54,0.2,16.84,4.88,-3.26,-0.28,-0.27,1.06,10.27,4.37,0.69,0.91,-0.15,0.5,0.17,2.01,-4.24,2
-1.72,-0.21,0.2,-0.74,-3.91,-7.16,-0.43,0.48,0.61,11.73,-0.02,2.64,0.31,-1.06,0.65,3.1,0.06,6.5,2
-0.67,-0.06,0.35,13.91,0.49,12.37,0.17,-1.47,-0.74,3.43,-0.02,8.01,0.46,-0.9,-0.7,10.91,2.5,10.89,2
0.08,0.69,-0.1,-2.2,5.37,-0.33,0.62,-0.42,0.16,11.24,14.63,-0.29,0.91,0.3,0.8,4.57,0.55,6.99,2
-0.22,-0.51,1.55,-4.15,-0.49,0.65,-0.88,0.18,-0.14,-2.43,-7.84,-0.29,-0.29,0.3,0.05,3.59,14.22,4.06,2
-0.22,1.14,0.35,17.82,6.35,7.0,0.32,0.18,0.31,16.12,-12.23,-1.75,-0.14,0.74,0.65,3.1,-7.75,10.89,2
-1.12,0.69,1.55,9.03,-7.81,-1.79,0.02,-1.32,-1.19,-3.41,7.3,-1.75,1.21,0.6,-0.25,-3.25,3.97,8.45,2
0.53,0.69,1.1,5.12,11.72,-10.09,0.32,0.48,-0.44,0.5,2.42,-14.45,-0.44,0.44,-0.1,-8.62,4.45,-6.69,2
-0.67,0.69,-0.4,10.49,0.97,14.32,-1.03,1.08,-0.29,6.36,13.65,-7.12,0.91,-1.2,-0.25,-11.06,7.87,9.92,2
-1.12,1.14,0.35,2.68,-1.47,0.65,0.62,1.53,0.46,-1.45,2.42,-8.1,-0.74,1.05,0.05,12.87,-7.75,-0.83,2
-0.67,0.24,-0.1,-7.57,8.79,-2.28,0.62,1.53,0.46,1.48,5.35,5.08,-0.29,1.05,-1.0,-6.18,-2.38,6.99,2
-0.97,-0.21,0.5,2.68,-4.4,1.14,-1.48,1.08,0.46,10.75,-15.65,4.11,-1.49,-0.15,0.8,9.45,3.48,5.52,2
-0.67,0.69,0.8,1.71,-2.44,1.62,0.32,-0.57,-0.14,-1.45,3.4,-4.68,-0.89,0.15,0.95,-17.41,4.45,4.54,2
-3.22,-0.06,-0.85,103.76,-36.13,203.77,-1.18,-1.02,-0.89,-29.29,58.57,-122.85,-0.14,-0.6,0.35,1.64,7.87,28.47,2
-4.87,-0.06,-1.3,1.22,10.74,-4.24,0.62,-1.47,-4.94,-12.68,2.42,16.31,-2.39,-1.35,-0.1,21.17,20.57,29.45,2
-5.47,2.49,-1.45,-4.64,5.86,-106.29,0.02,-4.02,-3.89,4.89,-1.0,95.9,-2.09,-1.35,2.45,-34.5,-24.35,-45.26,2
-7.12,0.84,0.2,-57.38,-13.19,67.05,1.97,-4.77,-2.84,7.82,7.3,6.06,-0.74,0.3,2.3,-105.79,38.63,60.7,2
-6.97,0.69,1.85,89.6,-46.39,-69.66,-0.58,-4.17,-2.54,36.63,-45.92,41.71,-2.24,0.3,2.6,2.12,-8.24,0.15,2
-4.72,1.29,2.45,205.32,6.83,-1212.24,-2.83,-3.27,1.06,-12.2,-4.91,213.09,-1.04,1.35,2.3,-330.39,132.87,388.33,2
-1.27,-0.66,2.45,8.05,-5.37,-21.81,-2.08,-1.02,2.56,7.82,-8.81,-2.24,-1.04,1.35,2.0,8.96,-5.31,-1.8,2
0.38,-0.21,1.7,-3.67,3.42,-6.19,-0.88,-1.32,3.31,11.24,-0.51,8.99,1.21,1.05,1.55,-5.69,-5.8,-2.29,2
0.53,-0.51,0.8,1.71,-0.0,3.58,0.92,0.78,1.96,1.48,-0.51,-5.66,1.21,1.65,0.05,7.98,5.92,1.61,2
0.08,-0.51,1.55,11.96,-4.4,5.53,-0.28,1.08,1.21,6.85,-0.51,-18.35,1.06,1.49,-0.1,-0.8,-3.36,-3.76,2
-0.52,0.54,1.7,1.71,7.81,2.6,-0.28,0.03,1.21,-21.96,-5.39,-9.08,0.31,1.2,-1.15,3.1,4.45,-14.5,2
-0.52,0.54,1.4,69.58,-122.56,2.6,1.37,0.78,1.96,19.54,-71.31,97.37,-0.14,1.95,0.95,136.89,22.52,-9.13,2
-1.72,0.09,0.2,-100.83,-22.46,-73.08,2.87,-1.77,5.56,21.98,13.16,-44.23,-0.14,1.49,-1.6,-80.88,21.06,-83.83,2
-0.97,0.09,2.15,-114.51,11.23,178.38,5.87,-4.17,9.61,-50.28,49.78,223.83,0.31,2.7,0.35,150.07,99.18,200.34,2
-2.17,0.54,0.5,-96.44,152.34,251.14,4.22,-3.42,5.86,-83.48,11.21,345.9,-1.04,2.4,1.25,16.28,-62.93,-21.82,2
-1.57,1.14,0.35,-348.88,286.13,988.38,0.02,-1.77,3.76,-12.68,30.25,-247.85,0.61,1.95,1.4,163.26,-310.97,-663.42,2
-0.67,0.69,-0.85,5.61,10.25,-2.77,1.82,-0.42,0.46,10.75,2.42,0.69,0.61,-0.6,-0.1,11.4,7.38,15.77,2
-0.97,0.54,-0.25,6.59,7.32,8.46,-0.43,-1.32,0.61,-9.27,-0.02,-17.38,-0.44,-0.31,0.65,-1.29,2.01,6.01,2
-0.52,1.29,0.95,-1.71,-2.93,-0.82,-0.28,-0.42,0.46,14.17,2.91,-4.19,-0.74,-0.15,-0.25,11.4,2.01,8.45,2
-1.57,0.24,-0.4,9.03,-3.91,2.6,-0.58,1.08,0.16,11.73,-14.67,-9.08,0.01,-0.9,0.5,0.17,0.55,13.82,2
0.83,-0.21,0.2,2.68,-10.74,-0.33,-0.28,-0.42,-0.29,1.48,-13.69,-1.75,1.51,-1.35,0.95,2.61,15.2,3.57,2
0.53,0.24,0.35,-3.18,-7.33,2.11,-0.43,0.93,-0.14,3.92,-15.65,-7.12,-1.04,-0.45,-0.25,7.01,8.36,6.01,2
-2.02,-0.51,0.35,-3.18,14.65,-8.14,-0.43,-0.57,-0.89,10.75,0.47,-2.73,-0.89,0.15,-0.1,-2.27,-2.87,7.96,2
0.38,0.09,0.5,0.24,3.9,4.07,0.02,0.18,-0.14,0.99,6.32,2.15,-0.44,0.44,0.95,10.43,1.53,4.06,2
0.83,0.09,0.95,-1.71,-12.21,-9.61,-0.28,0.33,0.91,-1.45,-5.39,3.62,0.31,1.2,-0.4,-3.25,1.04,22.12,2
-0.67,0.24,-0.4,-1.22,-2.44,11.39,0.77,0.48,1.06,-0.48,2.91,-4.68,-0.89,0.74,0.35,6.52,2.5,10.89,2
0.98,-0.06,0.35,9.52,3.9,-5.7,-1.93,1.08,0.46,-5.36,-5.39,2.64,-1.49,0.3,0.8,-9.11,6.41,5.52,2
-0.07,0.09,0.95,10.98,8.79,-6.19,0.32,0.48,-0.14,17.1,-1.49,0.69,-0.74,-0.9,0.5,4.08,-0.92,5.03,2
-1.57,0.24,0.35,0.24,2.44,-8.14,0.77,-0.57,0.31,2.94,4.86,5.57,0.46,-0.15,-0.25,-15.45,14.71,0.64,2
-0.52,0.54,-0.25,9.03,-5.86,-5.7,-1.63,-0.57,1.36,-1.94,-1.0,-2.73,-0.14,-0.31,-0.85,-4.22,1.53,13.33,2
-1.72,-0.21,-0.25,-8.55,-9.28,5.53,-0.58,0.03,0.16,3.43,-0.02,-0.29,-0.14,-1.06,-0.1,-5.69,0.55,12.84,2
0.38,0.84,0.2,3.17,-5.86,5.04,-0.88,-1.32,0.31,5.38,-1.49,-13.96,0.01,0.6,0.05,3.59,-8.24,14.8,2
-0.52,0.09,0.5,11.47,10.74,2.6,-1.48,0.78,-0.74,4.41,-3.44,-11.52,0.01,1.05,0.05,7.01,3.97,10.89,2
-1.72,0.54,-0.25,12.45,-4.88,3.09,-0.58,-0.72,-0.29,-0.97,-0.02,-0.29,0.46,-0.15,-1.75,8.47,-4.82,7.47,2
-1.27,0.09,0.2,6.1,9.76,-4.72,0.02,0.18,-1.64,6.36,0.47,-3.7,-0.14,-0.31,0.95,4.57,1.53,2.59,2
-0.97,-0.66,0.5,3.17,-2.93,3.09,0.17,-0.72,0.16,-0.48,-8.32,-4.68,0.01,-0.15,-1.0,7.98,9.83,-2.78,2
-0.97,0.09,1.4,13.42,1.46,-8.14,0.02,0.93,1.06,12.22,-5.39,-1.75,0.46,1.65,-0.25,-13.01,7.38,6.99,2
0.38,0.84,0.35,9.52,-3.42,0.65,-1.48,-0.42,0.46,9.78,-2.95,-5.66,-1.34,1.2,0.95,-6.18,-1.4,-6.69,2
-0.52,0.09,0.5,-6.6,-7.81,12.85,-1.03,-0.72,-0.74,8.31,-7.84,3.13,-0.89,0.74,1.4,3.59,2.5,10.89,2
-0.52,0.09,-0.7,6.59,-2.44,4.55,-0.43,0.48,0.31,9.78,-1.98,-12.49,-0.44,-1.81,0.35,0.66,1.04,6.5,2
-1.27,-0.21,1.7,3.66,1.95,-7.16,-0.28,0.33,-1.04,-0.48,-3.93,6.55,-1.04,0.3,-0.25,-1.29,18.61,4.06,2
-0.97,-1.11,0.2,14.89,-1.47,4.55,0.32,-0.27,0.31,-0.48,17.07,2.64,0.01,-0.9,0.5,-9.11,-11.17,-2.78,2
0.53,0.24,-0.1,-2.2,5.86,-4.72,0.92,-1.17,-0.74,1.96,-1.98,2.15,0.46,-0.9,-0.25,-1.78,-0.43,4.54,2
-0.07,0.54,-0.25,-0.25,-0.49,10.41,-0.43,1.23,1.06,-2.43,5.84,2.64,1.06,0.44,0.35,-1.29,-3.36,9.43,2
-0.97,-0.66,0.95,5.12,-8.3,3.58,0.02,0.48,-0.89,-6.34,-1.98,-14.94,1.21,0.3,0.05,-0.8,7.38,0.64,2
-0.52,0.54,0.2,-0.74,3.9,-9.12,0.92,-0.42,0.91,0.01,-10.28,-23.72,0.46,0.6,0.5,1.64,9.34,9.92,2
-0.22,0.24,-0.4,-4.15,-2.44,-4.72,0.02,-0.27,-0.14,8.8,-3.44,-6.63,-1.34,-0.31,0.65,3.59,4.45,8.94,2
-1.27,-0.66,1.4,-6.11,1.95,4.07,0.92,-1.17,0.16,6.36,-0.02,-2.73,1.51,1.2,-0.4,5.54,-0.43,3.08,2
-0.97,0.84,0.2,8.05,-5.37,5.04,0.77,0.18,-0.89,15.64,-4.91,-0.78,0.31,0.44,0.65,5.54,-4.82,10.4,2
-0.97,-0.66,0.95,3.17,-0.49,-7.16,-1.03,0.03,-0.29,-8.29,1.44,-3.7,0.46,-0.45,0.5,0.17,-8.24,11.87,2
-0.67,-0.06,-0.1,-1.71,6.83,4.07,-0.43,0.18,1.06,-5.85,9.25,11.92,0.46,-0.45,1.25,6.03,3.48,4.06,2
-0.07,0.09,0.2,14.4,-5.37,0.65,-0.88,-0.27,0.31,-11.71,9.25,-11.52,0.61,0.74,0.65,1.15,-6.78,8.45,2
0.53,-0.06,-0.4,-17.34,-7.81,0.16,0.92,1.08,0.46,9.29,3.88,-7.61,1.66,-0.15,-0.25,-8.62,2.99,30.42,2
1.88,0.69,0.35,91.55,74.71,259.44,1.22,0.93,0.31,39.07,-40.06,-91.11,0.31,0.44,-0.4,-39.38,-40.96,-100.44,2
1.13,0.54,0.5,31.0,-1.47,140.78,1.37,1.53,-2.54,22.96,-3.44,147.17,2.26,0.15,-0.85,212.57,23.5,-72.12,2
2.48,1.29,0.2,19.77,-5.37,-60.88,2.57,-1.17,-4.04,31.26,-15.65,-30.07,2.41,1.05,0.05,18.24,-2.38,3.57,2
1.88,1.89,-0.1,-20.27,-9.77,-41.34,5.42,-0.72,-2.99,-39.54,31.72,6.55,1.81,1.49,0.65,-71.61,-12.64,0.64,2
2.78,2.04,1.4,4.64,10.25,7.97,6.02,0.18,-1.64,-34.66,46.85,49.03,2.26,0.44,-0.1,-15.94,-33.14,-80.91,2
2.48,0.54,0.5,61.76,40.04,343.42,5.42,1.83,-1.04,19.05,-90.84,183.31,3.16,-0.9,1.25,12.87,4.94,144.19,2
1.88,1.44,1.55,82.27,-100.59,-1430.02,1.97,0.48,4.06,228.04,-339.87,1017.23,2.56,0.44,1.4,78.3,-82.46,-771.82,2
0.53,0.24,2.3,9.52,6.83,-4.24,-0.43,0.48,3.76,5.38,-0.02,-12.49,0.61,1.95,1.4,-2.27,15.2,11.38,2
-0.97,-0.66,1.4,11.96,-2.93,2.6,-0.88,-1.02,3.31,3.92,6.32,0.2,1.06,1.49,2.15,-3.25,-4.33,3.57,2
-3.82,-0.66,0.95,7.08,6.35,0.16,-1.93,-1.17,1.96,12.22,-7.84,6.06,-2.09,0.15,0.95,0.17,12.27,5.03,2
-2.62,-0.21,0.2,8.54,0.97,-20.35,-3.13,-1.92,-0.29,0.01,3.88,-6.15,0.01,-0.45,0.5,6.03,22.03,21.63,2
-3.37,1.59,-1.0,-54.93,2.44,120.76,-2.23,-1.17,-1.19,78.62,-64.48,-10.05,-0.89,-0.31,0.95,-38.4,-18.01,-89.21,2
-4.72,2.04,-0.25,59.81,4.39,73.4,-1.63,-2.52,-0.89,10.75,21.95,114.46,-0.44,-1.35,0.35,36.79,-113.71,-2.78,2
-1.72,1.29,-0.25,54.93,-44.92,55.34,-1.03,-1.47,-1.49,-18.06,-25.41,-50.58,-1.04,0.6,0.5,-15.94,-23.38,-58.44,2
0.08,1.44,-2.35,25.63,15.62,135.9,-0.43,-1.32,-1.19,2.45,14.63,13.87,-0.74,-0.9,-1.75,-13.5,4.45,-1.32,2
-1.27,2.49,-0.25,-60.31,24.41,125.16,1.97,0.18,-1.64,-20.01,27.81,1.67,-0.29,-0.15,1.25,-16.43,-27.77,-71.14,2
0.08,0.24,-0.85,-123.29,290.04,988.38,0.92,-0.42,-1.49,-74.7,293.43,-612.1,-0.29,-0.45,-0.25,564.14,-96.13,250.64,2
-0.22,0.24,-0.4,7.08,-6.35,-5.7,0.32,-0.27,-0.89,1.96,14.14,-19.33,0.91,-0.9,-1.45,-9.59,1.53,8.94,2
-0.07,0.84,-0.7,0.24,-0.0,7.97,-0.43,0.48,-0.14,2.94,-0.02,2.15,0.46,0.3,1.25,-2.27,11.78,6.99,2
0.53,0.69,-0.1,-4.64,5.86,0.65,-1.63,-0.27,-0.44,8.31,-0.02,-0.78,-0.44,1.2,-1.15,3.59,-10.68,3.57,2
-0.07,0.54,-0.7,-2.2,-2.44,-6.68,0.32,-0.27,-0.14,3.92,-2.46,-3.22,-1.04,-0.45,-0.25,7.98,3.97,0.64,2
-0.22,-0.51,-0.1,11.47,-10.74,3.58,-1.48,1.08,0.16,4.41,2.42,3.62,-0.89,0.74,-0.4,-17.41,0.06,8.45,2
0.08,0.24,1.1,4.15,-0.0,0.16,-0.58,0.78,-0.29,0.5,7.3,-2.73,1.06,0.44,-1.15,4.57,10.31,8.94,2
-1.27,1.59,0.5,12.45,6.83,1.62,0.62,0.33,0.16,9.29,7.79,-1.26,-0.14,0.15,-0.4,5.05,2.01,7.47,2
-0.07,0.54,0.2,0.73,-16.11,3.58,-1.48,0.33,0.91,4.41,9.25,-2.73,-0.14,1.2,-0.85,4.08,-1.89,3.57,2
-1.12,0.69,0.35,6.59,9.76,7.97,-1.03,-0.72,-0.29,3.92,0.95,-0.78,0.31,0.15,0.35,2.12,1.53,6.99,2
-2.17,0.54,0.5,-0.25,-3.91,-3.26,-1.03,-0.42,0.91,7.82,6.81,-2.73,1.06,-0.31,-0.4,11.89,-0.43,13.82,2
-0.67,-0.06,-0.4,0.73,-1.47,-13.51,0.17,-0.42,0.46,12.71,-5.39,-3.22,0.61,-0.6,0.35,-2.27,9.34,12.84,2
0.08,-0.06,-1.3,1.71,-9.28,-4.72,-0.58,0.03,-0.74,-8.78,3.4,-5.66,-0.74,0.6,0.05,1.15,7.87,-3.27,2
-1.12,1.44,-0.4,3.66,-5.86,-9.12,-1.63,-0.57,-0.14,-0.97,1.93,-10.54,-0.44,0.74,-0.1,-0.8,16.17,10.89,2
-1.27,1.29,0.2,9.52,0.97,5.53,-0.43,-0.27,-0.44,-0.48,18.53,3.62,0.61,-0.31,0.65,-3.73,15.69,11.38,2
-2.02,-0.06,-0.4,-6.6,-5.37,3.09,-1.18,0.93,-0.89,-7.8,7.3,-5.17,-1.34,0.44,0.35,5.05,7.87,-5.22,2
-0.97,0.54,0.95,15.87,6.35,-7.65,0.32,-0.57,1.06,2.94,2.91,-9.56,1.81,-0.6,-0.4,0.66,3.48,3.57,2
-1.12,0.24,0.35,5.12,8.79,3.09,-0.43,0.18,1.06,-4.87,-1.98,5.08,-0.74,-0.45,-0.7,3.1,11.29,-0.83,2
-0.22,-0.06,-1.3,1.22,-1.47,-4.72,-0.28,0.03,0.91,-0.97,-8.32,4.11,-0.44,0.74,-0.1,7.01,-2.87,6.5,2
-0.52,0.54,0.2,-10.99,3.42,7.48,-0.28,1.83,-0.74,10.75,-13.21,2.64,0.31,0.15,0.95,3.1,6.9,13.82,2
-0.07,0.84,-0.7,0.24,10.74,3.09,0.02,-0.57,0.61,-1.94,-0.51,-14.45,1.06,0.44,0.35,5.54,13.73,6.01,2
-1.72,0.54,-0.25,4.64,3.9,-7.16,0.62,0.33,0.16,2.94,-7.35,-5.17,-0.44,0.44,0.65,7.5,11.29,2.59,2
-0.67,-0.06,-0.1,16.84,12.21,0.65,0.17,0.03,0.16,9.78,-2.46,-4.19,-0.44,0.74,-0.4,8.47,6.9,4.54,2
0.08,0.24,0.35,2.19,11.23,13.34,0.17,-0.72,-1.04,0.99,-11.25,-7.12,-0.14,-0.6,-0.85,-8.62,5.92,0.15,2
-0.22,0.69,-1.3,10.01,-5.86,7.0,-0.28,0.33,0.91,-2.43,2.42,6.06,-0.74,-0.45,0.05,1.15,17.15,9.92,2
-0.52,0.54,-0.25,10.49,1.46,3.58,-1.18,-0.27,1.06,-1.94,-3.44,-5.17,0.31,0.15,0.35,1.15,15.2,5.52,2
-0.97,-0.21,-0.25,8.54,-1.47,-9.61,0.02,0.93,-0.14,1.48,2.91,-0.78,0.61,0.15,-0.1,6.52,0.55,-2.78,2
-0.52,0.09,-0.7,15.87,1.46,-1.79,-0.88,0.18,1.06,4.41,10.23,3.13,-0.89,-0.6,0.35,1.64,3.48,9.92,2
-1.27,1.29,-0.25,7.08,2.44,-16.93,-0.28,0.33,1.66,6.85,2.42,-1.75,-0.44,-0.31,0.35,-8.13,-2.87,-1.32,2
-0.22,0.69,0.8,-1.71,0.97,-0.33,1.97,0.93,-0.44,-0.97,7.3,-3.22,0.61,0.15,0.35,10.91,-3.36,10.89,2
-0.67,-0.06,1.1,0.73,10.25,-1.31,-0.43,-0.27,0.31,4.41,-16.62,-1.26,0.31,-0.31,-0.4,-3.25,-1.89,-0.34,2
0.35,1.94,-1.28,-5.66,-4.09,4.99,0.23,1.39,-0.66,2.77,16.61,14.82,0.19,-0.39,-0.03,12.21,1.79,-19.11,2
0.8,0.29,-0.38,0.2,4.7,23.05,0.83,0.04,-0.06,-4.06,-4.39,12.38,-0.26,1.56,0.57,0.98,7.16,-1.05,2
-1.0,-0.46,-2.03,-24.22,5.19,41.61,1.28,0.04,-0.51,5.21,5.38,33.86,-0.11,0.96,-1.08,5.86,0.81,-4.95,2
1.55,0.74,-2.33,25.1,-1.16,33.31,0.08,-0.41,-0.81,-6.99,-8.78,-11.06,1.99,0.06,0.57,136.72,-62.18,-246.17,2
2.75,-0.46,-3.23,37.79,-70.98,-428.12,0.38,-0.71,-0.81,-27.5,16.61,-36.45,-0.71,-2.49,0.27,-46.38,136.55,536.55,2
4.85,1.94,-5.48,-144.33,10.07,-26.75,1.88,0.64,-1.41,125.33,88.87,-3.73,1.24,-0.69,0.87,-94.72,141.44,336.84,2
3.2,2.24,-6.38,-36.42,31.07,-44.82,3.23,-0.41,-2.31,-11.39,-2.44,85.13,1.84,-1.59,-0.78,10.75,-12.86,75.12,2
4.85,2.99,-7.88,-51.07,18.86,51.86,2.93,1.09,-1.56,64.79,101.08,-39.38,0.79,0.06,1.62,-40.04,22.78,23.85,2
4.1,2.69,-9.53,19.73,22.28,-6.73,3.23,-0.41,-0.06,-3.57,9.28,69.02,0.79,0.51,0.27,-168.45,50.13,111.26,2
1.4,1.64,-6.53,-8.1,22.77,-0.87,0.68,-1.01,-0.66,-0.64,-6.34,-64.28,0.19,-0.39,1.92,23.93,-29.46,-94.31,2
0.95,0.14,-4.58,1.66,-3.11,-32.12,0.08,-1.91,-2.76,8.14,5.38,24.1,1.09,0.36,1.47,62.5,-2.61,-77.22,2
-3.25,0.14,-3.83,-100.39,-1.16,164.66,-0.52,-1.01,-1.86,-38.73,14.17,51.93,0.49,-0.69,1.62,30.77,-32.39,-190.01,2
-0.55,-1.66,-0.08,27.05,-88.07,-1254.78,-0.37,-0.71,0.99,137.05,-255.36,1024.53,-0.56,0.96,0.72,832.52,-327.8,-1469.8,2
-0.7,-0.31,2.17,2.64,7.14,-1.36,-0.82,0.34,1.89,-2.6,-0.97,3.59,1.39,0.66,1.17,-4.88,5.21,-13.25,2
0.8,0.29,3.52,7.03,-9.95,-11.13,0.38,1.09,2.19,1.8,-2.44,-21.31,1.99,1.56,0.27,-7.81,-1.63,22.39,2
1.55,0.29,1.87,9.47,-3.11,1.08,0.23,0.94,1.29,4.24,-0.97,-43.28,1.24,1.26,0.87,14.16,6.67,-14.23,2
0.95,1.34,1.27,25.59,-7.99,-28.22,1.28,1.54,1.89,8.14,19.54,-155.1,0.64,0.96,0.42,16.61,-9.93,-15.21,2
0.05,-0.31,0.22,24.61,-36.8,-162.98,0.23,1.39,1.59,69.18,-95.7,424.49,2.44,1.26,0.87,-103.02,58.43,226.98,2
-0.55,-0.91,2.77,-119.43,18.86,265.24,-1.12,1.09,2.64,-25.55,122.56,-39.38,0.64,1.41,0.42,-102.05,157.55,246.51,2
-1.15,-2.26,2.17,-13.96,30.09,-8.68,-1.57,1.84,2.64,6.68,-32.22,5.54,1.84,1.71,-0.03,65.43,-24.09,-74.78,2
0.35,-1.96,2.77,67.09,26.18,36.24,-2.77,1.09,4.89,53.07,-129.39,32.4,2.29,2.16,-0.03,-173.82,4.72,-10.33,2
0.05,-2.26,2.17,90.04,61.34,-139.06,-4.87,1.09,5.19,-3.09,-61.03,170.58,0.04,1.56,0.57,-54.2,11.55,-34.74,2
0.5,-1.51,2.47,-16.89,-63.66,-48.72,-3.07,1.39,5.04,26.7,24.42,-45.73,0.19,1.41,1.92,-209.47,42.32,43.39,2
0.05,-0.31,1.72,-223.44,-111.51,25.49,-3.07,1.39,3.99,-329.26,223.64,-41.82,1.09,2.46,-0.03,-47.36,63.8,120.05,2
0.35,-0.91,1.57,194.53,55.48,207.62,0.83,0.79,1.44,201.02,-69.82,-63.79,-0.71,0.06,1.32,10.75,89.19,-459.54,2
0.95,0.14,-0.23,-2.73,-10.44,10.85,-0.37,1.09,0.99,-4.55,6.84,0.17,0.19,-0.84,0.42,106.45,22.78,105.89,2
-0.55,-0.01,-0.08,-0.78,2.75,8.4,1.28,1.54,0.24,3.26,-0.97,3.59,1.09,0.66,-0.03,1.47,5.21,7.74,2
0.35,-0.46,0.82,-2.73,8.12,-4.78,0.83,1.09,-0.51,1.8,4.89,-2.76,0.79,0.51,0.57,5.38,-5.54,13.6,2
-0.1,-1.21,-0.38,2.15,3.24,4.5,-0.22,0.64,0.84,-2.6,10.26,-1.29,0.19,-0.39,0.72,4.89,-0.16,6.76,2
0.05,0.14,0.22,5.08,-5.07,3.03,-0.82,0.04,0.69,2.29,-1.95,4.57,-0.11,-0.09,-0.33,-7.81,-3.58,-0.56,2
0.05,0.14,0.97,-2.24,-2.14,-9.66,0.08,-0.41,-1.26,4.73,0.49,2.13,0.49,-0.69,1.32,-13.18,-1.63,9.69,2
-0.7,0.44,-0.23,1.66,-4.09,4.99,0.23,-0.26,-0.21,1.31,2.45,-2.27,0.64,0.36,0.72,-9.27,-2.12,4.32,2
-0.55,1.49,0.82,16.31,-4.09,-5.76,-0.22,-0.26,-0.66,-6.5,1.47,9.45,-0.26,0.81,0.27,-4.88,1.79,12.14,2
