MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
-25.95,47.25,59.25,-18.07,49.8,578.61,-15.75,-14.7,74.85,27.83,-261.23,950.2,19.65,-4.5,75.15,-638.67,228.03,1243.16,2
-24.6,45,58.95,-37.11,90.82,950.2,-17.55,-14.85,75,-14.16,-232.91,944.82,18.9,-4.8,76.35,-199.22,120.12,700.2,2
-24.3,46.8,58.05,18.07,132.32,992.68,-17.1,-15.6,73.8,-18.55,-231.45,993.16,19.65,-5.25,75.9,-407.71,150.39,956.05,2
-26.25,48.15,58.65,28.32,157.23,980.47,-16.95,-15,72.9,-17.58,-265.14,1051.27,18.9,-5.25,76.95,-337.4,149.41,997.56,2
-24.3,46.35,56.85,6.35,177.73,917.48,-15.9,-15.6,73.5,-45.9,-227.05,1158.69,19.05,-6.45,76.05,-536.13,153.32,889.65,2
-23.7,45,55.65,213.38,188.96,1180.18,-14.55,-14.7,72.45,-6.35,-308.59,1175.78,18.75,-5.1,73.95,-460.45,150.39,912.11,2
-23.85,44.85,54.9,-46.87,-67.87,1999.94,-14.55,-14.7,70.95,-337.4,-392.09,1999.94,19.05,-4.65,74.25,-728.03,214.84,1999.94,2
-23.55,46.35,54.45,-10.74,107.42,999.51,-15.3,-13.2,71.4,-25.88,-223.63,963.87,19.05,-5.85,72.75,-430.66,153.32,959.47,2
-23.55,44.85,56.1,-14.65,117.19,1048.83,-13.65,-12.75,72.15,1.46,-223.63,996.09,19.35,-6,74.4,-396.48,154.79,889.65,2
-23.25,45.9,56.25,-21,104.49,1005.86,-14.1,-14.25,71.4,-4.39,-229.49,984.86,20.1,-5.25,74.85,-428.71,172.36,955.08,2
-21.9,46.8,55.65,-13.18,103.03,1017.09,-12.75,-13.35,73.05,-2.44,-217.77,956.05,20.4,-6.75,72.9,-413.57,150.39,920.9,2
-21.9,46.05,54.9,-17.09,109.86,1008.3,-12.75,-14.25,74.1,-8.79,-250,996.58,19.95,-6.45,73.95,-399.41,146.97,918.46,2
-21.45,47.25,56.1,-18.07,102.05,997.56,-12.9,-12.75,73.35,-5.37,-229,958.98,19.65,-6,72.6,-428.22,167.97,952.15,2
-21.45,47.55,56.1,-13.67,104.49,1009.77,-11.85,-13.65,73.05,-11.23,-223.63,964.84,21,-6.9,73.2,-402.83,152.83,909.18,2
-21.45,46.05,55.65,-16.11,106.93,1030.27,-13.35,-12.75,72.45,-6.35,-239.75,998.54,21.45,-5.85,73.5,-406.25,168.95,911.13,2
-22.05,45.9,55.5,4.39,106.45,1002.93,-12.3,-13.65,72,-15.62,-232.42,963.38,19.95,-6.15,73.5,-427.73,163.57,958.01,2
-21.6,45.45,54.3,-18.55,111.33,1041.99,-13.5,-12.9,72.3,-21.97,-221.19,967.77,20.25,-6.15,73.95,-395.51,156.74,872.07,2
-22.05,46.65,55.05,-22.46,95.21,1005.37,-11.25,-14.25,72.15,-12.21,-235.35,1024.41,19.95,-7.95,72,-430.66,158.69,937.01,2
-22.2,45.6,56.1,-23.93,96.68,1000.98,-12.75,-14.1,72.3,-19.53,-233.4,979.49,20.1,-5.55,73.65,-431.15,168.95,953.12,2
-20.85,46.65,56.25,-34.18,87.4,1015.14,-11.7,-13.95,73.65,-6.35,-229.49,992.19,20.7,-6.15,74.25,-411.13,146.48,900.39,2
-21.15,46.2,54.6,-3.91,113.77,1024.9,-13.35,-12.75,71.4,-14.16,-227.05,962.4,21.3,-5.25,72.3,-407.23,167.48,929.69,2
-22.5,46.2,54.6,-12.7,102.05,1020.51,-12.75,-13.35,72,-14.16,-227.05,994.63,19.95,-5.85,73.95,-414.55,165.53,925.78,2
-20.85,46.65,54.3,-3.42,104.98,1000.49,-11.7,-13.2,72.9,-6.84,-226.07,985.35,20.85,-7.35,72.6,-410.16,171.87,945.8,2
-21.9,46.8,55.65,-13.18,108.4,1017.09,-11.55,-12.6,72.75,-16.11,-218.26,971.68,20.1,-6.3,74.1,-417.48,166.02,932.13,2
-21.9,46.05,55.2,-9.28,109.37,1013.67,-13.35,-13.5,72.45,-7.81,-224.12,989.26,21.3,-6.3,73.65,-415.04,146,905.76,2
-20.4,46.2,55.5,-8.3,109.86,1010.74,-12.75,-12.9,72.3,-3.91,-242.19,994.14,20.4,-5.55,74.85,-403.32,148.93,926.27,2
-21.6,46.65,55.05,-13.18,99.61,1005.86,-12.3,-13.35,70.8,-15.14,-223.63,986.82,20.85,-7.05,73.35,-411.62,162.6,922.36,2
-21.45,46.35,56.4,-18.55,113.28,1002.44,-12.3,-12.6,71.1,-0.98,-236.33,992.19,21.3,-6,73.65,-420.9,150.88,939.45,2
-21.45,46.8,55.65,-15.62,104.98,1017.09,-11.85,-14.4,72.75,0.98,-223.63,983.89,20.4,-6.75,72.9,-407.71,169.43,914.06,2
-21.9,46.05,54.9,-0.49,105.96,1015.14,-13.65,-12.75,72.45,-16.11,-225.1,967.77,20.4,-6.75,74.1,-411.13,157.71,922.85,2
-20.4,46.2,53.85,-11.23,93.26,1000.49,-13.65,-13.5,73.35,0.98,-234.86,980.47,19.65,-6,73.35,-417.97,151.37,936.04,2
-21.15,46.2,54.6,-18.55,112.79,1020.02,-12.75,-12.9,72.75,-4.88,-216.31,975.59,21.3,-6,72.9,-406.25,161.13,922.85,2
-22.05,45.45,55.5,-11.72,99.12,1007.32,-13.5,-11.85,73.5,-3.91,-244.14,996.58,22.05,-6.75,73.35,-412.6,147.95,922.85,2
0.15,-0.8,-2.33,-0.93,-4.72,-47.04,0.72,-0.41,-1.24,3.3,2.66,-67.62,-0.5,0.35,-0.6,-16.7,-1.16,24.93,2
-0.6,-0.8,-1.28,-17.05,-2.77,97.98,-0.93,0.04,-0.04,15.02,-20.78,43.71,-1.4,0.35,-0.6,27.74,-5.07,-61.98,2
1.5,-1.55,-0.08,56.68,-32.06,-673.02,0.72,0.04,-0.34,53.59,-47.15,244.88,0.25,0.65,-0.15,-159.27,86.73,415.56,2
0.15,-1.55,-1.58,40.08,-8.14,-202.8,0.12,-0.56,0.11,-95.34,64.18,-240.47,-0.05,-0.85,-0.75,189.85,-87.1,-733.85,2
-1.2,-2.15,-0.68,-23.39,-3.74,-31.9,-0.33,-1.31,-1.39,-25.51,0.7,47.62,-0.5,-1.45,0.15,-33.78,21.3,36.17,2
-1.95,-2.3,-1.58,20.06,-24.25,25.71,-0.18,-1.31,0.11,-10.37,8.52,53.48,-0.95,0.05,-0.6,-9.37,-26.07,21.03,2
-2.1,-0.2,-0.23,-0.93,21.16,39.39,-0.18,-1.16,0.41,-3.54,19.26,-53.46,-0.2,-0.4,-0.6,84.38,-42.67,-179.66,2
-1.95,-1.55,0.37,-8.75,23.11,102.37,-0.48,-2.21,-0.79,30.64,-34.94,91.56,-2,-0.85,0,6.74,-9.46,-69.79,2
-2.7,0.85,1.12,-257.77,-216.63,-232.1,0.12,-0.56,1.01,233.77,-115.99,181.41,-0.95,0.35,-0.6,-308.69,-51.46,-17.06,2
-2.1,0.25,0.97,15.67,0.65,90.65,-1.53,-0.26,0.11,66.77,64.67,-94.47,-1.1,-0.55,1.2,-553.32,195.13,78.16,2
0.45,2.5,0.22,7.37,4.07,38.9,-0.93,0.04,0.71,-4.51,-0.27,5.63,-0.5,0.65,0.15,7.72,-0.19,-1.43,2
0.45,1.75,1.42,20.06,-2.77,-56.81,-0.48,1.09,0.71,-0.61,-10.53,28.58,1.15,0.5,-1.5,-51.36,14.46,59.11,2
1.8,0.85,3.07,-5.82,6.51,120.93,0.87,-0.26,1.01,13.06,6.56,-65.66,-0.5,0.35,1.65,67.78,-22.65,-126.43,2
0.6,1.6,3.52,64.99,39.71,-207.2,-1.38,0.34,1.16,15.5,-66.19,232.19,-1.55,-0.25,0,-114.84,35.46,105.01,2
-0.3,1.15,6.67,81.59,47.04,-81.22,-1.08,1.39,2.51,-66.04,34.4,-55.41,0.25,1.4,-0.15,-336.52,108.21,456.09,2
2.1,0.55,12.82,-42.44,13.35,-33.86,0.12,2.89,3.56,-33.81,30.98,134.53,0.85,2,0,-198.34,106.75,331.09,2
4.95,-1.7,16.72,-34.62,37.27,-165.2,-0.48,5.29,5.66,-20.14,62.72,83.75,1.15,1.25,1.5,-131.93,47.66,227.57,2
7.5,-2.15,9.22,-29.74,-11.07,-241.38,-1.38,5.59,5.66,-29.42,73.95,-156.97,1.75,2.6,1.65,-87.5,0.3,-110.32,2
6.9,-0.8,4.27,102.09,-155.11,110.19,-1.08,4.39,3.26,-84.59,35.86,-199.45,1.45,1.1,2.4,178.13,-60.25,-171.35,2
2.55,-0.5,1.72,2.49,2.12,8.62,1.92,3.34,1.91,-2.56,-5.64,8.56,0.85,2,-0.45,5.77,-9.46,-32.68,2
1.8,0.4,1.12,-4.35,-12.04,9.11,0.12,-0.26,1.76,-2.56,9.49,-1.7,2.8,0.5,-0.75,8.21,-2.14,-1.92,2
1.2,-1.4,-0.23,1.02,13.83,0.32,-0.33,1.69,1.31,8.67,6.56,-7.07,0.55,0.35,-0.15,5.28,4.21,1.99,2
0.75,-0.2,-0.68,2.49,3.09,-7,1.02,1.09,1.46,-3.54,-7.6,0.74,-0.8,-0.25,-1.05,3.81,13,1.5,2
0.6,0.4,-0.38,-0.44,2.6,-7,0.72,-0.71,0.71,-5.49,0.7,-7.56,-1.4,-0.4,1.2,0.88,-6.53,-5.83,2
1.05,-0.05,-0.08,9.81,6.51,22.78,0.72,0.79,0.41,3.3,-1.74,3.67,1.45,0.05,-1.65,7.72,-6.05,-22.43,2
0,0.25,-1.73,4.44,-5.21,-6.03,0.12,-0.26,0.56,0.86,-8.08,13.93,0.25,0.65,-0.9,-8.88,-8,15.66,2
0,0.25,0.97,4.44,10.42,-4.07,0.12,-1.01,1.31,2.32,-0.27,2.21,-0.5,-0.4,-0.6,10.16,5.67,-0.94,2
1.5,-0.35,0.82,6.39,-1.79,13.51,-0.33,0.19,-0.19,-0.61,5.59,-10,0.25,0.05,-0.15,8.21,-7.51,-15.59,2
1.65,-0.2,0.97,2.97,-3.74,-8.95,-0.18,-0.71,-0.34,3.3,-1.74,14.9,-0.8,0.5,0,-13.28,3.23,-11.69,2
1.05,0.4,-0.08,-10.7,2.6,-22.63,0.42,0.19,-0.64,-12.82,-3.2,2.21,-0.8,-0.85,-0.45,-3.02,5.18,9.8,2
-0.45,-0.2,0.22,5.9,-16.44,0.81,1.02,-1.16,-0.79,3.3,-2.71,-9.51,-0.05,0.5,0,0.39,-6.05,-5.34,2
0.6,1.15,-0.38,3.95,0.65,-10.42,-0.78,-0.56,0.56,2.32,3.15,2.21,0.85,-0.25,0.3,-1.07,-5.56,-0.94,2
-0.45,1,-0.68,-9.72,8.46,9.6,0.12,-1.01,0.11,-6.47,-4.18,-6.09,0.25,0.35,0.6,0.39,-7.51,-11.2,2
-0.45,0.55,0.22,0.04,-8.14,0.32,0.42,0.19,1.76,3.79,1.68,1.23,0.25,0.35,-0.9,4.3,-7.51,-0.94,2
-0.45,-0.5,-0.68,0.53,-3.74,-0.65,0.12,0.49,-0.64,-0.12,6.56,6.11,-0.8,-0.25,-1.05,-2.53,8.11,7.84,2
0.6,-0.05,0.82,-9.72,-6.67,11.55,-1.38,1.09,-0.04,-7.93,-4.67,-12.44,0.4,-0.55,1.05,8.7,-10.93,-10.22,2
-0.3,1.6,0.37,0.04,1.63,7.16,-0.78,0.49,1.01,11.6,1.68,10.02,-1.1,-0.55,-0.45,1.86,-10.44,-0.46,2
0.6,1.15,1.12,-6.3,3.09,-0.17,0.42,-0.26,0.11,-1.1,-3.69,-6.09,0.55,-0.4,-0.9,-4.98,1.28,-0.46,2
-0.6,0.4,-0.08,-16.07,12.86,-7,-0.48,0.79,0.71,4.76,-11.5,-3.65,0.25,0.35,-0.15,-2.53,-5.56,1.01,2
-0.6,-0.35,-0.38,2.97,-4.23,-4.56,0.27,0.34,-0.04,11.6,7.54,-0.23,1.45,-0.4,-1.35,3.32,-3.61,1.01,2
1.65,-0.5,0.97,1.51,2.6,0.81,-0.33,0.49,0.11,3.79,-3.69,-1.21,-0.05,-0.85,0.3,18.46,-10.44,-3.87,2
0.75,0.25,0.22,-1.42,1.14,1.79,-0.18,0.04,0.41,-6.96,-2.71,7.58,0.4,0.95,0,2.35,-0.68,1.99,2
-0.3,0.4,-0.08,-7.77,-3.26,7.16,-0.48,0.34,0.41,7.2,3.15,-12.93,-0.05,0.95,-1.5,7.72,9.58,6.87,2
-0.45,0.25,-0.68,4.44,-2.77,-12.86,-0.18,-0.41,-0.34,-1.59,-2.23,2.7,-1.4,0.65,1.2,-0.09,-11.91,8.82,2
0.45,0.55,-0.23,-4.84,2.12,9.11,0.42,0.94,1.31,-4.51,-2.71,20.76,-0.5,0.65,0.6,4.79,4.7,-0.94,2
-0.45,0.25,-0.23,-0.93,-0.81,-0.65,1.92,-0.41,-0.79,-5,10.96,7.58,-0.05,-0.85,-0.75,-0.58,-5.07,5.89,2
0,0.25,-0.68,-20.95,-2.77,1.3,0.42,-0.56,0.56,-5.98,3.63,-12.44,0.4,-0.25,1.8,15.53,-7.51,-9.25,2
1.2,1.45,0.52,4.93,-6.67,-2.12,-0.18,0.79,-1.54,-5.98,-6.62,3.67,1,0.05,0.15,-0.58,-2.63,-3.39,2
0.6,-0.35,-0.08,-8.26,13.35,-2.61,1.02,-0.41,0.41,-10.37,-5.15,-2.19,-1.7,0.35,-0.9,-5.95,4.21,5.4,2
0,1.45,-0.98,-6.3,6.02,-3.58,-0.18,0.04,0.71,0.37,-2.23,-1.21,-0.8,0.5,-0.75,5.77,1.77,-7.29,2
-2.07,0.9,0.04,4.46,-6.45,1.41,-0.32,-0.2,0.75,-9.18,14,10.7,0.41,0.49,0.9,-9.63,-1.14,-12.42,2
-0.27,-0.15,0.64,22.04,-1.56,-7.38,0.13,-0.5,2.25,-2.34,1.31,-7.37,-0.49,1.09,0.75,-7.68,-3.09,21.27,2
0.18,0.3,-0.26,19.6,-2.05,14.6,1.03,0.4,0.45,10.35,0.33,-6.39,0.41,0.94,0.9,5.02,-5.54,-9.49,2
0.18,0.3,0.64,17.65,2.34,-12.75,0.28,0.1,0.15,-7.71,5.7,7.28,-0.19,-0.41,-1.2,4.04,-4.07,12.97,2
1.68,0.9,-0.41,11.79,4.3,27.29,0.28,0.85,0.15,-2.83,-2.11,2.4,0.56,1.09,0.75,10.39,-7,-14.37,2
-0.27,-0.45,-0.56,-1.4,-8.4,-43.02,0.43,-0.2,0.3,5.47,-1.13,-4.44,1.01,0.64,0.75,-27.7,7.65,35.92,2
0.48,0.45,0.04,-16.04,3.32,29.24,-1.37,-1.1,-0.3,6.93,-4.06,18.51,-0.49,0.34,0,53.36,-8.95,-52.95,2
-1.02,-0.15,-0.26,-1.88,12.11,43.4,-1.37,0.85,-1.05,-3.32,0.33,12.65,1.61,-0.86,-1.35,35.78,-14.81,-73.94,2
-1.02,-2.1,-0.26,2.02,2.83,-51.81,0.28,-0.65,-0.3,-2.34,7.17,-34.71,-0.04,0.49,0.15,-26.23,-0.65,49.1,2
-0.42,0.15,-1.91,29.85,8.2,60.98,-0.32,-0.5,0.75,-8.2,24.26,-66.45,0.56,-1.16,1.05,88.02,-52.41,-203.83,2
-0.57,0.3,-0.56,115.3,22.85,-179.74,0.28,-1.1,-0.6,-59.47,-85.12,305.62,-0.19,-0.41,0.75,-59.93,31.09,125.27,2
-3.27,-0.3,-2.81,-350.52,31.64,276.31,-0.92,-1.85,-1.5,339.45,-167.15,-251.51,1.01,-0.71,0.3,-365.59,142.41,733.18,2
-2.52,0.9,-5.06,3.97,-6.45,-0.54,1.33,-0.95,-2.7,18.65,3.26,9.72,0.26,-0.41,0.75,-18.42,18.88,82.79,2
1.53,3.75,-8.81,23.51,-16.21,-23.98,2.08,-1.7,-0.9,-27.73,19.86,29.74,1.01,0.34,1.05,6.97,24.74,114.53,2
3.63,3.75,-10.01,45.97,17.97,-172.9,2.53,-2.45,-0.15,-7.23,13.03,46.83,0.41,-0.56,0.45,-39.42,22.3,76.45,2
5.28,3.45,-5.36,-28.25,38.96,-24.96,2.53,0.55,-1.95,3.03,59.41,-6.39,1.46,1.39,3.3,-56.02,34.02,68.63,2
6.03,3,-2.21,-21.42,118.06,-435.11,2.98,0.55,-0.45,32.32,-135.41,241.65,1.76,2.59,2.1,-27.21,50.62,-110.57,2
2.88,1.35,1.54,-1.4,-5.96,-30.33,0.73,0.85,1.2,-8.2,5.21,-2,0.26,0.64,1.05,1320.44,-479.66,-2928.44,2
-0.42,-0.3,3.49,3,-3.03,-13.24,-0.47,0.85,2.4,-4.79,17.91,-97.21,-0.79,0.94,0.9,0.13,-3.09,15.9,2
-2.52,0.9,3.94,-6.28,12.11,140.08,-2.12,0.1,2.4,3.03,-6.5,36.58,0.26,0.64,0.75,77.77,-7.49,-102.75,2
-2.52,-0.6,2.29,11.3,-10.84,-199.27,-1.97,-0.5,1.05,-19.43,-8.46,80.52,0.56,1.09,0.75,-130.24,67.71,235.14,2
-2.97,-0.3,0.04,-142.02,24.31,28.27,-3.62,-0.95,-0.45,22.56,37.44,-321.82,-0.94,1.09,0.75,83.63,4.23,-62.71,2
-1.62,2.1,0.79,13.25,26.76,59.03,-2.42,-1.7,-1.2,-10.64,-5.53,248.98,-0.19,-0.41,1.8,-75.55,-9.93,-87.13,2
-1.17,2.1,-0.41,3.97,-24.51,-45.46,-2.57,-1.85,-3.3,2.05,8.14,-17.62,-0.34,0.94,1.95,26.5,31.57,12.97,2
0.03,2.1,-0.41,8.37,57.03,-68.9,-1.67,-1.1,-6.45,-3.81,35,37.55,0.56,-1.16,3.6,-87.76,66.24,114.53,2
-0.42,2.85,-0.41,-36.06,47.75,-375.54,0.88,0.55,-4.35,27.44,23.77,-38.62,-0.49,0.64,2.55,-113.15,58.92,112.09,2
0.03,1.65,-1.16,240.79,317.28,524.36,1.03,0.4,-2.55,28.91,62.83,205.52,-1.39,-0.71,2.85,73.37,-35.32,41.78,2
-0.87,0.9,-1.61,483.96,-138.77,-1252.01,1.33,1,-1.2,-209.86,-548.5,1018.94,-0.19,-1.91,0,261.85,-466.47,-1959.2,2
0.18,0.3,-2.51,-9.7,-10.84,3.36,0.13,-0.2,-1.2,-0.39,-8.95,12.16,-0.34,-0.56,0.15,-0.84,1.79,-7.05,2
-0.57,0.75,-1.01,8.86,-5.47,2.88,0.88,-0.5,0.3,-6.74,15.47,-9.32,-0.19,-0.41,-1.2,-3.29,6.67,11.02,2
-1.02,-0.45,0.19,-0.42,9.18,4.34,0.43,0.55,-0.15,-2.83,-11.39,-5.42,-0.34,0.49,0.9,8.43,-12.86,-26.58,2
-0.42,0.15,-0.86,-8.23,1.85,4.83,-1.37,-1.1,0.9,5.96,9.61,7.28,0.41,-0.56,1.2,-2.31,4.72,8.09,2
0.63,-0.45,-0.26,0.07,-0.59,-10.31,-0.77,-1.25,-1.65,5.96,0.82,-29.34,0.26,0.04,0,-10.61,-1.63,2.23,2
0.63,-0.45,0.19,-9.7,0.88,8.74,0.73,-1.1,-0.3,-10.16,6.19,-5.91,-0.49,-0.41,1.8,8.43,0.32,-10.47,2
0.63,-0.15,0.94,4.46,12.11,6.78,-0.32,-0.95,-0.9,0.59,-2.6,7.28,-0.79,0.94,-0.6,-9.14,-10.42,7.6,2
0.78,-0.3,0.79,2.51,-2.54,-5.91,-0.77,0.25,-0.9,-1.86,0.82,-10.79,-0.49,0.04,0.3,-10.12,2.28,10.53,2
0.03,0.45,0.04,-8.23,-4.98,0.43,0.73,-1.1,0.45,4,-1.13,12.16,0.26,0.34,0.3,-6.7,6.67,-12.42,2
0.78,0.45,0.79,4.95,-5.47,18.01,0.73,0.1,-0.6,-12.11,-0.64,-8.35,0.86,-0.26,0.45,18.69,-7.49,-0.21,2
-0.57,0.3,-0.26,-4.33,9.67,-11.77,-0.32,-0.2,1.05,4,11.07,10.7,-0.49,0.34,0,-15.49,-5.05,14.92,2
0.03,0.15,0.34,-8.23,8.2,9.22,-0.47,-0.35,0.9,-4.79,-4.06,9.23,1.01,-0.41,0.3,14.78,-7.49,-18.28,2
0.48,0.15,-0.41,-9.7,-2.05,-6.89,-0.17,-1.1,0.15,-0.39,-2.11,-2.98,0.26,-0.41,0.75,-15,-1.63,20.29,2
-0.87,-1.5,-0.41,0.56,0.39,0.92,1.03,-0.35,0.15,-5.76,9.12,-7.86,-0.04,0.19,0.9,11.36,1.3,-2.17,2
0.48,0.45,0.04,8.37,-4.49,8.25,-1.97,0.25,-1.65,8.4,-12.36,10.7,-0.79,0.94,1.2,22.11,-3.09,-16.82,2
-0.27,0.3,-1.46,-1.88,-4.49,0.92,0.73,0.1,0.9,0.1,2.77,-1.51,0.56,0.04,-1.5,-12.56,5.69,4.67,2
1.08,0.3,-1.01,0.56,-9.38,-2.01,0.73,0.85,-1.05,-1.86,-4.55,0.44,0.41,0.49,0.15,-3.29,-8.95,12.97,2
-1.02,-0.9,-0.56,5.93,-5.96,8.74,-0.32,0.25,-0.15,3.52,-1.13,-8.35,-0.04,-0.26,0.45,-0.84,-7,4.67,2
0.03,-0.6,0.04,-6.77,4.78,2.88,-0.32,-0.95,0.3,-6.25,-6.99,-24.95,0.86,0.19,-0.3,3.55,-9.93,5.16,2
1.53,0.3,1.39,-6.77,2.34,4.34,0.43,-0.95,-0.15,1.56,1.31,-9.32,0.56,-0.71,0,-2.31,-7.98,-6.56,2
0.63,-0.45,0.19,-7.74,-8.4,-0.54,0.88,1,0.75,10.84,9.12,20.46,-1.39,-0.71,0.3,0.13,-0.16,8.58,2
0.78,-0.3,-0.41,4.95,12.11,3.36,0.73,0.4,0.9,-12.6,7.17,-1.02,-0.34,-0.86,-0.3,1.11,-6.02,4.67,2
0.66,-0.18,-0.24,-1.94,4.08,4.84,-0.27,-0.22,-1.08,-1.41,-3.36,-4.24,0.36,-0.55,-0.67,0.3,9.25,-13.87,2
-0.39,-0.63,0.36,-1.46,3.59,8.74,0.18,0.23,-1.08,1.03,-1.89,-9.61,0.96,0.05,-0.52,-5.56,4.37,-3.13,2
-0.39,0.42,0.81,8.31,0.18,-21.53,-0.12,0.08,-0.18,3.96,13.24,11.38,1.56,0.2,-1.72,-31.44,10.72,33.49,2
1.26,0.12,0.81,-5.36,-1.78,18.51,1.38,-1.27,-0.33,4.44,18.13,-58.93,-0.99,0.05,0.68,13,-18.58,-11.92,2
-0.24,-0.93,-0.24,4.4,3.59,19.49,-0.12,1.13,0.57,-3.37,7.38,-57.95,0.96,-0.4,-0.52,31.06,-12.23,-46.1,2
-0.84,-0.63,1.26,4.4,14.34,48.29,-0.87,-0.37,0.27,14.7,-30.7,15.29,0.36,0.5,0.08,52.06,-54.71,-186.24,2
-1.14,-1.53,0.81,27.35,0.66,34.13,-0.87,-2.17,-0.93,-35.11,15.69,-102.88,0.51,-0.7,0.98,103.82,-75.71,-443.07,2
-2.49,-2.28,0.36,21.98,-51.09,-310.1,-2.07,-2.17,-0.18,-124.95,75.26,83.65,-0.84,1.7,0.38,-253.61,143.04,774.21,2
-0.99,-2.88,0.66,-115.22,45.1,-18.11,-5.67,-2.92,-0.93,32.28,-17.52,198.39,-1.74,1.4,0.23,-359.56,276.34,1072.49,2
-1.44,-1.68,0.66,1.47,8.96,-1.02,-8.52,-4.12,-1.38,-18.02,29.36,13.82,-2.19,1.85,4.73,-18.25,-3.93,36.42,2
-3.69,-1.53,2.01,12.71,16.78,110.79,-13.47,-7.57,-2.13,1.03,14.22,80.72,-2.04,2,5.18,12.02,-5.4,-56.35,2
-2.19,-0.93,2.91,21.01,17.27,-39.11,-13.92,-9.07,2.07,14.7,60.61,38.24,-0.39,0.95,5.93,-52.43,40.5,105.27,2
-3.54,0.27,3.81,0.01,32.4,-40.57,-11.37,-7.57,4.77,85.99,13.24,-23.29,-0.39,1.25,7.13,34.48,-4.91,-40.24,2
-2.64,-0.18,2.91,136.73,-80.39,-702.68,-9.57,-5.77,3.42,-114.7,-42.91,930.33,0.21,1.85,6.83,-179.39,7.79,286.42,2
-0.84,-1.08,2.76,2.94,5.06,-2,-4.92,-3.37,3.27,338.92,275.94,-833.83,-2.19,0.35,3.23,563.29,129.37,1072.49,2
0.51,-1.08,2.01,18.08,2.62,-110.89,-0.42,0.08,3.27,5.91,9.34,-68.7,0.36,2.3,3.08,-38.76,14.62,79.88,2
0.81,0.12,-0.39,22.47,6.52,8.25,1.83,-1.27,1.62,-29.73,-5.31,130.52,1.56,0.95,1.13,71.1,-27.86,-92,2
0.21,0.27,0.21,7.33,-36.45,-278.85,1.53,0.83,-0.18,-53.66,18.61,-60.88,1.56,1.25,-0.97,-123.72,49.29,268.35,2
2.31,1.47,-0.54,11.73,-7.64,87.84,3.18,1.88,-1.38,49.86,17.15,-359.71,2.31,1.25,-0.67,-11.42,28.78,-11.43,2
2.31,1.77,-2.19,-25.38,71.46,49.27,3.03,2.93,-3.03,79.15,-90.76,83.65,1.11,-1.3,-0.97,-78.31,36.11,227.34,2
2.31,3.72,-2.19,-1.94,17.27,21.44,5.43,4.43,-9.18,2,21.54,86.09,2.16,-1.15,1.28,-33.39,21.46,4.19,2
1.26,2.07,-1.14,42.49,24.59,98.59,4.98,1.73,-9.48,-21.43,31.31,60.21,2.01,-0.85,3.68,-34.86,-16.63,74.99,2
-0.84,2.37,-1.14,46.4,49.98,-80.12,0.48,0.98,-8.43,33.74,42.05,-106.78,-0.09,-2.35,1.13,32.04,31.71,77.92,2
-2.49,-0.33,-1.14,45.42,-8.13,-1145.55,-2.37,0.98,-5.28,47.41,189.02,-462.74,-0.39,-1.3,2.33,89.66,32.69,-58.8,2
-0.84,0.12,-0.39,-12.69,-9.1,36.09,-0.27,-0.97,-3.48,-3.37,5.92,-0.83,0.36,0.2,-1.42,2080.38,-822.78,-2651.08,2
-0.54,0.42,-1.59,-9.76,15.8,7.77,-0.72,-0.52,-1.83,-4.83,3.48,-26.22,-1.14,0.2,0.08,-11.42,5.35,18.35,2
0.51,-0.63,-0.39,2.45,-7.64,-5.91,-0.87,0.38,-1.68,4.44,2.01,15.29,-0.09,-0.55,0.38,4.69,-10.77,-14.36,2
0.81,0.12,-0.39,-7.8,-3.24,-2,-0.12,0.08,-0.18,3.47,2.01,14.31,-0.09,0.95,0.38,1.77,-1.49,-6.06,2
-0.54,0.27,0.66,0.5,7.5,-4.44,0.78,-0.37,0.27,2.98,5.43,-4.73,-0.54,0.05,-0.52,-1.16,-0.51,6.63,2
0.51,0.42,-1.14,-1.46,-7.64,-8.35,-0.12,-0.37,-0.18,-5.32,-13.61,12.36,-0.24,-0.7,0.23,4.69,0.46,-5.57,2
0.66,-0.48,-1.44,3.43,-6.66,-3.46,0.18,0.23,-0.33,2,-2.87,6.5,0.36,-0.25,-0.37,6.65,-10.77,0.77,2
-0.84,0.42,-1.14,1.47,-3.73,7.77,0.18,0.23,0.42,-8.25,1.04,6.5,-0.09,0.2,-0.67,6.65,-4.91,-16.8,2
1.26,-0.63,-0.39,0.5,1.64,-8.84,0.18,1.43,-0.33,-10.69,-2.38,-8.64,-0.54,-0.4,0.68,-13.37,-10.77,-0.69,2
-0.24,-0.48,-0.24,19.54,2.13,13.14,-1.32,1.13,-1.38,-3.37,11.29,17.24,0.51,0.65,0.68,2.25,-21.51,-11.43,2
0.21,-0.93,0.21,1.47,-2.75,-15.18,-0.42,0.38,-0.18,2.98,4.45,-7.66,0.21,0.65,-0.52,-1.65,-6.37,23.72,2
-0.39,0.12,0.06,1.47,-3.73,-2.49,-0.87,0.83,-0.48,-13.13,4.94,-11.08,-0.54,0.65,0.68,-11.91,1.44,-5.57,2
